floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,1,1.8136996480935306,1.97,1.81,1.97,39.0,21.32
1,1,1.849552224,1.94,3.66,3.91,39.76,21.32
2,1,1.8472833113453961,1.73,5.51,5.64,40.5,22.21
3,1,1.9061456571684272,1.75,7.42,7.39,41.17,20.34
4,1,1.9061995326117342,1.95,9.33,9.34,41.84,21.020000000000003
5,1,1.9098833467165388,2.0,11.24,11.34,42.58,21.5
6,1,1.9079483018839554,1.76,13.15,13.1,43.34,22.12
7,1,1.9125009911167175,2.2,15.06,15.3,44.01,22.4
8,1,1.9848412628115737,1.73,17.04,17.03,44.84,20.34
9,1,1.9482617385183318,1.77,18.99,18.8,45.5,22.17
10,1,1.9896405583633578,1.9,20.98,20.7,46.16,21.200000000000003
11,1,1.9755477168506697,2.13,22.96,22.83,46.88,22.12
12,1,2.0463112474532728,1.82,25.01,24.65,47.68,20.150000000000002
13,1,2.012414756670313,1.76,27.02,26.41,48.36,21.810000000000002
14,1,2.0432554303452197,1.78,29.06,28.19,49.02,21.200000000000003
15,1,2.0357240701955908,2.09,31.1,30.28,49.68,21.810000000000002
16,1,2.0780240926027305,2.31,33.18,32.59,50.46,20.900000000000002
17,1,2.1200438412,2.0,35.3,34.59,51.32,20.060000000000002
18,1,2.1149444958,2.32,37.41,36.91,52.06,20.900000000000002
19,1,2.141351607800001,2.0,39.55,38.91,52.91,20.74
20,1,2.0869571119999994,1.81,41.64,40.72,53.65,22.74
21,1,2.174003383299999,2.08,43.81,42.8,54.31,20.8
22,1,2.2158095412,2.46,46.03,45.26,55.07,20.060000000000002
23,1,2.1748666692000005,1.97,48.2,47.23,55.97,21.860000000000003
24,1,2.204201489299999,2.07,50.4,49.3,56.69,21.52
25,1,2.1215522208,2.42,52.52,51.72,57.44,23.78
26,1,2.1834883372,2.33,54.7,54.05,58.32,22.85
27,1,2.2417390767999996,2.5,56.94,56.55,59.16,21.919999999999998
28,1,2.2614240571999997,2.32,59.2,58.87,60.07,21.900000000000002
29,1,2.2778158644999995,2.21,61.48,61.08,60.9,21.909999999999997
30,1,2.266500180799999,2.3,63.75,63.38,61.69,22.499999999999996
31,1,2.3424908090499996,2.3,66.09,65.68,62.51,21.15
32,1,2.1056087241999997,2.34,68.2,68.02,63.33,25.9
33,1,2.1856504611999985,2.11,70.39,70.13,64.17,24.82
34,1,2.1277916593,2.11,72.52,72.24,64.91,25.919999999999998
35,1,2.0339139418,1.78,74.55,74.02,65.66,27.419999999999998
36,1,2.097246846049999,2.29,76.65,76.31,66.29,26.65
37,1,2.0853805053,2.17,78.74,78.48,67.09,26.96
38,1,2.133589613799999,2.24,80.87,80.72,67.86,26.42
39,1,2.0559541887999995,2.24,82.93,82.96,68.64,27.599999999999998
40,1,2.2343292592000004,2.06,85.16,85.02,69.42,25.240000000000002
41,1,2.2534869193,2.19,87.41,87.21,70.14,25.09
42,1,2.2809315129999996,2.12,89.69,89.33,70.9,24.82
43,1,2.2015664809499995,1.96,91.89,91.29,71.63,26.09
44,1,2.0536441355500004,2.34,93.94,93.63,72.31,28.09
45,1,2.031343443199999,2.21,95.97,95.84,73.12,28.440000000000005
46,1,2.1709980031999994,2.4,98.14,98.24,73.88,26.8
47,1,2.098481039499999,2.15,100.24,100.39,74.7,27.790000000000003
48,1,2.180048736799999,2.05,102.42,102.44,75.44,26.860000000000003
49,1,2.232937623199999,2.47,104.65,104.91,76.13,26.260000000000005
50,1,2.1505406034499988,2.14,106.8,107.05,76.97,27.370000000000005
51,1,2.0792901369999988,2.25,108.88,109.3,77.7,28.26
52,1,2.1825207602999996,2.29,111.06,111.59,78.46,27.11
53,1,2.09950036195,2.31,113.16,113.9,79.23,28.13
54,1,2.17698663505,1.95,115.34,115.85,80.01,27.29
55,1,2.1832653532,2.41,117.52,118.26,80.67,27.26
56,1,2.236989496699999,2.43,119.76,120.69,81.47,26.680000000000003
57,1,2.2010146402,1.94,121.96,122.63,82.28,27.150000000000002
58,1,2.1943589021999994,2.46,124.15,125.09,82.93,27.26
59,1,2.0870180962999987,2.03,126.24,127.12,83.74,28.47
60,1,2.1993990036999995,2.33,128.44,129.45,84.42,27.270000000000003
61,1,2.13037508455,2.08,130.57,131.53,85.19,28.05
62,1,2.21495846945,1.92,132.78,133.45,85.87,27.150000000000002
63,1,2.221279074999999,2.34,135.0,135.79,86.5,27.1
64,1,2.230516073199999,2.12,137.23,137.91,87.27,27.020000000000003
65,1,2.2439197257999997,2.18,139.47,140.09,87.96,26.889999999999997
66,1,2.408476001199999,2.13,141.88,142.22,88.67,25.02
67,1,2.3036429768,2.4,144.18,144.62,89.36,26.259999999999998
68,1,2.4382234347999985,2.37,146.62,146.99,90.14,24.72
69,1,2.38686418805,2.34,149.01,149.33,90.91,25.349999999999998
70,1,2.424533165299999,2.41,151.43,151.74,91.66,24.93
71,1,2.2761442008,2.51,153.71,154.25,92.44,26.599999999999998
72,1,2.2893412587999995,2.3,156.0,156.55,93.24,26.46
73,1,2.2230212286999995,2.33,158.22,158.88,93.98,27.150000000000002
74,1,2.1835183951999997,2.02,160.4,160.9,94.72,27.540000000000003
75,1,2.1417495247999985,2.36,162.54,163.26,95.36,27.94
76,1,2.2385538692999996,2.33,164.78,165.59,96.11,26.96
77,1,2.2181151418,2.17,167.0,167.76,96.84,27.150000000000002
78,1,2.2493008792000007,2.21,169.25,169.97,97.53,26.82
79,1,2.2484802216999995,2.38,171.5,172.35,98.22,26.810000000000002
80,1,2.1851685404499985,1.98,173.69,174.33,98.97,27.410000000000004
81,1,2.1692521198,2.31,175.86,176.64,99.59,27.540000000000003
82,1,2.1450651767999998,2.2,178.01,178.84,100.31,27.740000000000002
83,1,2.1417763907999987,2.33,180.15,181.17,100.99,27.740000000000002
84,1,2.333375953299999,2.17,182.48,183.34,101.71,25.84
85,1,2.162147326299999,2.0,184.64,185.34,102.39,27.48
86,1,2.2768540749999993,2.54,186.92,187.88,103.0,26.35
87,1,2.1530003766999988,2.36,189.07,190.24,103.78,27.490000000000002
88,1,2.139677541549999,1.84,191.21,192.08,104.51,27.57
89,1,2.2251368121999997,2.13,193.44,194.21,105.07,26.74
90,1,2.2072120222000002,2.27,195.65,196.48,105.72,26.869999999999994
