floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,2,1.8997888420785458,1.83,1.9,1.83,43.0,21.32
1,2,1.9383896653305126,1.89,3.84,3.72,43.74,21.32
2,2,1.9279192413902249,1.85,5.77,5.57,44.5,22.21
3,2,1.9930586174285294,1.99,7.76,7.56,45.24,20.34
4,2,1.9921972471538714,2.19,9.75,9.75,46.04,21.020000000000003
5,2,1.9953608744097848,2.24,11.75,11.99,46.91,21.5
6,2,1.992233478962862,2.05,13.74,14.04,47.8,22.12
7,2,1.997149816420778,2.13,15.74,16.17,48.62,22.4
8,2,2.075502504258848,2.27,17.82,18.44,49.46,20.34
9,2,2.035002213504897,2.05,19.86,20.49,50.36,22.17
10,2,2.0826353568,2.12,21.94,22.61,51.16,21.200000000000003
11,2,2.0721071679999996,2.23,24.01,24.84,52.0,22.12
12,2,2.1579273094499993,2.11,26.17,26.95,52.87,20.150000000000002
13,2,2.12403015805,2.18,28.29,29.13,53.69,21.810000000000002
14,2,2.1660507148,1.99,30.46,31.12,54.54,21.200000000000003
15,2,2.1620270962000006,2.1,32.62,33.22,55.32,21.810000000000002
16,2,2.213987213199999,2.34,34.83,35.56,56.13,20.900000000000002
17,2,2.2630987551999993,2.04,37.09,37.6,57.03,20.060000000000002
18,2,2.2527086622,2.04,39.34,39.64,57.82,20.900000000000002
19,2,2.275972342,2.38,41.62,42.02,58.6,20.74
20,2,2.2128343312000003,1.98,43.83,44.0,59.52,22.74
21,2,2.3101699537000004,2.32,46.14,46.32,60.27,20.8
22,2,2.3565314147999996,2.4,48.5,48.72,61.16,20.060000000000002
23,2,2.303183036199999,2.01,50.8,50.73,62.07,21.860000000000003
24,2,2.3329987956999996,2.04,53.13,52.77,62.83,21.52
25,2,2.235892108,2.08,55.37,54.85,63.6,23.78
26,2,2.298748562549999,2.09,57.67,56.94,64.39,22.85
