floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,15,1.857624055727255,1.94,1.86,1.94,41.0,21.32
1,15,1.8979299980947284,1.64,3.76,3.58,41.79,21.32
2,15,1.8876676108198718,1.84,5.65,5.42,42.46,22.21
3,15,1.950626873631904,1.7,7.6,7.12,43.21,20.34
4,15,1.9493456311644306,1.74,9.55,8.86,43.9,21.020000000000003
5,15,1.9507740703105856,1.79,11.5,10.65,44.6,21.5
6,15,1.9466147634089692,2.23,13.45,12.88,45.33,22.12
7,15,1.9544021654904453,2.1,15.4,14.98,46.23,22.4
8,15,2.0297601925067337,2.27,17.43,17.25,47.07,20.34
9,15,1.9937833818566695,1.84,19.42,19.09,47.98,22.17
10,15,2.037796469399762,1.84,21.46,20.93,48.72,21.200000000000003
11,15,2.021254595295272,2.22,23.48,23.15,49.45,22.12
12,15,2.096587152629081,1.89,25.58,25.04,50.33,20.150000000000002
13,15,2.0604550342,1.77,27.64,26.81,51.08,21.810000000000002
14,15,2.0983590652000004,2.19,29.74,29.0,51.78,21.200000000000003
15,15,2.0991008432500005,2.12,31.84,31.12,52.65,21.810000000000002
16,15,2.1506757628,2.11,33.99,33.23,53.49,20.900000000000002
17,15,2.1969623088,2.27,36.19,35.5,54.31,20.060000000000002
18,15,2.192077119999999,2.35,38.38,37.85,55.2,20.900000000000002
19,15,2.2192638932,2.46,40.6,40.31,56.12,20.74
20,15,2.1625777732,2.02,42.76,42.33,57.08,22.74
21,15,2.2572225187999995,2.11,45.02,44.44,57.86,20.8
22,15,2.3014372971999997,2.58,47.32,47.02,58.68,20.060000000000002
23,15,2.255098387199999,2.09,49.58,49.11,59.68,21.860000000000003
24,15,2.2859033152000006,2.37,51.87,51.48,60.48,21.52
25,15,2.1970270038,2.21,54.07,53.69,61.39,23.78
26,15,2.2600049927999986,2.07,56.33,55.76,62.24,22.85
27,15,2.318969841699999,2.33,58.65,58.09,63.03,21.919999999999998
28,15,2.3366134791999995,2.55,60.99,60.64,63.92,21.900000000000002
29,15,2.35392948355,2.06,63.34,62.7,64.89,21.909999999999997
30,15,2.3387603842000004,2.2,65.68,64.9,65.67,22.499999999999996
31,15,2.418167762499999,2.67,68.1,67.57,66.5,21.15
32,15,2.1649488249999997,2.45,70.26,70.02,67.5,25.9
33,15,2.248423896199999,2.18,72.51,72.2,68.42,24.82
34,15,2.1857796688,2.16,74.7,74.36,69.24,25.919999999999998
35,15,2.0850709630000006,2.21,76.79,76.57,70.05,27.419999999999998
36,15,2.1521603819499995,1.9,78.94,78.47,70.87,26.65
37,15,2.1362841292,2.35,81.08,80.82,71.58,26.96
38,15,2.1860045679999995,2.27,83.27,83.09,72.45,26.42
39,15,2.1021535552000006,1.88,85.37,84.97,73.28,27.599999999999998
40,15,2.2877774751999995,2.31,87.66,87.28,73.98,25.240000000000002
41,15,2.3071719247,2.31,89.97,89.59,74.82,25.09
42,15,2.3349143661999996,2.57,92.3,92.16,75.67,24.82
43,15,2.2501637860499994,1.97,94.55,94.13,76.61,26.09
44,15,2.09183476445,1.94,96.64,96.07,77.33,28.09
45,15,2.0653149966999993,2.1,98.71,98.17,78.03,28.440000000000005
46,15,2.2103934372999996,2.18,100.92,100.35,78.79,26.8
47,15,2.1313349806999997,2.39,103.05,102.74,79.58,27.790000000000003
48,15,2.215931186799999,2.36,105.27,105.1,80.44,26.860000000000003
49,15,2.270799690799999,1.97,107.54,107.07,81.29,26.260000000000005
50,15,2.180484118,2.13,109.72,109.2,82.0,27.370000000000005
51,15,2.1034856907999977,1.91,111.82,111.11,82.76,28.26
52,15,2.209731106799999,2.24,114.03,113.35,83.44,27.11
53,15,2.1202906369499996,2.03,116.15,115.38,84.23,28.13
54,15,2.1994421707499994,2.24,118.35,117.62,84.95,27.29
55,15,2.204662871999999,1.91,120.55,119.53,85.75,27.26
56,15,2.2586332231999995,2.53,122.81,122.06,86.42,26.680000000000003
57,15,2.2187624670499995,2.28,125.03,124.34,87.31,27.150000000000002
58,15,2.2102665267999995,2.36,127.24,126.7,88.11,27.26
59,15,2.095199274949999,2.1,129.34,128.8,88.93,28.47
60,15,2.211519127449999,1.99,131.55,130.79,89.67,27.270000000000003
61,15,2.136806693799998,2.18,133.69,132.97,90.36,28.05
62,15,2.223886593199999,2.24,135.91,135.21,91.12,27.150000000000002
63,15,2.228824643799998,1.97,138.14,137.18,91.89,27.1
64,15,2.236420114199999,2.04,140.38,139.22,92.57,27.020000000000003
65,15,2.24863481995,2.31,142.63,141.53,93.27,26.889999999999997
66,15,2.4203704191999997,2.47,145.05,144.0,94.07,25.02
67,15,2.3075593897999993,2.24,147.36,146.24,94.91,26.259999999999998
68,15,2.447711571199999,2.19,149.81,148.43,95.68,24.72
69,15,2.3911130317000002,2.44,152.2,150.87,96.42,25.349999999999998
70,15,2.4287810342499987,2.53,154.63,153.4,97.25,24.93
71,15,2.26963588,2.53,156.9,155.93,98.1,26.599999999999998
72,15,2.2811413527999993,2.28,159.18,158.21,98.96,26.46
73,15,2.2090915401999993,2.46,161.39,160.67,99.72,27.150000000000002
74,15,2.165057467,2.43,163.56,163.1,100.55,27.540000000000003
75,15,2.118435384799999,1.85,165.68,164.95,101.36,27.94
76,15,2.2189502411999995,1.94,167.9,166.89,101.98,26.96
77,15,2.195865060699999,2.26,170.1,169.15,102.62,27.150000000000002
78,15,2.2264819551999997,2.46,172.33,171.61,103.37,26.82
79,15,2.2229805905499993,2.43,174.55,174.04,104.19,26.810000000000002
80,15,2.1538907575499997,2.43,176.7,176.47,104.99,27.410000000000004
81,15,2.1341371178,2.05,178.83,178.52,105.79,27.540000000000003
82,15,2.1070118058,2.33,180.94,180.85,106.46,27.740000000000002
83,15,2.1010121302,2.0,183.04,182.85,107.22,27.740000000000002
84,15,2.3015480957000003,2.05,185.34,184.9,107.87,25.84
85,15,2.119217804799999,2.4,187.46,187.3,108.54,27.48
86,15,2.237013332199999,2.21,189.7,189.51,109.32,26.35
87,15,2.1048704079499996,1.84,191.8,191.35,110.03,27.490000000000002
88,15,2.0901924376999985,1.98,193.89,193.33,110.62,27.57
89,15,2.1778058437999994,1.95,196.07,195.28,111.26,26.74
90,15,2.1573593785500016,2.37,198.23,197.65,111.89,26.869999999999994
