floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,11,1.558882976815577,1.57,1.56,1.57,35.42,18.79
1,11,1.5767488653255726,1.64,3.14,3.21,36.01,18.79
2,11,1.595416467467551,1.77,4.74,4.98,36.63,18.89
3,11,1.6154579113062566,1.38,6.36,6.36,37.3,19.150000000000002
4,11,1.6309869575467562,1.59,7.99,7.95,37.82,18.9
5,11,1.648650692297634,1.42,9.64,9.37,38.42,19.68
6,11,1.6641950326458261,1.39,11.3,10.76,38.95,19.990000000000002
7,11,1.6795566370372639,1.87,12.98,12.63,39.47,19.75
8,11,1.7003275097972856,1.53,14.68,14.16,40.17,17.7
9,11,1.716926674053029,1.89,16.4,16.05,40.74,17.88
10,11,1.7374929645889763,1.54,18.14,17.59,41.45,18.16
11,11,1.7539329394785688,1.67,19.89,19.26,42.02,18.23
12,11,1.7715247996178047,1.67,21.66,20.93,42.64,19.38
13,11,1.7883950057292493,1.58,23.45,22.51,43.26,20.63
14,11,1.8048232336671108,1.95,25.25,24.46,43.84,20.639999999999997
15,11,1.8249425039911797,2.12,27.07,26.58,44.56,20.77
16,11,1.8461272597758809,1.97,28.92,28.55,45.34,21.11
17,11,1.8651698986082632,1.75,30.79,30.3,46.06,21.44
18,11,1.8800832990575038,1.84,32.67,32.14,46.7,22.010000000000005
19,11,1.898472379343595,2.14,34.57,34.28,47.38,22.020000000000007
20,11,1.9161719587696793,2.06,36.49,36.34,48.16,22.420000000000005
21,11,1.9408465287418164,1.87,38.43,38.21,48.91,21.840000000000003
22,11,1.9513012828494682,2.09,40.38,40.3,49.59,22.64
23,11,1.9820202342654472,1.96,42.36,42.26,50.34,21.320000000000004
24,11,2.003254042390213,2.04,44.36,44.3,51.05,20.720000000000006
25,11,2.0127946600099045,2.11,46.37,46.41,51.79,22.28
26,11,2.029430179255461,2.11,48.4,48.52,52.54,22.480000000000004
27,11,2.058258601150843,2.11,50.46,50.63,53.3,21.630000000000003
28,11,2.084472082183401,1.92,52.54,52.55,54.06,20.310000000000002
29,11,2.093489515233446,2.15,54.63,54.7,54.74,21.840000000000003
30,11,2.099072987140723,2.36,56.73,57.06,55.51,22.74
31,11,2.1267577869336045,2.16,58.86,59.22,56.35,22.369999999999997
32,11,2.1403631076627523,1.93,61.0,61.15,57.11,22.63
33,11,2.1338744446759152,2.42,63.13,63.57,57.79,23.459999999999997
34,11,2.1662220547181903,2.4,65.3,65.97,58.65,23.06
35,11,2.2108007141509955,2.29,67.51,68.26,59.49,21.96
36,11,2.2204516628684488,2.46,69.73,70.72,60.29,22.46
37,11,2.240810499294183,1.96,71.97,72.68,61.15,22.46
38,11,2.2221641352174872,2.1,74.19,74.78,61.84,23.54
39,11,2.269502658212632,2.37,76.46,77.15,62.57,22.63
40,11,2.267550066433886,2.1,78.73,79.25,63.39,23.249999999999996
41,11,2.2847884569672803,2.0,81.01,81.25,64.12,23.22
42,11,2.334904614371407,2.56,83.34,83.81,64.81,22.11
43,11,2.3358772562794137,2.32,85.68,86.13,65.69,22.77
44,11,2.363875815703114,2.32,88.04,88.45,66.49,22.459999999999997
45,11,2.380652319588616,2.39,90.42,90.84,67.28,22.490000000000002
46,11,2.405566443147948,2.62,92.83,93.46,68.1,22.279999999999998
47,11,2.395391531402464,2.63,95.23,96.09,68.99,23.090000000000003
48,11,2.41771804522023,2.38,97.65,98.47,69.88,23.009999999999998
49,11,2.427240636968749,2.5,100.08,100.97,70.69,23.18
50,11,2.464518515773793,2.55,102.54,103.52,71.53,22.73
51,11,2.5169193870377127,2.66,105.06,106.18,72.39,21.750000000000004
52,11,2.560039809904901,2.34,107.62,108.52,73.29,20.610000000000003
53,11,2.5887966620984613,2.86,110.21,111.38,74.07,19.36
54,11,2.6015679056412875,2.63,112.81,114.01,75.02,20.51
55,11,2.6188679352304227,2.77,115.43,116.78,75.9,20.710000000000004
56,11,2.6425807814419215,2.46,118.07,119.24,76.82,20.540000000000003
57,11,2.6585841691795586,2.88,120.73,122.12,77.63,20.69
58,11,2.699884793741993,2.46,123.43,124.58,78.58,17.990000000000002
59,11,2.7110317492932987,2.83,126.14,127.41,79.39,19.750000000000004
60,11,2.720149074872696,2.63,128.86,130.04,80.31,20.62
61,11,2.7302317259565934,2.91,131.59,132.95,81.17,21.02
62,11,2.7492679876864523,2.58,134.34,135.53,82.12,21.08
63,11,2.759351990430914,2.6,137.1,138.13,82.96,21.34
64,11,2.7583583365083415,2.47,139.86,140.6,83.8,21.83
65,11,2.6930963915503594,2.71,142.55,143.31,84.59,23.35
66,11,2.7855818310820335,2.9,145.34,146.21,85.47,21.979999999999997
67,11,2.7225437017495158,2.92,148.06,149.13,86.4,23.419999999999998
68,11,2.7586886245946274,2.85,150.82,151.98,87.33,23.119999999999997
69,11,2.7467031141193576,2.55,153.57,154.53,88.24,23.57
70,11,2.834508321992274,2.64,156.4,157.17,89.04,22.389999999999997
71,11,2.8041060205300385,2.73,159.2,159.9,89.88,23.15
72,11,2.898020213724335,3.12,162.1,163.02,90.74,21.82
73,11,2.9342125457063135,2.74,165.03,165.76,91.72,21.47
74,11,2.908900632873039,2.74,167.94,168.5,92.58,22.27
75,11,2.8662878668658793,2.94,170.81,171.44,93.44,23.189999999999998
76,11,2.9152936081153786,2.83,173.73,174.27,94.35,22.7
77,11,2.9487379704225756,2.97,176.68,177.24,95.23,22.43
