floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,3,1.764509328,1.62,1.76,1.62,40.0,21.32
1,3,1.7832778262999993,1.49,3.54,3.11,40.61,21.32
2,3,1.7576540719500007,1.64,5.3,4.75,41.17,22.909999999999997
3,3,1.7770480226999998,1.75,7.08,6.5,41.78,22.85
4,3,1.8166731211999996,1.76,8.9,8.26,42.43,22.139999999999997
5,3,1.8093253443,1.7,10.71,9.96,43.09,23.0
6,3,1.8624972641999993,2.01,12.57,11.97,43.72,21.83
7,3,1.9209742557999998,1.87,14.49,13.84,44.46,20.34
8,3,1.9412805969999998,1.78,16.43,15.62,45.15,20.34
9,3,1.9212357005499998,2.1,18.35,17.72,45.81,21.830000000000002
10,3,1.9630689552999991,1.74,20.31,19.46,46.59,21.12
11,3,1.9536697521999997,1.94,22.26,21.4,47.22,22.02
12,3,2.0096081158,1.97,24.27,23.37,47.94,20.78
13,3,2.017894547799999,2.17,26.29,25.54,48.66,21.18
14,3,2.0585418282499997,2.21,28.35,27.75,49.45,20.490000000000002
15,3,2.0177903717499994,2.28,30.37,30.03,50.25,22.43
16,3,2.0569919041999993,2.18,32.43,32.21,51.08,21.91
17,3,2.067850114449999,1.86,34.5,34.07,51.87,22.150000000000002
18,3,2.0780023683,2.29,36.58,36.36,52.54,22.310000000000002
19,3,2.0706254872000005,2.26,38.65,38.62,53.37,22.980000000000004
20,3,2.0516049861999996,2.17,40.7,40.79,54.18,23.820000000000004
21,3,2.1452986107999994,2.36,42.85,43.15,54.96,22.03
22,3,2.218390941999999,2.37,45.07,45.52,55.8,20.540000000000003
23,3,2.2249913092499995,2.15,47.29,47.67,56.65,20.930000000000003
24,3,2.253336201799999,2.11,49.54,49.78,57.41,20.62
25,3,2.2015356467999987,2.39,51.74,52.17,58.16,22.37
26,3,2.2922998437999995,2.29,54.03,54.46,59.01,20.54
27,3,2.2428318637,2.06,56.27,56.52,59.82,22.209999999999997
28,3,2.1814364397999997,2.1,58.45,58.62,60.54,23.779999999999998
29,3,2.2889142071999995,2.23,60.74,60.85,61.28,21.83
30,3,2.1993973487999994,1.96,62.94,62.81,62.06,23.96
31,3,2.2826487329999994,2.02,65.22,64.83,62.75,22.58
32,3,2.1615799967499996,1.9,67.38,66.73,63.45,25.03
33,3,2.13214787005,2.0,69.51,68.73,64.11,25.67
34,3,2.0634223620499994,1.85,71.57,70.58,64.81,26.85
35,3,2.136850295,1.86,73.71,72.44,65.45,25.9
36,3,2.1458454118,2.09,75.86,74.53,66.09,25.9
37,3,2.1829122980499998,2.04,78.04,76.57,66.81,25.49
38,3,2.1825759362999992,2.42,80.22,78.99,67.51,25.639999999999997
39,3,2.1166040698000006,1.85,82.34,80.84,68.34,26.74
40,3,2.1516258311999996,2.32,84.49,83.16,68.98,26.36
41,3,2.0859292794499997,2.24,86.58,85.4,69.77,27.369999999999997
42,3,2.1631541714499996,1.93,88.74,87.33,70.53,26.450000000000003
43,3,2.08974779305,2.07,90.83,89.4,71.19,27.51
44,3,2.092609302299999,2.09,92.92,91.49,71.89,27.560000000000002
45,3,2.170965231999999,1.88,95.09,93.37,72.6,26.640000000000004
46,3,2.2332067439500003,2.18,97.32,95.55,73.23,25.890000000000004
