floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,12,1.8314817327509714,2.11,1.83,2.11,39.8,21.32
1,12,1.657722325146256,1.64,3.49,3.75,40.65,27.06621530949533
2,12,1.6706911880748052,1.44,5.16,5.19,41.31,27.03621530949533
3,12,1.6886700400451402,1.89,6.85,7.08,41.88,26.876215309495333
4,12,1.543216535432882,1.62,8.39,8.7,42.64,29.59621530949533
5,12,1.6990745076018987,1.48,10.09,10.18,43.29,27.126215309495333
6,12,1.7425355806576914,1.91,11.83,12.09,43.88,26.47621530949533
7,12,1.751156973769416,1.75,13.58,13.84,44.63,26.54621530949533
8,12,1.6297136517064374,1.59,15.21,15.43,45.33,28.85621530949533
9,12,1.725924284597861,1.6,16.94,17.03,45.96,27.396215309495332
10,12,1.781859028670599,1.74,18.72,18.77,46.59,26.54621530949533
11,12,1.7844173019885836,1.96,20.5,20.73,47.27,26.69
12,12,1.7558794411335836,1.48,22.26,22.21,48.04,27.4
13,12,1.8735112006992254,1.84,24.13,24.05,48.62,25.35
14,12,1.8487826641636715,2.07,25.98,26.12,49.34,26.049999999999997
15,12,1.851796491347124,1.67,27.83,27.79,50.15,26.209999999999997
16,12,1.8651150852907739,1.59,29.7,29.38,50.8,26.129999999999995
17,12,1.9103174617000003,2.2,31.61,31.58,51.42,25.49
18,12,1.9279029212000003,1.65,33.54,33.23,52.27,25.499999999999996
19,12,1.82579327605,2.05,35.37,35.28,52.91,27.509999999999998
20,12,1.9160710074999996,1.66,37.29,36.94,53.7,26.25
21,12,1.9343152292999999,2.0,39.22,38.94,54.34,26.15
22,12,1.9668734773000007,2.03,41.19,40.97,55.11,25.839999999999996
23,12,1.8417707180500007,1.68,43.03,42.65,55.89,28.089999999999996
24,12,1.7866275709500004,1.65,44.82,44.3,56.53,29.03
25,12,1.7564958917999993,1.69,46.58,45.99,57.16,29.57
26,12,1.7321751469999997,1.73,48.31,47.72,57.8,30.009999999999998
27,12,1.7344146998000005,1.76,50.04,49.48,58.46,30.1
28,12,1.7554697369499996,1.85,51.8,51.33,59.13,29.95
29,12,1.7838537704499997,1.78,53.58,53.11,59.83,29.71
30,12,1.7785407994999993,1.86,55.36,54.97,60.5,29.89
31,12,1.7259913119999994,1.81,57.09,56.78,61.2,30.64
32,12,1.7814364621999998,2.04,58.87,58.82,61.88,30.07
33,12,1.9091984548000005,2.02,60.78,60.84,62.64,28.57
34,12,1.789414356999999,2.0,62.57,62.84,63.4,30.19
35,12,1.7959920372999996,1.98,64.37,64.82,64.14,30.21
36,12,1.8039748131999997,1.64,66.17,66.46,64.88,30.209999999999997
37,12,1.7642838207999993,1.54,67.93,68.0,65.49,30.740000000000002
38,12,1.7662544817999994,1.58,69.7,69.58,66.06,30.78
39,12,1.8459853787999991,1.88,71.55,71.46,66.64,29.93
40,12,1.9251158919499995,1.98,73.48,73.44,67.33,29.07
41,12,1.9734399532999989,1.75,75.45,75.19,68.06,28.570000000000004
42,12,1.8059762199999987,1.67,77.26,76.86,68.7,30.6
43,12,1.884023701799999,2.09,79.14,78.95,69.31,29.78
44,12,1.8880177792000004,2.13,81.03,81.08,70.08,29.81
45,12,1.9311996007499996,1.85,82.96,82.93,70.85,29.390000000000004
46,12,1.8644848826999991,1.77,84.82,84.7,71.53,30.2
47,12,1.912562558699999,2.07,86.73,86.77,72.17,29.72
48,12,1.999906594199998,2.02,88.73,88.79,72.92,28.790000000000003
49,12,2.002084876749999,2.01,90.73,90.8,73.65,28.830000000000002
50,12,2.075019360699999,2.21,92.81,93.01,74.37,28.040000000000003
51,12,1.9826401617999994,1.85,94.79,94.86,75.16,29.17
52,12,2.0145711361999985,1.96,96.8,96.82,75.82,28.860000000000007
53,12,2.0640007761999986,2.34,98.86,99.16,76.52,28.350000000000005
54,12,2.0002461887999994,2.17,100.86,101.33,77.36,29.120000000000005
55,12,2.1475743281999993,1.85,103.01,103.18,78.13,27.500000000000007
56,12,2.0819598801999986,2.11,105.09,105.29,78.78,28.300000000000008
57,12,2.071511210199999,2.0,107.16,107.29,79.53,28.460000000000004
58,12,2.0702956424499996,2.06,109.23,109.35,80.23,28.51
59,12,2.2028360447999997,2.47,111.43,111.82,80.96,27.050000000000004
60,12,2.1584969436999994,1.88,113.59,113.7,81.82,27.610000000000003
61,12,2.2735076011999995,2.41,115.86,116.11,82.48,26.310000000000002
62,12,2.2812517541999986,2.52,118.14,118.63,83.32,26.270000000000003
63,12,2.3098570179999993,2.11,120.45,120.74,84.2,25.980000000000004
64,12,2.339922842199999,2.19,122.79,122.93,84.93,25.66
65,12,2.1706908045500004,2.41,124.96,125.34,85.69,27.63
66,12,2.1727226901999996,2.45,127.13,127.79,86.52,27.63
67,12,2.2152126448,2.28,129.35,130.07,87.36,27.189999999999998
68,12,2.301623191299999,2.5,131.65,132.57,88.14,26.25
69,12,2.33542507955,2.24,133.99,134.81,88.99,25.889999999999997
