floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,19,1.7894827760000003,1.74,1.79,1.74,36.88,18.79
1,19,1.8127822960000004,2.01,3.6,3.75,37.52,18.79
2,19,1.843404665,1.84,5.44,5.59,38.25,18.270000000000003
3,19,1.8628031559999998,1.62,7.3,7.21,38.92,18.810000000000002
4,19,1.884082049,2.1,9.18,9.31,39.51,18.77
5,19,1.9082228058914295,1.76,11.09,11.07,40.27,18.88
6,19,1.924291247031277,1.72,13.01,12.79,40.91,18.81
7,19,1.9414195250657207,1.8,14.95,14.59,41.53,18.599999999999998
8,19,1.9196488129795581,2.12,16.87,16.71,42.18,20.75
9,19,1.961495578818479,1.93,18.83,18.64,42.94,19.46
10,19,1.9982574253544374,1.76,20.83,20.4,43.63,17.890000000000004
11,19,1.9988092676239144,2.0,22.83,22.4,44.26,18.96
12,19,2.015785053646393,2.09,24.85,24.49,44.97,18.869999999999997
13,19,2.0270503361902388,2.01,26.88,26.5,45.72,19.16
14,19,2.0677369873607407,2.12,28.95,28.62,46.43,17.34
15,19,2.0532696963844472,2.26,31.0,30.88,47.18,19.380000000000003
16,19,2.058068672784715,2.19,33.06,33.07,47.98,19.900000000000002
17,19,2.0774311785030046,1.85,35.14,34.92,48.76,19.720000000000002
18,19,2.0670397306256723,2.01,37.21,36.93,49.41,20.62
19,19,2.0988708730278205,2.33,39.31,39.26,50.11,19.900000000000002
20,19,2.078361828840153,2.36,41.39,41.62,50.93,21.160000000000004
21,19,2.1264386844999996,2.24,43.52,43.86,51.75,20.240000000000006
22,19,2.14462788895,2.01,45.66,45.87,52.53,20.310000000000006
23,19,2.148084763199999,1.87,47.81,47.74,53.23,20.780000000000005
24,19,2.1787922782,2.22,49.99,49.96,53.88,20.310000000000006
25,19,2.1925760504999996,2.36,52.18,52.32,54.65,20.480000000000008
26,19,2.246059315799999,2.48,54.43,54.8,55.46,19.340000000000003
27,19,2.204788211200001,2.01,56.63,56.81,56.32,21.280000000000005
28,19,2.2548684377999995,2.0,58.88,58.81,57.01,20.300000000000004
29,19,2.240956238799999,2.1,61.12,60.91,57.69,21.140000000000004
30,19,2.26404538555,2.26,63.38,63.17,58.41,20.950000000000003
31,19,2.2985754887,2.36,65.68,65.53,59.18,20.470000000000002
32,19,2.3320707501999993,2.1,68.01,67.63,59.98,20.02
33,19,2.3089472067999997,2.2,70.32,69.83,60.69,21.060000000000002
34,19,2.3138668767999993,2.61,72.63,72.44,61.44,21.32
35,19,2.3527462633,2.55,74.98,74.99,62.31,20.8
36,19,2.3482939286999995,2.26,77.33,77.25,63.17,21.32
37,19,2.33818951495,2.19,79.67,79.44,63.93,21.87
38,19,2.3979806653,2.44,82.07,81.88,64.66,20.830000000000002
39,19,2.4472112061999987,2.26,84.52,84.14,65.48,20.01
40,19,2.4548641782,2.43,86.97,86.57,66.23,20.180000000000003
41,19,2.51875465645,2.59,89.49,89.16,67.03,18.910000000000004
42,19,2.506207591299999,2.59,92.0,91.75,67.89,19.680000000000003
43,19,2.4901031152999997,2.53,94.49,94.28,68.74,20.430000000000003
44,19,2.5425421671999984,2.74,97.03,97.02,69.57,19.540000000000003
45,19,2.5559666077,2.82,99.59,99.84,70.47,19.600000000000005
46,19,2.5001891750499996,2.41,102.09,102.25,71.39,21.150000000000002
47,19,2.4807171172000007,2.56,104.57,104.81,72.18,21.76
48,19,2.5257798000499996,2.7,107.1,107.51,73.01,21.13
49,19,2.5707232521999996,2.56,109.67,110.07,73.88,20.490000000000002
50,19,2.6321784035499993,2.4,112.3,112.47,74.71,19.45
51,19,2.6844302151999986,2.64,114.98,115.11,75.48,18.520000000000003
52,19,2.6734416886999988,2.56,117.65,117.67,76.33,19.08
53,19,2.6482158342499993,2.56,120.3,120.23,77.15,19.87
54,19,2.5951235157999997,2.67,122.9,122.9,77.96,21.09
55,19,2.7147107413,2.45,125.61,125.35,78.81,18.96
56,19,2.7761578527999995,3.0,128.39,128.35,79.59,17.82
57,19,2.7316998952999985,2.99,131.12,131.34,80.54,19.090000000000003
58,19,2.758237520199999,3.06,133.88,134.4,81.48,18.79
59,19,2.7913021257999997,2.66,136.67,137.06,82.44,18.35
60,19,2.8387405961999996,2.58,139.51,139.64,83.27,17.54
61,19,2.7202239731999995,2.49,142.23,142.13,84.08,20.09
62,19,2.752627636249999,2.57,144.98,144.7,84.85,19.65
63,19,2.7858495257499998,2.5,147.77,147.2,85.65,19.189999999999998
64,19,2.8091962042000005,3.0,150.58,150.2,86.42,18.9
65,19,2.8792074402999996,2.7,153.46,152.9,87.34,17.709999999999997
66,19,2.76757498945,2.92,156.23,155.82,88.17,19.93
67,19,2.682284293449999,2.72,158.91,158.54,89.07,21.389999999999997
68,19,2.7247024955000003,2.7,161.63,161.24,89.9,20.829999999999995
69,19,2.8062093472000007,3.09,164.44,164.33,90.72,19.619999999999994
70,19,2.685893399499999,2.78,167.13,167.11,91.65,21.55999999999999
71,19,2.8048246633000002,3.05,169.93,170.16,92.49,19.839999999999993
72,19,2.73700336055,2.54,172.67,172.7,93.41,20.949999999999992
73,19,2.8051083637,2.68,175.48,175.38,94.18,19.989999999999995
74,19,2.6573879901999993,2.46,178.14,177.84,94.98,22.13999999999999
75,19,2.799354207050001,2.75,180.94,180.59,95.71,20.18999999999999
76,19,2.7898018022000004,2.79,183.73,183.38,96.53,20.37999999999999
77,19,2.631737864799999,2.81,186.36,186.19,97.36,22.539999999999992
78,19,2.744364777550001,2.81,189.1,189.0,98.19,21.089999999999993
79,19,2.7999410315499995,2.52,191.9,191.52,99.01,20.34999999999999
80,19,2.785156933,3.06,194.69,194.58,99.75,20.57999999999999
81,19,2.7326953299999994,2.52,197.42,197.1,100.65,21.29999999999999
82,19,2.7019242638,2.73,200.12,199.83,101.39,21.69999999999999
83,19,2.6931371647000004,2.66,202.81,202.49,102.18,21.809999999999988
84,19,2.785465754250001,3.05,205.6,205.54,102.95,20.62999999999999
85,19,2.683019265699999,2.53,208.28,208.07,103.83,21.91999999999999
86,19,2.7375463568000016,2.99,211.02,211.06,104.56,21.239999999999988
87,19,2.7748689232,2.78,213.79,213.84,105.42,20.759999999999987
88,19,2.5945744177000005,2.3,216.38,216.14,106.22,22.889999999999986
89,19,2.62964578145,2.64,219.01,218.78,106.87,22.469999999999988
90,19,2.566863668199999,2.35,221.58,221.13,107.62,23.14
