floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,19,1.8997888420785458,1.67,1.9,1.67,43.0,21.32
1,19,1.937779847987692,1.83,3.84,3.5,43.71,21.32
2,19,1.9516866862865585,1.81,5.79,5.31,44.48,21.380000000000003
3,19,1.966445057115537,2.22,7.76,7.53,45.24,21.390000000000004
4,19,2.015616896221697,1.84,9.78,9.37,46.17,20.180000000000003
5,19,2.0398481579354284,1.91,11.82,11.28,46.94,19.790000000000003
6,19,2.037239273866511,1.95,13.86,13.23,47.74,20.560000000000002
7,19,2.065354867097041,2.02,15.93,15.25,48.55,20.060000000000002
8,19,2.0710162044874663,1.98,18.0,17.23,49.39,20.46
9,19,2.0342329154698477,2.12,20.03,19.35,50.21,22.12
10,19,2.1063643048000005,2.2,22.14,21.55,51.09,20.34
11,19,2.134899508,2.4,24.27,23.95,52.0,20.17
12,19,2.0949017301999993,1.99,26.36,25.94,52.98,22.14
13,19,2.070565527,2.22,28.43,28.16,53.8,23.209999999999997
14,19,2.1275238505,2.34,30.56,30.5,54.7,22.33
15,19,2.1829959597999986,2.17,32.74,32.67,55.66,21.459999999999997
16,19,2.1566837433,2.26,34.9,34.93,56.54,22.61
17,19,2.2532099762499995,2.13,37.15,37.06,57.45,20.650000000000002
18,19,2.216254015799999,2.48,39.37,39.54,58.31,22.1
19,19,2.3136815982999988,2.39,41.68,41.93,59.31,20.12
20,19,2.2807335861999998,2.16,43.96,44.09,60.27,21.54
21,19,2.263760086299999,2.38,46.22,46.47,61.14,22.33
22,19,2.341432889049999,2.54,48.56,49.01,62.09,20.969999999999995
23,19,2.2772742030000006,2.38,50.84,51.39,63.1,22.819999999999997
24,19,2.2920884308,2.09,53.13,53.48,64.04,22.859999999999992
25,19,2.386445059449999,2.22,55.52,55.7,64.87,21.189999999999994
26,19,2.3500261377999996,2.6,57.87,58.3,65.74,22.299999999999994
