floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,9,1.7959860599999997,1.85,1.8,1.85,37.0,15.59
1,9,1.8243269159999995,1.95,3.62,3.8,37.72,15.59
2,9,1.8490678859999998,2.11,5.47,5.91,38.47,14.959999999999999
3,9,1.8848917589999996,1.9,7.35,7.81,39.29,15.529999999999998
4,9,1.9148473160000004,1.69,9.26,9.5,40.02,16.459999999999997
5,9,1.9296646297785094,2.0,11.19,11.5,40.67,15.149999999999999
6,9,1.9521954671960393,2.2,13.14,13.7,41.44,15.589999999999996
7,9,1.9743840108410105,1.72,15.11,15.42,42.28,15.689999999999998
8,9,1.9911170951757804,1.71,17.1,17.13,42.93,16.11
9,9,2.0073700728540604,1.88,19.11,19.01,43.59,16.249999999999996
10,9,2.023990342331068,1.91,21.13,20.92,44.3,14.77
11,9,2.042154327424977,2.16,23.17,23.08,45.02,14.689999999999998
12,9,2.0563587020677208,1.85,25.23,24.93,45.84,17.119999999999994
13,9,2.080877555910088,2.22,27.31,27.15,46.54,15.389999999999997
14,9,2.1011733365531384,1.81,29.41,28.96,47.38,14.77
15,9,2.116685297565773,2.16,31.53,31.12,48.06,15.529999999999998
16,9,2.1337295076921072,2.42,33.66,33.54,48.86,15.86
17,9,2.149993796746237,2.15,35.81,35.69,49.77,16.43
18,9,2.168852769829253,2.04,37.98,37.73,50.57,16.25
19,9,2.1930196206999995,2.47,40.17,40.2,51.33,15.719999999999999
20,9,2.1997206908,2.38,42.37,42.58,52.24,17.490000000000002
21,9,2.2482796671999994,2.06,44.62,44.64,53.12,15.509999999999998
22,9,2.2594382721999997,2.22,46.88,46.86,53.88,16.57
23,9,2.2910442155,2.53,49.17,49.39,54.7,15.870000000000001
24,9,2.32508524345,2.2,51.5,51.59,55.63,15.070000000000002
25,9,2.3473032734499992,2.15,53.85,53.74,56.43,15.149999999999999
26,9,2.35511759155,2.15,56.21,55.89,57.21,16.31
27,9,2.3807102219999994,2.62,58.59,58.51,58.0,16.01
28,9,2.4227502632499993,2.29,61.01,60.8,58.95,14.59
29,9,2.43930599495,2.25,63.45,63.05,59.77,15.149999999999999
30,9,2.4649660678000003,2.72,65.91,65.77,60.59,14.819999999999999
31,9,2.4931851718,2.47,68.4,68.24,61.56,14.59
32,9,2.5035422104999996,2.56,70.9,70.8,62.45,15.52
33,9,2.5506321087999995,2.6,73.45,73.4,63.36,13.52
34,9,2.5558295397999995,2.38,76.01,75.78,64.29,15.100000000000001
35,9,2.5661252759499997,2.54,78.58,78.32,65.13,15.669999999999998
36,9,2.6076174997,2.7,81.19,81.02,66.03,14.479999999999997
37,9,2.6122367112999996,2.65,83.8,83.67,66.99,15.519999999999998
38,9,2.5983946431999994,2.4,86.4,86.07,67.92,16.96
39,9,2.6144938257999994,2.85,89.01,88.92,68.76,17.01
40,9,2.6403466127999997,2.65,91.65,91.57,69.76,16.82
41,9,2.702724536199999,2.91,94.35,94.48,70.68,15.09
42,9,2.654930984299999,2.68,97.0,97.16,71.69,17.560000000000002
43,9,2.7072192522000007,2.75,99.71,99.91,72.62,16.46
44,9,2.770606007199999,2.57,102.48,102.48,73.57,14.740000000000002
45,9,2.811803682499999,3.04,105.29,105.52,74.45,13.600000000000001
46,9,2.8340105404999987,2.87,108.12,108.39,75.5,13.57
47,9,2.7869728351999994,2.54,110.91,110.93,76.48,16.169999999999998
48,9,2.8520568868000007,3.03,113.76,113.96,77.34,14.400000000000002
49,9,2.8765175172,3.16,116.64,117.12,78.37,14.180000000000003
50,9,2.910905510799999,2.9,119.55,120.02,79.44,13.55
51,9,2.9201653318,3.13,122.47,123.15,80.41,13.900000000000002
52,9,2.9026762972999984,2.76,125.37,125.91,81.46,15.150000000000002
53,9,2.8481738092999995,2.86,128.22,128.77,82.39,17.040000000000003
54,9,2.881412969799999,2.8,131.1,131.57,83.34,16.540000000000003
55,9,2.8899990337,2.89,133.99,134.46,84.27,16.64
56,9,2.9099363511999994,2.88,136.9,137.34,85.23,16.46
57,9,2.8984101246999985,2.89,139.8,140.23,86.18,17.01
58,9,2.9677978871999984,3.17,142.77,143.4,87.13,15.620000000000001
59,9,2.9604273787,3.04,145.73,146.44,88.17,16.119999999999997
60,9,2.9566151218000005,2.66,148.69,149.1,89.16,16.469999999999995
61,9,2.9663534501999993,3.07,151.66,152.17,90.02,16.46
62,9,2.9683379812,3.21,154.63,155.38,91.02,16.64
63,9,2.991983888749999,2.95,157.62,158.33,92.05,16.35
64,9,2.950310442999999,3.2,160.57,161.53,93.0,17.37
65,9,2.9489996814499992,2.95,163.52,164.48,94.03,17.55
66,9,2.982678131449999,2.99,166.5,167.47,94.97,17.049999999999997
67,9,3.0482959092,3.12,169.55,170.59,95.92,15.89
68,9,3.0492942290499996,3.33,172.6,173.92,96.91,16.03
69,9,3.1154683648,3.34,175.72,177.26,97.96,14.8
70,9,3.115476458799999,3.14,178.84,180.4,99.01,14.98
71,9,3.072440371999999,3.33,181.91,183.73,100.0,15.989999999999997
72,9,3.0769151607999996,3.36,184.99,187.09,101.04,16.019999999999996
73,9,3.1281974831999997,2.92,188.12,190.01,102.08,15.139999999999997
74,9,3.0873431825499997,2.97,191.21,192.98,102.99,16.009999999999994
75,9,3.070425593,2.97,194.28,195.95,103.9,16.38
76,9,3.045891354699999,2.77,197.33,198.72,104.82,16.849999999999998
77,9,3.0734161303,2.87,200.4,201.59,105.66,16.429999999999996
78,9,3.0167885398000003,2.81,203.42,204.4,106.54,17.379999999999995
79,9,3.140603004999999,3.18,206.56,207.58,107.4,15.349999999999996
80,9,3.0626454387999997,2.98,209.62,210.56,108.36,16.699999999999996
