floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,1,1.7361545760000001,2.0,1.74,2.0,36.38,21.32
1,1,1.599016219738897,1.46,3.34,3.46,37.17,26.34096358203372
2,1,1.546206903778117,1.52,4.89,4.98,37.75,27.770963582033716
3,1,1.6464219842755956,1.72,6.54,6.7,38.34,26.040963582033715
4,1,1.533725600801696,1.83,8.07,8.53,39.02,28.620963582033717
5,1,1.5599138009867741,1.57,9.63,10.1,39.74,28.490963582033718
6,1,1.6340317033549796,1.75,11.26,11.85,40.35,27.420963582033718
7,1,1.5688503421172197,1.54,12.83,13.39,41.03,28.78096358203372
8,1,1.5992413627786097,1.81,14.43,15.2,41.63,28.43096358203372
9,1,1.5749977932051364,1.37,16.0,16.57,42.34,29.020963582033716
10,1,1.4936692249512868,1.46,17.49,18.03,42.87,30.390963582033717
11,1,1.5854818022601889,1.51,19.08,19.54,43.44,29.120963582033717
12,1,1.5120296865297063,1.66,20.59,21.2,44.02,30.36096358203372
13,1,1.6437386802726817,1.86,22.23,23.06,44.66,28.47096358203372
14,1,1.6682028604650128,1.6,23.9,24.66,45.38,28.240963582033718
15,1,1.6990670800110577,1.88,25.6,26.54,45.99,27.870963582033717
16,1,1.569613741225926,1.61,27.17,28.15,46.71,30.05096358203372
17,1,1.6117848620406212,1.47,28.78,29.62,47.33,29.550963582033717
18,1,1.6515777914564171,1.65,30.43,31.27,47.89,29.060963582033718
19,1,1.6805273907367195,1.4,32.11,32.67,48.52,28.740963582033718
20,1,1.6120899870889727,1.55,33.72,34.22,49.05,29.860963582033715
21,1,1.6915593720858582,1.42,35.41,35.64,49.64,28.79096358203372
22,1,1.6579558904832716,1.46,37.07,37.1,50.17,29.390963582033717
23,1,1.6514179466963588,1.82,38.72,38.92,50.73,29.580963582033718
24,1,1.7032685879844744,1.99,40.42,40.91,51.41,28.97096358203372
25,1,1.6976848142083443,1.92,42.12,42.83,52.16,29.250963582033716
26,1,1.7903616432542866,1.81,43.91,44.64,52.88,28.060963582033718
27,1,1.7388622682666224,1.58,45.65,46.22,53.56,29.010963582033718
28,1,1.7587276407840498,1.63,47.41,47.85,54.15,28.870963582033717
29,1,1.7683757309187094,1.47,49.18,49.32,54.76,28.88096358203372
30,1,1.7077957949439664,2.0,50.89,51.32,55.31,29.84096358203372
31,1,1.8170360171767053,1.89,52.71,53.21,56.05,28.49096358203372
32,1,1.855425353818043,2.1,54.57,55.31,56.75,28.10096358203372
33,1,1.9047113059288703,2.16,56.47,57.47,57.53,27.56096358203372
34,1,1.8505534078565908,2.1,58.32,59.57,58.33,28.530963582033724
35,1,1.8701551121220947,1.96,60.19,61.53,59.1,28.420963582033725
36,1,1.9325449402583623,2.19,62.12,63.72,59.82,27.690963582033724
37,1,1.8591146427099277,1.76,63.98,65.48,60.62,28.870963582033724
38,1,1.93356677784627,1.65,65.91,67.13,61.26,27.980963582033723
39,1,1.8458771898309847,1.85,67.76,68.98,61.86,29.26096358203372
40,1,1.8994630799624526,1.78,69.66,70.76,62.54,28.680963582033723
41,1,1.939564906249782,2.04,71.6,72.8,63.18,28.260963582033725
42,1,1.9738365637197648,2.26,73.57,75.06,63.92,27.93096358203372
43,1,1.9709322378127474,1.74,75.54,76.8,64.74,28.110963582033722
44,1,1.903545927963709,1.85,77.44,78.65,65.36,29.070963582033723
45,1,1.9478502716694168,2.03,79.39,80.68,66.03,28.610963582033722
46,1,2.0067369871409593,1.94,81.4,82.62,66.75,27.96096358203372
47,1,1.9196862738664626,1.96,83.32,84.58,67.45,29.15096358203372
48,1,1.932587604448897,2.06,85.25,86.64,68.15,29.08096358203372
49,1,1.9687509471938907,2.09,87.22,88.73,68.88,28.73096358203372
50,1,1.9957042737098065,2.16,89.22,90.89,69.62,28.49096358203372
51,1,2.1000169973884586,2.01,91.32,92.9,70.38,27.270963582033723
52,1,2.0504917901666486,1.96,93.37,94.86,71.09,27.99096358203372
53,1,1.9130979630214415,2.17,95.28,97.03,71.78,29.680963582033723
54,1,1.926912169908263,1.63,97.21,98.66,72.55,29.59096358203372
55,1,1.8781985226858127,1.88,99.09,100.54,73.12,30.17096358203372
56,1,1.8925674757572502,2.11,100.98,102.65,73.77,30.06096358203372
57,1,1.989794065141745,2.28,102.97,104.93,74.51,29.040963582033722
58,1,2.011081394739977,2.17,104.98,107.1,75.3,28.860963582033722
59,1,2.065989708307812,2.19,107.05,109.29,76.05,28.29096358203372
60,1,2.05438316358942,1.85,109.1,111.14,76.81,28.48096358203372
61,1,1.993306276591903,1.76,111.09,112.9,77.45,29.200963582033722
62,1,1.9572174039635934,1.96,113.05,114.86,78.06,29.620963582033724
63,1,1.9866199360111687,2.18,115.04,117.04,78.73,29.340963582033723
64,1,1.9275480726757583,1.98,116.97,119.02,79.47,29.99096358203372
65,1,1.952284989980302,1.81,118.92,120.83,80.15,29.76096358203372
66,1,2.0252074660191894,2.0,120.95,122.83,80.77,29.020963582033723
67,1,1.9682035495000003,2.22,122.92,125.05,81.45,29.639999999999997
68,1,1.9839672699999997,2.13,124.9,127.18,82.2,29.5
69,1,2.0956964242,1.98,127.0,129.16,82.92,28.35
70,1,1.9046711253000002,2.18,128.9,131.34,83.59,30.32
71,1,1.9106159992000002,1.92,130.81,133.26,84.32,30.27
72,1,1.9995045827,1.75,132.81,135.01,84.97,29.4
73,1,1.8736395092499998,1.66,134.68,136.67,85.55,30.630000000000003
74,1,2.1010612148,1.92,136.78,138.59,86.11,28.380000000000003
75,1,2.1117246855,2.05,138.89,140.64,86.75,28.28
76,1,2.0498297687000004,2.32,140.94,142.96,87.43,28.919999999999998
77,1,2.0561792019999996,1.77,143.0,144.73,88.2,28.86
78,1,2.1916667066999995,2.46,145.19,147.19,88.78,27.47
79,1,2.017290192000001,2.25,147.21,149.44,89.6,29.24
80,1,2.140735200299999,1.89,149.35,151.33,90.34,28.009999999999998
81,1,2.1038294007999996,2.02,151.45,153.35,90.96,28.38
82,1,1.9947968196999992,2.29,153.44,155.64,91.62,29.43
83,1,2.149723881799998,2.15,155.59,157.79,92.36,27.91
84,1,2.2247066218,2.0,157.81,159.79,93.06,27.14
85,1,2.2694194310499998,2.33,160.08,162.12,93.71,26.669999999999998
86,1,2.2087149839499998,2.11,162.29,164.23,94.47,27.289999999999996
87,1,2.21162709875,2.46,164.5,166.69,95.15,27.249999999999996
88,1,2.0830193563000003,1.9,166.58,168.59,95.94,28.489999999999995
89,1,2.118812421750001,1.91,168.7,170.5,96.55,28.129999999999995
90,1,2.041226832799999,2.08,170.74,172.58,97.16,28.839999999999996
