floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,1,1.676226533325518,1.68,1.68,1.68,39.35,18.79
1,1,1.6943973784460473,1.48,3.37,3.16,39.97,18.79
2,1,1.7100925910916462,1.49,5.08,4.65,40.51,19.150000000000002
3,1,1.7259913047155735,1.65,6.81,6.3,41.06,19.459999999999997
4,1,1.7434849724933368,1.97,8.55,8.27,41.66,18.8
5,1,1.76393906344779,1.55,10.31,9.82,42.38,19.740000000000002
6,1,1.7800905487674574,1.95,12.09,11.77,42.95,20.03
7,1,1.800710480523453,1.56,13.89,13.33,43.66,19.1
8,1,1.8164993951794384,1.54,15.71,14.87,44.22,19.4
9,1,1.8319264346753072,1.8,17.54,16.67,44.78,20.070000000000004
10,1,1.8506767200167553,1.72,19.39,18.39,45.43,19.220000000000002
11,1,1.8669377348108738,1.9,21.26,20.29,46.05,20.560000000000002
12,1,1.8868886250770618,2.01,23.15,22.3,46.74,19.880000000000003
13,1,1.9031726201451673,1.82,25.05,24.12,47.46,21.550000000000004
14,1,1.9162156390041882,1.76,26.97,25.88,48.11,22.270000000000003
15,1,1.9337852945208989,1.89,28.9,27.77,48.74,22.180000000000003
16,1,1.9492061000409022,1.67,30.85,29.44,49.41,22.419999999999998
17,1,1.940610741943614,1.95,32.79,31.39,50.01,23.75
18,1,1.9803135559194174,2.19,34.77,33.58,50.7,22.619999999999997
19,1,1.9945268834325809,2.12,36.76,35.7,51.48,22.97
20,1,2.018176179163557,2.31,38.78,38.01,52.23,22.700000000000003
21,1,2.0240534425098575,2.0,40.8,40.01,53.04,23.380000000000003
22,1,2.046503421927099,2.25,42.85,42.26,53.75,23.17
23,1,2.071063920559585,2.18,44.92,44.44,54.54,22.94
24,1,2.1042383491504264,2.08,47.02,46.52,55.3,22.13
25,1,2.1212452207766455,2.22,49.14,48.74,56.03,22.22
26,1,2.143654596471692,2.38,51.28,51.12,56.8,22.0
27,1,2.1672699820699988,2.31,53.45,53.43,57.63,21.78
28,1,2.177502508705496,2.16,55.63,55.59,58.43,22.380000000000003
29,1,2.206229343295525,2.45,57.84,58.04,59.18,21.75
30,1,2.224398150583169,2.21,60.06,60.25,60.02,21.92
31,1,2.2586708712997288,2.23,62.32,62.48,60.78,20.200000000000003
32,1,2.2759819273363124,2.22,64.6,64.7,61.54,20.580000000000002
33,1,2.294214005305965,2.16,66.89,66.86,62.3,20.700000000000006
34,1,2.3094990628793086,2.07,69.2,68.93,63.04,21.060000000000006
35,1,2.306131010837978,2.13,71.51,71.06,63.74,22.270000000000007
36,1,2.2803142391750586,2.24,73.79,73.3,64.47,23.52
37,1,2.3326597763012624,2.48,76.12,75.78,65.23,22.55
38,1,2.3741268245715483,2.6,78.49,78.38,66.06,21.639999999999997
39,1,2.3339227058846586,2.41,80.82,80.79,66.94,23.5
40,1,2.3964962652782344,2.5,83.22,83.29,67.75,22.32
41,1,2.4300639324801385,2.57,85.65,85.86,68.58,21.770000000000003
42,1,2.420430374890567,2.66,88.07,88.52,69.44,22.71
43,1,2.4123090461351504,2.22,90.48,90.74,70.33,23.339999999999996
44,1,2.4930232244566697,2.68,92.97,93.42,71.06,21.5
45,1,2.4910422508561707,2.26,95.46,95.68,71.95,22.27
