floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,14,1.7969979362577282,1.87,1.8,1.87,38.26,21.32
1,14,1.535778769563363,1.37,3.34,3.24,39.01,28.580603274837838
2,14,1.499870581948114,1.68,4.84,4.92,39.56,29.420603274837838
3,14,1.4821409162752996,1.26,6.32,6.18,40.23,29.960603274837837
4,14,1.5294109386500083,1.64,7.85,7.82,40.74,29.350603274837834
5,14,1.463723293044912,1.58,9.31,9.4,41.39,30.510603274837834
6,14,1.5140585245256055,1.43,10.82,10.83,42.02,29.900603274837835
7,14,1.5395940549243292,1.8,12.36,12.63,42.59,29.640603274837833
8,14,1.582153784330522,1.54,13.94,14.17,43.3,29.14060327483783
9,14,1.6660275583525783,1.95,15.61,16.12,43.91,27.90060327483783
10,14,1.5559701102752796,1.73,17.17,17.85,44.68,29.85060327483783
11,14,1.608871622780359,1.73,18.78,19.58,45.36,29.19060327483783
12,14,1.6150839883949817,1.58,20.4,21.16,46.04,29.24060327483783
13,14,1.6499523646890193,1.39,22.05,22.55,46.66,28.830603274837827
14,14,1.6528200294351738,1.66,23.7,24.21,47.2,28.900603274837827
15,14,1.6008141051187263,1.5,25.3,25.71,47.85,29.81
16,14,1.568600856202976,1.69,26.87,27.4,48.43,30.37
17,14,1.6435831700774948,1.37,28.51,28.77,49.09,29.410000000000004
18,14,1.649378537371543,1.68,30.16,30.45,49.62,29.42
19,14,1.676830423216681,1.53,31.84,31.98,50.27,29.13
20,14,1.7229041341350975,1.98,33.56,33.96,50.86,28.54
21,14,1.6310271231999998,1.59,35.19,35.55,51.63,30.06
22,14,1.7299281727999998,1.63,36.92,37.18,52.24,28.799999999999997
23,14,1.6996899407000001,1.51,38.62,38.69,52.87,29.4
24,14,1.8000407567999999,1.99,40.42,40.68,53.44,28.069999999999997
25,14,1.7387887610500001,1.64,42.16,42.32,54.21,29.169999999999995
26,14,1.77311388745,1.7,43.93,44.02,54.83,28.829999999999995
27,14,1.8618672431999999,1.82,45.79,45.84,55.48,27.68
28,14,1.87187152695,1.94,47.66,47.78,56.17,27.71
29,14,1.8196885674999992,1.75,49.48,49.53,56.9,28.65
30,14,1.8238183371999999,1.52,51.3,51.05,57.57,28.74
31,14,1.9379949972999992,1.92,53.24,52.97,58.14,27.209999999999997
32,14,1.8492846718,1.8,55.09,54.77,58.86,28.659999999999997
33,14,1.7290094373,1.95,56.82,56.72,59.54,30.349999999999998
34,14,1.8116314664500002,2.03,58.63,58.75,60.27,29.43
35,14,1.8396635677000002,1.8,60.47,60.55,61.03,29.2
36,14,1.8147162105000005,2.01,62.28,62.56,61.7,29.63
37,14,1.7716428817999998,1.67,64.05,64.23,62.44,30.27
38,14,1.8516062817999988,1.61,65.9,65.84,63.06,29.380000000000003
39,14,1.9154858397999999,1.81,67.82,67.65,63.66,28.66
40,14,1.9097797806999985,1.67,69.73,69.32,64.33,28.840000000000003
41,14,1.9397859183,1.9,71.67,71.22,64.94,28.550000000000004
42,14,2.055391484799999,2.02,73.73,73.24,65.64,27.12
43,14,2.0183568006999995,1.75,75.75,74.99,66.38,27.750000000000004
44,14,1.9283979186999995,2.11,77.68,77.1,67.02,28.990000000000002
45,14,1.9115782665499992,1.98,79.59,79.08,67.79,29.290000000000003
46,14,2.0704787150499997,1.8,81.66,80.88,68.51,27.39
47,14,1.9807226361999994,1.8,83.64,82.68,69.17,28.62
48,14,2.0655992271999994,1.77,85.71,84.45,69.82,27.640000000000004
49,14,1.9621063582999987,2.21,87.67,86.66,70.46,28.990000000000006
50,14,2.0690509838,1.87,89.74,88.53,71.26,27.780000000000005
51,14,2.160377682449999,2.03,91.9,90.56,71.93,26.690000000000005
52,14,2.176111157799998,2.39,94.08,92.95,72.66,26.580000000000005
