floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,1,1.7639761721694787,1.81,1.76,1.81,40.0,15.59
1,1,1.8015440191833398,2.01,3.56,3.82,40.76,15.59
2,1,1.8187437041665158,1.92,5.38,5.74,41.6,15.95
3,1,1.8349545405428032,2.13,7.21,7.87,42.4,15.529999999999998
4,1,1.8529343323420897,1.56,9.06,9.43,43.29,15.7
5,1,1.86602842703833,2.11,10.93,11.54,43.94,16.25
6,1,1.8834365474991344,2.01,12.81,13.55,44.81,16.79
7,1,1.899936071699587,1.96,14.71,15.51,45.64,17.35
8,1,1.91583713861184,1.96,16.63,17.47,46.45,16.07
9,1,1.9317611626354039,1.69,18.56,19.16,47.26,16.43
10,1,1.9451092262398588,1.69,20.51,20.85,47.95,14.91
11,1,1.9586088910379482,1.72,22.47,22.57,48.64,15.89
12,1,1.972182123551906,2.04,24.44,24.61,49.34,16.23
13,1,1.9881375453624843,2.24,26.43,26.85,50.17,15.82
14,1,2.0069286490967557,2.02,28.44,28.87,51.08,16.79
15,1,2.029119080450348,1.93,30.47,30.8,51.9,16.43
16,1,2.0501238035803184,1.95,32.52,32.75,52.68,16.07
17,1,2.0712686774132285,1.98,34.59,34.73,53.47,16.46
18,1,2.092378290891387,2.38,36.68,37.11,54.26,14.89
19,1,2.117843897841312,1.88,38.8,38.99,55.22,15.34
20,1,2.137612729172887,2.17,40.94,41.16,55.97,16.31
21,1,2.1604220839532178,2.19,43.1,43.35,56.84,16.97
22,1,2.183286185078469,1.92,45.28,45.27,57.71,15.149999999999999
23,1,2.2029737011306176,2.11,47.48,47.38,58.47,16.92
24,1,2.224373673212939,2.16,49.7,49.54,59.3,17.54
25,1,2.2465183307845416,2.09,51.95,51.63,60.15,16.189999999999998
26,1,2.267920904741453,2.39,54.22,54.02,60.98,14.59
27,1,2.2917158451914137,2.05,56.51,56.07,61.91,15.17
28,1,2.3121263751014007,2.2,58.82,58.27,62.72,17.27
29,1,2.3339558701905605,2.47,61.15,60.74,63.57,14.399999999999999
30,1,2.358190709461179,2.22,63.51,62.96,64.53,15.34
31,1,2.379746436244317,2.39,65.89,65.35,65.39,16.34
32,1,2.403030315615697,2.58,68.29,67.93,66.32,16.410000000000004
33,1,2.4278266178327055,2.26,70.72,70.19,67.31,15.230000000000004
34,1,2.4493434858291905,2.34,73.17,72.53,68.18,16.220000000000002
35,1,2.47163605731629,2.49,75.64,75.02,69.08,15.940000000000003
36,1,2.4950608313114007,2.41,78.14,77.43,70.03,15.680000000000007
37,1,2.5174355990484303,2.52,80.66,79.95,70.94,14.920000000000002
38,1,2.540817368689489,2.58,83.2,82.53,71.9,15.810000000000002
39,1,2.564291802926668,2.35,85.76,84.88,72.87,16.46
40,1,2.585928661001934,2.33,88.35,87.21,73.76,16.1
41,1,2.606959001140318,2.46,90.96,89.67,74.63,15.920000000000002
42,1,2.629008394697154,2.39,93.59,92.06,75.55,16.27
43,1,2.6504058253246066,2.71,96.24,94.77,76.45,16.739999999999995
44,1,2.6746791450036684,2.62,98.91,97.39,77.45,13.989999999999998
45,1,2.698002310651117,2.67,101.61,100.06,78.43,13.100000000000001
46,1,2.7212072506713456,2.7,104.33,102.76,79.41,13.690000000000001
47,1,2.744689664417489,2.56,107.07,105.32,80.41,15.38
48,1,2.7667447161589025,2.99,109.84,108.31,81.35,15.600000000000001
49,1,2.792029430485796,2.55,112.63,110.86,82.44,16.37
50,1,2.813867203990199,2.97,115.44,113.83,83.37,15.920000000000002
51,1,2.838730895824141,2.65,118.28,116.48,84.45,16.46
52,1,2.85984762512994,2.76,121.14,119.24,85.4,17.39
53,1,2.883793718740814,2.61,124.02,121.85,86.4,16.37
54,1,2.9057584203321745,2.68,126.93,124.53,87.34,15.290000000000001
55,1,2.927690401457966,2.64,129.86,127.17,88.29,13.560000000000002
56,1,2.949374306319299,3.23,132.81,130.4,89.24,13.88
57,1,2.975342120519232,2.79,135.79,133.19,90.38,13.3
58,1,2.9977507789696802,3.2,138.79,136.39,91.37,14.080000000000002
