floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,13,1.6594948258984024,1.72,1.66,1.72,36.0,15.59
1,13,1.681060490398031,1.87,3.34,3.59,36.68,15.59
2,13,1.7047011825217524,1.85,5.04,5.44,37.43,15.95
3,13,1.7275744420985606,1.49,6.77,6.93,38.16,15.529999999999998
4,13,1.7459596375722601,1.78,8.52,8.71,38.75,15.7
5,13,1.7676570599047514,1.91,10.29,10.62,39.45,16.25
6,13,1.7901429087378509,1.86,12.08,12.48,40.2,16.79
7,13,1.8051713765036648,1.89,13.89,14.37,40.93,17.35
8,13,1.820179950204181,1.95,15.71,16.32,41.67,16.07
9,13,1.8356406740349331,1.59,17.55,17.91,42.43,16.43
10,13,1.8480286201129315,1.64,19.4,19.55,43.05,14.91
11,13,1.860987177530481,1.57,21.26,21.12,43.69,15.89
12,13,1.8732264727194339,2.14,23.13,23.26,44.3,16.23
13,13,1.8897220893350293,1.88,25.02,25.14,45.13,15.82
14,13,1.9042561436282444,2.04,26.92,27.18,45.86,16.79
15,13,1.919601321995163,1.65,28.84,28.83,46.64,16.43
16,13,1.9321256232784678,2.0,30.77,30.83,47.28,16.07
17,13,1.9469902454304016,1.95,32.72,32.78,48.04,16.46
18,13,1.9614308822767355,1.92,34.68,34.7,48.79,14.89
19,13,1.9755853490709843,1.7,36.66,36.4,49.52,15.34
20,13,1.988172929465485,1.78,38.65,38.18,50.17,16.31
21,13,2.001048198275547,2.22,40.65,40.4,50.84,16.97
22,13,2.0234828555040107,2.12,42.67,42.52,51.69,15.149999999999999
23,13,2.0449752501495815,1.92,44.71,44.44,52.49,16.92
24,13,2.0642136244308444,2.29,46.77,46.73,53.21,17.54
25,13,2.087288780277607,2.08,48.86,48.81,54.07,16.189999999999998
26,13,2.1080532829742205,2.16,50.97,50.97,54.85,14.59
27,13,2.129476109964527,2.06,53.1,53.03,55.66,15.17
28,13,2.149620239848159,2.37,55.25,55.4,56.43,17.27
29,13,2.1728447165190996,2.25,57.42,57.65,57.31,14.399999999999999
30,13,2.194492728975947,2.12,59.61,59.77,58.14,15.34
31,13,2.2149739546821836,2.28,61.82,62.05,58.93,16.34
32,13,2.2367003275893076,2.46,64.06,64.51,59.77,16.410000000000004
33,13,2.2599458218595236,2.23,66.32,66.74,60.67,15.230000000000004
34,13,2.2809227535312258,2.03,68.6,68.77,61.49,16.220000000000002
35,13,2.299845363798787,2.11,70.9,70.88,62.23,15.940000000000003
36,13,2.3194560867627327,2.05,73.22,72.93,63.0,15.680000000000007
37,13,2.3382492958277963,2.53,75.56,75.46,63.74,14.920000000000002
38,13,2.3614401127566906,2.16,77.92,77.62,64.66,15.810000000000002
39,13,2.3809847626214102,2.43,80.3,80.05,65.44,16.46
40,13,2.403070261162087,2.22,82.7,82.27,66.32,16.1
41,13,2.423047812422168,2.53,85.12,84.8,67.12,15.920000000000002
42,13,2.4453701856518624,2.32,87.57,87.12,68.02,16.27
43,13,2.4658181519800833,2.42,90.04,89.54,68.85,16.739999999999995
44,13,2.487266110324365,2.38,92.53,91.92,69.71,13.989999999999998
45,13,2.50816301255032,2.47,95.04,94.39,70.56,13.100000000000001
46,13,2.529454215349577,2.29,97.57,96.68,71.43,13.690000000000001
47,13,2.549143290293906,2.71,100.12,99.39,72.24,15.38
48,13,2.5722006643357402,2.73,102.69,102.12,73.19,15.600000000000001
49,13,2.5952912479665513,2.78,105.29,104.9,74.15,16.37
50,13,2.618752641696673,2.38,107.91,107.28,75.12,15.920000000000002
51,13,2.6385452292212546,2.77,110.55,110.05,75.95,16.46
52,13,2.6609891463656163,2.85,113.21,112.9,76.91,17.39
53,13,2.685098259211765,2.89,115.9,115.79,77.9,16.37
54,13,2.7088065931451317,2.95,118.61,118.74,78.89,15.290000000000001
55,13,2.7327845593950313,2.49,121.34,121.23,79.9,13.560000000000002
56,13,2.7530367704553416,2.87,124.09,124.1,80.76,13.88
57,13,2.7758236865971435,2.69,126.87,126.79,81.73,13.3
58,13,2.797321274479075,3.01,129.67,129.8,82.65,14.080000000000002
59,13,2.820888942649922,2.57,132.49,132.37,83.67,15.759999999999998
60,13,2.841041033058048,2.79,135.33,135.16,84.53,14.510000000000002
61,13,2.862725623996214,2.99,138.19,138.15,85.47,15.160000000000002
62,13,2.8858898962989064,2.7,141.08,140.85,86.47,14.16
63,13,2.9063563670654022,2.82,143.99,143.67,87.37,15.670000000000002
64,13,2.9276969235883867,2.9,146.92,146.57,88.31,16.15
65,13,2.9495484159601397,3.2,149.87,149.77,89.27,16.240000000000006
66,13,2.97419168758585,3.26,152.84,153.03,90.33,13.68
67,13,2.9982089040559265,2.95,155.84,155.98,91.4,15.470000000000004
68,13,3.0200494240377638,3.14,158.86,159.12,92.37,15.66
69,13,3.043231027457403,2.9,161.9,162.02,93.39,14.8
70,13,3.064338050179304,3.03,164.96,165.05,94.33,14.73
71,13,3.0863014720819377,3.19,168.05,168.24,95.31,14.470000000000002
72,13,3.1091988017619667,3.36,171.16,171.6,96.34,14.880000000000003
73,13,3.1323346805132073,3.37,174.29,174.97,97.42,16.46
74,13,3.1572368379421727,2.94,177.45,177.91,98.5,14.130000000000003
75,13,3.1772320065557156,2.88,180.63,180.79,99.43,15.850000000000005
76,13,3.1967697043437266,3.07,183.83,183.86,100.35,16.550000000000004
77,13,3.2181626664468235,3.51,187.05,187.37,101.32,16.43
78,13,3.238610755150871,3.24,190.29,190.61,102.42,17.740000000000002
79,13,3.2643103675423517,3.1,193.55,193.71,103.44,16.46
80,13,3.2846829460251996,3.2,196.83,196.91,104.41,16.82
