floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,18,1.7432742307623597,2.02,1.74,2.02,39.0,15.59
1,18,1.777234440165113,1.79,3.52,3.81,39.76,15.59
2,18,1.79480245719876,1.89,5.31,5.7,40.43,15.95
3,18,1.8091137194902853,2.08,7.12,7.78,41.13,15.529999999999998
4,18,1.82482587209014,1.93,8.94,9.71,41.9,15.7
5,18,1.8394696401771866,1.99,10.78,11.7,42.62,16.25
6,18,1.8544320363263371,1.63,12.63,13.33,43.36,16.79
7,18,1.8665041233618471,1.85,14.5,15.18,43.96,17.35
8,18,1.8799961781555388,2.04,16.38,17.22,44.64,16.07
9,18,1.8949301333224264,1.66,18.27,18.88,45.39,16.43
10,18,1.9068656822093843,1.88,20.18,20.76,46.0,14.91
11,18,1.9205416906186052,1.92,22.1,22.68,46.69,15.89
12,18,1.9344854519269845,2.08,24.03,24.76,47.4,16.23
13,18,1.9490833120470177,1.77,25.98,26.53,48.15,15.82
14,18,1.9617716904932465,2.13,27.94,28.66,48.8,16.79
15,18,1.976633517790745,1.92,29.92,30.58,49.57,16.43
16,18,1.990076766485776,1.76,31.91,32.34,50.27,16.07
17,18,2.002172859205238,1.89,33.91,34.23,50.9,16.46
18,18,2.0207838040704424,2.14,35.93,36.37,51.59,14.89
19,18,2.0415407028120334,2.14,37.97,38.51,52.36,15.34
20,18,2.061912873868709,1.93,40.03,40.44,53.12,16.31
21,18,2.0805758834366337,1.88,42.11,42.32,53.82,16.97
22,18,2.098490218955777,1.85,44.21,44.17,54.49,15.149999999999999
23,18,2.1159125885552563,2.25,46.33,46.42,55.15,16.92
24,18,2.136945916077443,1.98,48.47,48.4,55.95,17.54
25,18,2.1555027310704875,1.91,50.63,50.31,56.65,16.189999999999998
26,18,2.173365858796504,2.38,52.8,52.69,57.33,14.59
27,18,2.195278096036929,2.16,55.0,54.85,58.17,15.17
