floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,7,1.6911660820548595,1.7,1.69,1.7,37.0,15.59
1,7,1.7119237304006023,1.68,3.4,3.38,37.66,15.59
2,7,1.7325669390118996,1.74,5.13,5.12,38.32,15.95
3,7,1.7534146459694258,1.5,6.88,6.62,38.99,15.529999999999998
4,7,1.7713695428967695,2.01,8.65,8.63,39.57,15.7
5,7,1.793184269530753,1.76,10.44,10.39,40.35,16.25
6,7,1.8071779368417222,2.0,12.25,12.39,41.03,16.79
7,7,1.822923535666923,1.67,14.07,14.06,41.8,17.35
8,7,1.8358127138771432,1.79,15.91,15.85,42.44,16.07
9,7,1.849775899586421,1.96,17.76,17.81,43.13,16.43
10,7,1.8647070375312664,1.92,19.62,19.73,43.88,14.91
11,7,1.879383055814636,1.97,21.5,21.7,44.61,15.89
12,7,1.8943198983507168,2.14,23.39,23.84,45.36,16.23
13,7,1.9103009584461266,2.15,25.3,25.99,46.17,15.82
14,7,1.9264955740687149,1.77,27.23,27.76,46.99,16.79
15,7,1.939384460151574,1.88,29.17,29.64,47.65,16.43
16,7,1.9531867659371702,1.71,31.12,31.35,48.36,16.07
17,7,1.9658186437388963,2.23,33.09,33.58,49.01,16.46
18,7,1.981712067012668,1.86,35.07,35.44,49.84,14.89
19,7,1.9951980363434305,1.84,37.07,37.28,50.54,15.34
20,7,2.011015463111995,1.91,39.08,39.19,51.23,16.31
21,7,2.0301657132883366,2.12,41.11,41.31,51.94,16.97
22,7,2.0514864315493133,1.86,43.16,43.17,52.73,15.149999999999999
23,7,2.0699011604494086,2.07,45.23,45.24,53.42,16.92
24,7,2.090092855642579,2.25,47.32,47.49,54.18,17.54
25,7,2.11225663687682,2.0,49.43,49.49,55.01,16.189999999999998
26,7,2.131859251227744,2.18,51.56,51.67,55.75,14.59
27,7,2.1529116218559974,1.87,53.71,53.54,56.55,15.17
28,7,2.1705919989741553,1.88,55.88,55.42,57.23,17.27
29,7,2.1887760083766366,2.07,58.07,57.49,57.92,14.399999999999999
30,7,2.2082755678484376,2.34,60.28,59.83,58.67,15.34
31,7,2.2302483599691607,2.01,62.51,61.84,59.52,16.34
32,7,2.249075899523209,2.46,64.76,64.3,60.25,16.410000000000004
33,7,2.272010470676602,2.4,67.03,66.7,61.14,15.230000000000004
34,7,2.2942116047864345,2.39,69.32,69.09,62.01,16.220000000000002
35,7,2.316136647719389,2.5,71.64,71.59,62.87,15.940000000000003
36,7,2.338723882615236,2.25,73.98,73.84,63.76,15.680000000000007
37,7,2.35921454595128,2.32,76.34,76.16,64.57,14.920000000000002
38,7,2.3798000057385584,2.27,78.72,78.43,65.39,15.810000000000002
39,7,2.4000228680485987,2.55,81.12,80.98,66.2,16.46
40,7,2.4225305224975036,2.44,83.54,83.42,67.1,16.1
41,7,2.4439256891979007,2.21,85.98,85.63,67.96,15.920000000000002
42,7,2.463194390172659,2.21,88.44,87.84,68.74,16.27
