floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,9,1.6632558494499996,1.73,1.66,1.73,35.83,18.79
1,9,1.6878182229499998,1.83,3.35,3.56,36.53,18.79
2,9,1.7119884012999995,1.75,5.06,5.31,37.26,18.93
3,9,1.7434925198,1.56,6.8,6.87,37.96,17.85
4,9,1.7670677691999999,1.69,8.57,8.56,38.58,17.360000000000003
5,9,1.7735988558,2.03,10.34,10.59,39.26,19.46
6,9,1.8140021961999997,1.79,12.15,12.38,40.07,18.18
7,9,1.8399610126999995,1.85,13.99,14.23,40.78,17.91
8,9,1.8525650550499997,1.61,15.84,15.84,41.51,19.03
9,9,1.8750959305,1.66,17.72,17.5,42.15,18.88
10,9,1.8918514319999997,1.85,19.61,19.35,42.8,19.159999999999997
11,9,1.9105182442,1.63,21.52,20.98,43.53,19.419999999999995
12,9,1.9086547669499994,2.19,23.43,23.17,44.17,20.509999999999994
13,9,1.9143143302,2.03,25.34,25.2,45.03,21.299999999999994
14,9,1.9892613596999995,1.8,27.33,27.0,45.82,18.889999999999997
15,9,1.9675013151999998,1.85,29.3,28.85,46.52,20.879999999999995
16,9,1.9793873428000002,1.88,31.28,30.73,47.24,21.179999999999993
17,9,2.0225716229499997,2.25,33.3,32.98,47.97,20.30999999999999
18,9,2.0089639017999996,2.25,35.31,35.23,48.84,21.629999999999992
19,9,2.0499240732999997,2.27,37.36,37.5,49.71,21.039999999999992
20,9,2.0367936786999996,1.97,39.4,39.47,50.58,22.129999999999992
21,9,2.0464547017999997,1.76,41.45,41.23,51.34,22.379999999999992
22,9,2.1251629902999998,2.14,43.58,43.37,52.01,20.51999999999999
23,9,2.1460772707,1.88,45.73,45.25,52.83,20.519999999999992
24,9,2.1806992872999995,2.22,47.91,47.47,53.54,19.949999999999996
25,9,2.16003472105,2.41,50.07,49.88,54.39,21.269999999999992
26,9,2.166497838,2.43,52.24,52.31,55.3,21.679999999999996
27,9,2.1602816992000005,1.9,54.4,54.21,56.22,22.359999999999996
28,9,2.2374227347,2.26,56.64,56.47,56.93,20.759999999999994
29,9,2.2388240227000002,2.37,58.88,58.84,57.78,21.249999999999993
30,9,2.26829287545,1.98,61.15,60.82,58.67,20.989999999999995
31,9,2.2953138517999996,2.26,63.45,63.08,59.41,20.699999999999996
32,9,2.331765737500001,2.24,65.78,65.32,60.25,20.199999999999996
33,9,2.3648898682000006,2.4,68.14,67.72,61.08,19.769999999999996
34,9,2.4056095804499997,2.67,70.55,70.39,61.97,19.129999999999995
35,9,2.3995633805,2.35,72.95,72.74,62.95,19.919999999999995
36,9,2.4306377912,2.25,75.38,74.99,63.82,19.559999999999995
37,9,2.4780518047999998,2.27,77.86,77.26,64.64,18.66999999999999
38,9,2.4996871351999994,2.78,80.36,80.04,65.47,18.54
39,9,2.4998319607999986,2.41,82.86,82.45,66.49,19.14
40,9,2.5492354567999995,2.45,85.41,84.9,67.36,18.21
41,9,2.47839325,2.28,87.89,87.18,68.25,20.499999999999996
42,9,2.542667277449999,2.43,90.43,89.61,69.07,19.310000000000002
43,9,2.574292078249999,2.4,93.0,92.01,69.95,18.91
44,9,2.5787513155499995,2.4,95.58,94.41,70.81,19.189999999999998
45,9,2.581629660699998,2.69,98.16,97.1,71.67,19.48
46,9,2.669478174699999,2.56,100.83,99.66,72.63,17.639999999999997
47,9,2.6048789423,2.81,103.43,102.47,73.54,19.65
48,9,2.6764778678000005,2.45,106.11,104.92,74.54,18.34
49,9,2.683155147999999,2.58,108.79,107.5,75.4,18.520000000000003
50,9,2.7239203120499997,3.02,111.51,110.52,76.31,17.87
51,9,2.6610219539499993,2.63,114.17,113.15,77.37,19.67
52,9,2.7465304545499993,3.0,116.92,116.15,78.29,18.07
53,9,2.724665679199999,2.59,119.64,118.74,79.33,18.9
54,9,2.748489859949999,2.54,122.39,121.28,80.23,18.650000000000002
55,9,2.8125371100500005,2.81,125.2,124.09,81.11,17.47
56,9,2.8246873792000002,2.57,128.02,126.66,82.08,17.500000000000004
57,9,2.811818914799999,2.6,130.83,129.26,82.96,18.05
58,9,2.789479642,2.67,133.62,131.93,83.85,18.74
59,9,2.7901929314499982,2.99,136.41,134.92,84.77,18.93
60,9,2.8010098546999993,2.71,139.21,137.63,85.78,18.93
61,9,2.8231132044999994,3.01,142.03,140.64,86.7,18.69
62,9,2.8433171451999995,2.78,144.87,143.42,87.72,18.5
63,9,2.79158629075,2.65,147.66,146.07,88.65,19.590000000000003
64,9,2.8047846302999995,2.97,150.46,149.04,89.54,19.490000000000002
65,9,2.8991943591999996,2.69,153.36,151.73,90.53,17.940000000000005
66,9,2.752790443449999,2.6,156.11,154.33,91.43,20.55
67,9,2.8184454973,2.75,158.93,157.08,92.29,19.6
68,9,2.8224108980000002,3.01,161.75,160.09,93.2,19.630000000000003
69,9,2.810994390799999,2.89,164.56,162.98,94.19,19.900000000000002
70,9,2.844924676299999,2.93,167.4,165.91,95.14,19.450000000000003
71,9,2.820465354999999,2.6,170.22,168.51,96.1,19.900000000000002
72,9,2.965216702999999,3.12,173.19,171.63,96.95,17.62
73,9,2.971150634799998,2.87,176.16,174.5,97.96,17.62
74,9,2.9637948275499992,2.67,179.12,177.17,98.89,17.830000000000002
75,9,2.9780567319999984,2.93,182.1,180.1,99.75,17.66
76,9,2.971952724549999,3.02,185.07,183.12,100.69,17.830000000000002
77,9,2.8721868072999994,2.71,187.94,185.83,101.66,19.41
78,9,2.9659787701999996,3.23,190.91,189.06,102.52,18.03
79,9,2.967518538749999,3.05,193.88,192.11,103.55,18.05
80,9,2.9604563850499988,2.88,196.84,194.99,104.51,18.189999999999998
81,9,2.865242223699999,3.12,199.71,198.11,105.42,19.57
82,9,2.822962467999999,2.56,202.53,200.67,106.4,20.13
83,9,2.9138985199999996,3.12,205.44,203.79,107.2,18.9
84,9,2.8967352367,2.7,208.34,206.49,108.18,19.13
85,9,2.7544899250499992,2.96,211.09,209.45,109.01,20.93
86,9,2.7525210186999995,2.89,213.84,212.34,109.93,20.919999999999998
87,9,2.740970054199999,2.64,216.58,214.98,110.82,21.02
88,9,2.7732192007000007,2.59,219.35,217.57,111.63,20.6
89,9,2.741097791199999,2.86,222.09,220.43,112.43,20.940000000000005
90,9,2.7028627554999995,2.72,224.79,223.15,113.3,21.330000000000002
