floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,8,1.7959860599999997,1.61,1.8,1.61,37.0,15.59
1,8,1.8223675109999997,2.04,3.62,3.65,37.67,15.59
2,8,1.8545910239999999,1.62,5.47,5.27,38.51,15.499999999999996
3,8,1.8834487459999993,2.03,7.35,7.3,39.18,16.79
4,8,1.9144904960000004,1.63,9.26,8.93,40.02,16.839999999999996
5,8,1.933485260912899,2.06,11.19,10.99,40.69,16.58
6,8,1.952363452998653,2.06,13.14,13.05,41.53,15.049999999999999
7,8,1.9767957405574332,1.7,15.12,14.75,42.37,15.75
8,8,1.9918968618287143,1.74,17.11,16.49,43.07,14.77
9,8,2.011637233557762,2.13,19.12,18.62,43.77,15.149999999999999
10,8,2.0296948370988463,1.93,21.15,20.55,44.64,16.95
11,8,2.052989424238533,2.16,23.2,22.71,45.42,15.89
12,8,2.066273797860005,1.98,25.27,24.69,46.29,17.16
13,8,2.0933631101366204,2.34,27.36,27.03,47.09,15.719999999999999
14,8,2.115633723276317,1.86,29.48,28.89,48.03,15.64
15,8,2.1342547102686273,1.89,31.61,30.78,48.77,15.100000000000001
16,8,2.1484548010167646,2.03,33.76,32.81,49.53,15.919999999999998
17,8,2.167638786987337,2.18,35.93,34.99,50.34,15.719999999999999
18,8,2.1815572940499997,2.44,38.11,37.43,51.21,16.61
19,8,2.2136836454499997,2.44,40.32,39.87,52.17,16.25
20,8,2.2362876063,2.26,42.56,42.13,53.14,16.729999999999997
21,8,2.2715872379499995,1.99,44.83,44.12,54.03,15.89
22,8,2.2766090263,2.52,47.11,46.64,54.81,17.16
23,8,2.3174500449999993,2.52,49.43,49.16,55.8,16.25
24,8,2.3387843242,2.1,51.77,51.26,56.78,16.619999999999997
25,8,2.3577610719999997,2.63,54.13,53.89,57.6,16.79
26,8,2.3995462957000004,2.28,56.53,56.17,58.62,15.85
27,8,2.4001020304999994,2.14,58.93,58.31,59.5,17.13
28,8,2.456347009449999,2.69,61.39,61.0,60.33,14.97
29,8,2.4760358734499994,2.64,63.87,63.64,61.37,15.529999999999998
30,8,2.4908526006999994,2.36,66.36,66.0,62.38,16.15
31,8,2.5097366151999996,2.55,68.87,68.55,63.28,16.3
32,8,2.523904424999999,2.51,71.39,71.06,64.25,16.700000000000003
33,8,2.5593528048,2.36,73.95,73.42,65.21,16.1
34,8,2.547989052999999,2.35,76.5,75.77,66.1,17.380000000000003
35,8,2.5868874432999998,2.46,79.09,78.23,66.99,16.64
36,8,2.5928811880499993,2.59,81.68,80.82,67.91,17.15
37,8,2.6690280010499996,2.61,84.35,83.43,68.89,14.809999999999999
38,8,2.6763740422999995,2.91,87.03,86.34,69.86,15.489999999999998
39,8,2.7099878980000005,2.8,89.74,89.14,70.95,15.019999999999996
40,8,2.7575305995499995,2.73,92.5,91.87,71.99,13.690000000000001
41,8,2.7685829479999993,2.88,95.27,94.75,73.0,14.280000000000001
42,8,2.7864984983,2.76,98.06,97.51,74.06,14.469999999999999
43,8,2.7252606737,2.8,100.79,100.31,75.07,17.28
44,8,2.8273013174999986,2.95,103.62,103.26,76.1,14.449999999999998
45,8,2.7976687094499995,3.05,106.42,106.31,77.17,16.21
46,8,2.8368733141999996,2.58,109.26,108.89,78.28,15.57
47,8,2.810076892199999,2.65,112.07,111.54,79.22,16.82
48,8,2.8579564504499997,2.74,114.93,114.28,80.17,15.889999999999999
49,8,2.883026639799999,3.13,117.81,117.41,81.16,15.609999999999998
50,8,2.8626075792,3.08,120.67,120.49,82.28,16.64
51,8,2.8835427482,2.86,123.55,123.35,83.38,16.5
52,8,2.918477671999999,2.96,126.47,126.31,84.4,15.96
53,8,2.927118020799999,2.74,129.4,129.05,85.44,16.1
54,8,2.965988961799998,3.06,132.37,132.11,86.41,15.420000000000002
55,8,2.9392511215499995,2.85,135.31,134.96,87.49,16.430000000000003
56,8,2.9667080737999987,2.69,138.28,137.65,88.49,16.060000000000002
57,8,3.0157108237,2.72,141.3,140.37,89.43,15.120000000000001
58,8,3.0540170656999988,3.32,144.35,143.69,90.37,14.399999999999999
59,8,2.984934291199999,2.76,147.33,146.45,91.52,16.39
60,8,2.9551266351999987,2.9,150.29,149.35,92.48,17.19
61,8,3.0697098401999994,2.93,153.36,152.28,93.47,14.899999999999999
62,8,3.0246735132,3.03,156.38,155.31,94.48,16.129999999999995
63,8,3.0265129440499994,2.73,159.41,158.04,95.51,16.27
64,8,2.9759449617999985,3.12,162.39,161.16,96.44,17.369999999999997
65,8,3.0223679619999992,2.91,165.41,164.07,97.5,16.64
66,8,3.019010335199999,2.98,168.43,167.05,98.48,16.82
67,8,3.0697860377999997,3.03,171.5,170.08,99.49,15.98
68,8,2.976625746999998,2.73,174.48,172.81,100.5,17.740000000000002
69,8,3.0026568480499995,3.01,177.48,175.82,101.41,17.37
70,8,3.039132406799999,2.99,180.52,178.81,102.41,16.82
71,8,3.0836449569999984,2.94,183.6,181.75,103.4,16.11
72,8,2.9772140877,2.76,186.58,184.51,104.38,17.93
73,8,3.0687446591999996,3.35,189.65,187.86,105.28,16.490000000000002
74,8,3.0639328521999993,2.93,192.71,190.79,106.38,16.62
75,8,3.083023679799998,3.34,195.79,194.13,107.34,16.340000000000003
76,8,3.0887189031999993,3.28,198.88,197.41,108.42,16.28
77,8,3.092075674049999,3.21,201.97,200.62,109.49,16.25
78,8,3.019937288199999,2.72,204.99,203.34,110.52,17.37
79,8,3.0465085829999987,2.99,208.04,206.33,111.4,16.97
80,8,3.113119086999999,3.29,211.15,209.62,112.35,15.940000000000001
