floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,18,1.8901637196889072,2.11,1.89,2.11,40.0,15.59
1,18,1.935467158678267,1.94,3.83,4.05,40.81,15.59
2,18,1.9545625692744844,2.08,5.78,6.13,41.54,15.499999999999996
3,18,1.9745284821525686,1.84,7.75,7.97,42.33,16.79
4,18,1.9915854544383966,2.19,9.74,10.16,43.03,16.839999999999996
5,18,2.012951505144744,1.85,11.75,12.01,43.86,16.58
6,18,2.031558385163863,1.91,13.78,13.92,44.56,15.049999999999999
7,18,2.0496008016022467,2.11,15.83,16.03,45.27,15.75
8,18,2.068896076006915,2.02,17.9,18.05,46.07,14.77
9,18,2.0877768457246524,1.95,19.99,20.0,46.82,15.149999999999999
10,18,2.096502987459611,2.21,22.09,22.21,47.55,16.95
11,18,2.122425234137989,2.16,24.21,24.37,48.37,15.89
12,18,2.129727857430223,1.92,26.34,26.29,49.17,17.16
13,18,2.1576415911811995,2.16,28.5,28.45,49.89,15.719999999999999
14,18,2.1756105194224595,1.98,30.68,30.43,50.68,15.64
15,18,2.1988687118,2.16,32.88,32.59,51.41,15.100000000000001
16,18,2.2179371973000004,2.2,35.1,34.79,52.21,15.919999999999998
17,18,2.2436490631999995,2.52,37.34,37.31,53.02,15.719999999999999
18,18,2.2606110643,2.5,39.6,39.81,53.94,16.61
19,18,2.2909224112499995,2.44,41.89,42.25,54.85,16.25
20,18,2.3088999253000004,2.37,44.2,44.62,55.74,16.729999999999997
21,18,2.3441991570000003,2.32,46.54,46.94,56.6,15.89
22,18,2.3465887546999995,2.36,48.89,49.3,57.43,17.16
23,18,2.384600050199999,2.18,51.27,51.48,58.28,16.25
24,18,2.3990239192000002,2.54,53.67,54.02,59.07,16.619999999999997
25,18,2.4189860126999996,2.34,56.09,56.36,59.98,16.79
26,18,2.4569964247000002,2.63,58.55,58.99,60.82,15.85
27,18,2.4552527367499994,2.2,61.01,61.19,61.75,17.13
28,18,2.5136859504499993,2.68,63.52,63.87,62.53,14.97
29,18,2.5289256082,2.43,66.05,66.3,63.48,15.529999999999998
30,18,2.5379803792999995,2.59,68.59,68.89,64.34,16.15
31,18,2.5559574249999994,2.6,71.15,71.49,65.25,16.3
32,18,2.5673626842000004,2.83,73.72,74.32,66.17,16.700000000000003
33,18,2.6036068068,2.35,76.32,76.67,67.16,16.1
34,18,2.5876886181999987,2.59,78.91,79.26,67.98,17.380000000000003
35,18,2.6272247872,2.54,81.54,81.8,68.88,16.64
36,18,2.6306908127999997,2.69,84.17,84.49,69.76,17.15
37,18,2.7087678880499992,2.52,86.88,87.01,70.69,14.809999999999999
38,18,2.7118843307499994,2.49,89.59,89.5,71.55,15.489999999999998
39,18,2.7405815117999985,2.67,92.33,92.17,72.41,15.019999999999996
40,18,2.7863559621999996,2.49,95.12,94.66,73.32,13.690000000000001
41,18,2.7927800806999996,2.83,97.91,97.49,74.17,14.280000000000001
42,18,2.8081075972999994,2.6,100.72,100.09,75.14,14.469999999999999
43,18,2.7414159651999994,2.74,103.46,102.83,76.02,17.28
44,18,2.843326833299999,2.75,106.3,105.58,76.94,14.449999999999998
45,18,2.80956562595,2.7,109.11,108.28,77.87,16.21
46,18,2.8454104416999995,2.94,111.96,111.22,78.78,15.57
47,18,2.8184317128000003,2.63,114.78,113.85,79.76,16.82
48,18,2.865410276799999,2.81,117.65,116.66,80.64,15.889999999999999
49,18,2.8894380824499994,2.83,120.54,119.49,81.57,15.609999999999998
50,18,2.8658734112999995,2.72,123.41,122.21,82.51,16.64
51,18,2.8839576968,2.66,126.29,124.87,83.41,16.5
52,18,2.9168154151999994,3.21,129.21,128.08,84.28,15.96
53,18,2.9256649691999996,3.13,132.14,131.21,85.33,16.1
54,18,2.965322498799999,2.81,135.11,134.02,86.36,15.420000000000002
55,18,2.936627356449999,3.08,138.05,137.1,87.27,16.430000000000003
56,18,2.9641195251999997,3.21,141.01,140.31,88.27,16.060000000000002
57,18,3.014255773299999,2.76,144.02,143.07,89.31,15.120000000000001
58,18,3.051922119999998,3.08,147.07,146.15,90.2,14.399999999999999
59,18,2.9815339086999995,3.14,150.05,149.29,91.18,16.39
60,18,2.952576800049999,3.12,153.0,152.41,92.19,17.19
61,18,3.066702482199999,3.11,156.07,155.52,93.18,14.899999999999999
62,18,3.0219560144499997,2.91,159.09,158.43,94.17,16.129999999999995
63,18,3.0230865315499997,3.19,162.11,161.62,95.09,16.27
64,18,2.9736039290499985,3.12,165.08,164.74,96.09,17.369999999999997
65,18,3.0194252097000005,2.98,168.1,167.72,97.07,16.64
66,18,3.0160298279999993,3.02,171.12,170.74,98.0,16.82
67,18,3.0662188258,2.96,174.19,173.7,98.94,15.98
68,18,2.9737964797999985,3.06,177.16,176.76,99.86,17.740000000000002
69,18,3.0000797070500003,3.12,180.16,179.88,100.81,17.37
70,18,3.0363756131999997,3.0,183.2,182.88,101.77,16.82
71,18,3.08046664555,3.27,186.28,186.15,102.69,16.11
72,18,2.97559611705,3.09,189.26,189.24,103.69,17.93
73,18,3.06667115595,2.86,192.33,192.1,104.63,16.490000000000002
74,18,3.061657093,3.06,195.39,195.16,105.5,16.62
75,18,3.0808392042,3.26,198.47,198.42,106.42,16.340000000000003
76,18,3.0867607479999988,2.96,201.56,201.38,107.4,16.28
77,18,3.0903204160499995,3.36,204.65,204.74,108.29,16.25
78,18,3.020000685500001,3.06,207.67,207.8,109.3,17.37
79,18,3.046666966049999,2.9,210.72,210.7,110.21,16.97
80,18,3.1126718421999993,3.15,213.83,213.85,111.07,15.940000000000001
