floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,14,1.7457213943340208,1.51,1.75,1.51,39.19,21.32
1,14,1.7225404484957452,1.76,3.47,3.27,39.8,25.546285972023117
2,14,1.7151663173258,1.75,5.19,5.02,40.5,26.209999999999997
3,14,1.7338840272387241,1.58,6.92,6.6,41.2,26.0
4,14,1.7517832709716386,1.92,8.67,8.52,41.83,25.78
5,14,1.6975719660989481,1.67,10.37,10.19,42.6,27.419999999999998
6,14,1.648212942167133,1.76,12.02,11.95,43.26,28.75
7,14,1.6814038710210335,1.51,13.7,13.46,43.96,28.22
8,14,1.6967675661913797,1.66,15.4,15.12,44.56,28.06
9,14,1.7430083618304444,1.68,17.14,16.8,45.22,27.229999999999997
10,14,1.6723853944146838,1.54,18.81,18.34,45.88,28.98
11,14,1.7466860248607508,1.82,20.56,20.16,46.49,27.539999999999996
12,14,1.75223580651056,2.04,22.31,22.2,47.2,27.63
13,14,1.721836909131319,1.7,24.03,23.9,48.0,28.51
14,14,1.7709530817825194,2.06,25.8,25.96,48.66,27.650000000000002
15,14,1.7331549616579278,1.75,27.53,27.71,49.47,28.67
16,14,1.7446881064322761,1.54,29.27,29.25,50.15,28.61
17,14,1.7894979378020817,1.65,31.06,30.9,50.75,27.84
18,14,1.798238862271109,2.01,32.86,32.91,51.39,27.88
19,14,1.8082191564481827,2.06,34.67,34.97,52.16,27.99
20,14,1.8185601024268152,1.8,36.49,36.77,52.96,28.099999999999994
21,14,1.7912127160630442,1.72,38.28,38.49,53.65,28.909999999999997
22,14,1.8469353423752521,1.87,40.13,40.36,54.31,28.059999999999995
23,14,1.8120891907671812,1.81,41.94,42.17,55.03,29.009999999999998
24,14,1.8622703821864928,1.96,43.8,44.13,55.72,28.29
25,14,1.950750422433555,2.22,45.75,46.35,56.47,26.86
26,14,1.9988673799745948,1.85,47.75,48.2,57.31,26.249999999999996
27,14,1.9791077180340058,1.79,49.73,49.99,58.01,26.900000000000002
28,14,2.0150959235251373,2.04,51.75,52.03,58.69,26.47
29,14,1.990233932598765,1.93,53.74,53.96,59.46,27.220000000000002
30,14,2.008535859558365,2.06,55.75,56.02,60.19,27.140000000000004
31,14,2.023220735154036,2.05,57.77,58.07,60.96,27.140000000000004
32,14,2.0333994245411176,1.92,59.8,59.99,61.73,27.220000000000002
33,14,2.0658541926430347,1.96,61.87,61.95,62.45,26.880000000000006
34,14,1.9905774644135417,2.11,63.86,64.06,63.18,28.460000000000004
35,14,2.0750917275957286,2.13,65.94,66.19,63.96,27.220000000000006
36,14,2.0017453517485446,1.79,67.94,67.98,64.75,28.750000000000004
37,14,2.034719211696435,1.97,69.97,69.95,65.41,28.380000000000003
38,14,1.9808493953312902,2.0,71.95,71.95,66.14,29.520000000000007
39,14,2.0469362136423688,2.13,74.0,74.08,66.88,28.610000000000007
