floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,17,1.698492055308768,1.72,1.7,1.72,37.27,21.32
1,17,1.628356738288404,1.46,3.33,3.18,37.96,26.879707903644643
2,17,1.5987333114928794,1.42,4.93,4.6,38.55,27.99970790364464
3,17,1.6445890124750004,1.51,6.57,6.11,39.12,27.20970790364464
4,17,1.6572916428850404,1.39,8.23,7.5,39.72,27.259707903644642
5,17,1.6942275727772709,1.51,9.92,9.01,40.28,26.669999999999998
6,17,1.7177141594290735,1.46,11.64,10.47,40.88,26.3
7,17,1.6870507514314466,1.54,13.33,12.01,41.46,27.28
8,17,1.694644331759478,1.73,15.02,13.74,42.07,27.310000000000002
9,17,1.7177734430914102,1.47,16.74,15.21,42.76,27.000000000000004
10,17,1.6551007121350538,1.39,18.4,16.6,43.34,28.62
11,17,1.7000408943988443,1.52,20.1,18.12,43.89,27.78
12,17,1.7123695334545042,1.91,21.81,20.03,44.49,27.69
13,17,1.6850858499386576,1.92,23.5,21.95,45.24,28.520000000000003
14,17,1.6308590674002659,1.43,25.13,23.38,46.0,29.910000000000004
15,17,1.6914182790135635,1.58,26.82,24.96,46.56,28.76
16,17,1.6604554963145082,1.71,28.48,26.67,47.17,29.590000000000003
17,17,1.6929183104673047,1.49,30.17,28.16,47.84,29.080000000000005
18,17,1.776139858750413,1.81,31.95,29.97,48.42,27.470000000000006
19,17,1.7671742420261942,1.51,33.72,31.48,49.12,27.860000000000007
20,17,1.7896593474437437,1.85,35.51,33.33,49.71,27.550000000000004
21,17,1.8356230978480041,1.94,37.35,35.27,50.43,26.780000000000005
22,17,1.879203854542193,2.11,39.23,37.38,51.17,26.080000000000002
23,17,1.903674674487118,1.86,41.13,39.24,51.99,25.930000000000003
24,17,1.8515168049457411,2.02,42.98,41.26,52.7,27.330000000000005
25,17,1.9124584398880198,1.99,44.89,43.25,53.48,26.410000000000004
26,17,1.9504931168135753,1.82,46.84,45.07,54.24,25.950000000000006
27,17,1.9274264035986435,2.08,48.77,47.15,54.93,26.710000000000008
28,17,1.9600173846893472,1.75,50.73,48.9,55.72,26.38000000000001
29,17,1.964804084695844,2.18,52.69,51.08,56.38,26.550000000000004
30,17,1.9529477268590314,2.02,54.64,53.1,57.21,27.10000000000001
31,17,1.826282372414636,2.11,56.47,55.21,57.97,29.760000000000005
32,17,1.970027323429707,2.12,58.44,57.33,58.77,27.35000000000001
33,17,1.911459950040196,2.16,60.35,59.49,59.56,28.710000000000008
34,17,1.9080363314810578,1.64,62.26,61.13,60.37,29.04000000000001
35,17,1.9410228664464408,1.67,64.2,62.8,60.98,28.640000000000008
36,17,1.9466166151770643,1.7,66.15,64.5,61.6,28.74000000000001
37,17,1.9541155600462405,2.2,68.1,66.7,62.24,28.81000000000001
38,17,1.9276985983838733,2.02,70.03,68.72,63.05,29.53000000000001
39,17,2.0227037907960614,1.74,72.05,70.46,63.8,28.09000000000001
40,17,1.9601159002493047,1.78,74.01,72.24,64.44,29.38000000000001
41,17,2.0026466149264657,1.93,76.01,74.17,65.1,28.84000000000001
42,17,2.0469991937889613,2.34,78.06,76.51,65.81,28.29000000000001
43,17,2.019181856518216,2.23,80.08,78.74,66.67,29.02000000000001
44,17,2.008635323046381,2.13,82.09,80.87,67.48,29.43000000000001
45,17,2.0939994226411107,2.39,84.18,83.26,68.26,28.22000000000001
