floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,15,1.7416029631981922,1.69,1.74,1.69,38.99,21.32
1,15,1.670512485298748,1.79,3.41,3.48,39.64,26.879707903644643
2,15,1.6403629505607162,1.61,5.05,5.09,40.33,27.99970790364464
3,15,1.6825079447716036,1.56,6.73,6.65,40.95,27.20970790364464
4,15,1.6890680423840645,1.86,8.42,8.51,41.54,27.259707903644642
5,15,1.7239509875978667,1.98,10.14,10.49,42.25,26.669999999999998
6,15,1.7502847227107405,1.55,11.89,12.04,43.01,26.3
7,15,1.7178950275869036,1.66,13.61,13.7,43.6,27.28
8,15,1.7255291633922123,1.78,15.34,15.48,44.23,27.310000000000002
9,15,1.748602166386088,1.69,17.09,17.17,44.9,27.000000000000004
10,15,1.6844912855507952,1.89,18.77,19.06,45.54,28.62
11,15,1.7326034539061785,1.85,20.5,20.91,46.26,27.78
12,15,1.7460880147902191,1.8,22.25,22.71,46.95,27.69
13,15,1.716554506022232,1.67,23.97,24.38,47.63,28.520000000000003
14,15,1.6588653429117681,1.47,25.63,25.85,48.26,29.910000000000004
15,15,1.7204400665552058,1.64,27.35,27.49,48.81,28.76
16,15,1.6884036946954226,1.47,29.04,28.96,49.42,29.590000000000003
17,15,1.719766026834212,1.52,30.76,30.48,49.97,29.080000000000005
18,15,1.8043429780058922,1.73,32.56,32.21,50.53,27.470000000000006
19,15,1.7947907726610923,1.94,34.35,34.15,51.17,27.860000000000007
20,15,1.8243766261197707,1.77,36.17,35.92,51.89,27.550000000000004
21,15,1.8752897079226343,1.61,38.05,37.53,52.55,26.780000000000005
22,15,1.9211507229352014,2.18,39.97,39.71,53.14,26.080000000000002
23,15,1.9453478206584391,1.81,41.92,41.52,53.95,25.930000000000003
24,15,1.8898048992868666,2.04,43.81,43.56,54.61,27.330000000000005
25,15,1.9511718448586088,1.92,45.76,45.48,55.36,26.410000000000004
26,15,1.988403118363044,1.9,47.75,47.38,56.06,25.950000000000006
27,15,1.9640397745391978,1.68,49.71,49.06,56.75,26.710000000000008
28,15,1.993418106506158,1.89,51.7,50.95,57.37,26.38000000000001
29,15,1.9982113106940953,1.84,53.7,52.79,58.05,26.550000000000004
30,15,1.9823838677238244,1.99,55.68,54.78,58.72,27.10000000000001
31,15,1.8522216072358495,1.94,57.53,56.72,59.44,29.760000000000005
32,15,1.9961897848913277,2.12,59.53,58.84,60.14,27.35000000000001
33,15,1.9357148079409754,1.67,61.47,60.51,60.9,28.710000000000008
34,15,1.9281427863747924,2.08,63.4,62.59,61.5,29.04000000000001
35,15,1.9638245009822257,2.06,65.36,64.65,62.25,28.640000000000008
36,15,1.9713577309736126,2.14,67.33,66.79,62.99,28.74000000000001
37,15,1.980786490718091,1.99,69.31,68.78,63.75,28.81000000000001
38,15,1.9518317951322288,1.7,71.26,70.48,64.46,29.53000000000001
39,15,2.0452927459583643,1.82,73.31,72.3,65.06,28.09000000000001
40,15,1.9817616434004903,2.17,75.29,74.47,65.71,29.38000000000001
41,15,2.0263338369506183,1.91,77.32,76.38,66.47,28.84000000000001
42,15,2.0705086674713695,2.31,79.39,78.69,67.15,28.29000000000001
43,15,2.0411047968353415,1.89,81.43,80.58,67.96,29.02000000000001
44,15,2.027625866520376,2.29,83.46,82.87,68.62,29.43000000000001
45,15,2.1140720360297798,2.02,85.57,84.89,69.42,28.22000000000001
46,15,2.1906934540390974,2.21,87.76,87.1,70.13,27.16000000000001
47,15,2.1075434003138853,2.15,89.87,89.25,70.9,28.74000000000001
48,15,2.1421676626399715,2.02,92.01,91.27,71.64,28.38000000000001
49,15,2.2099087428369755,2.23,94.22,93.5,72.34,27.48000000000001
50,15,2.1242283520665555,2.29,96.34,95.79,73.11,29.06000000000001
51,15,2.1630016341294036,2.32,98.5,98.11,73.9,28.65000000000001
52,15,2.1939766807068906,2.31,100.69,100.42,74.7,28.37000000000001
53,15,2.405369490227578,2.56,103.1,102.98,75.49,25.250000000000007
54,15,2.2995925479287793,2.01,105.4,104.99,76.37,27.16
