floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,0,1.7061867569999998,1.94,1.71,1.94,37.0,15.59
1,0,1.7342268382499992,1.59,3.44,3.53,37.75,15.59
2,0,1.7528705796999995,1.55,5.19,5.08,38.37,14.959999999999999
3,0,1.7733294547999994,1.79,6.96,6.87,38.96,14.77
4,0,1.8029671092499997,1.76,8.76,8.63,39.65,15.370000000000001
5,0,1.8226208669499997,1.72,10.58,10.35,40.33,14.59
6,0,1.8501170428,1.6,12.43,11.95,40.99,15.1
7,0,1.8721210719999997,1.98,14.3,13.93,41.6,17.16
8,0,1.8984189568,2.06,16.2,15.99,42.36,14.959999999999997
9,0,1.9270970247999997,2.19,18.13,18.18,43.14,15.319999999999997
10,0,1.9553966621999992,1.95,20.09,20.13,43.97,16.22
11,0,1.9811146707999998,2.03,22.07,22.16,44.71,15.34
12,0,2.006868935199999,1.89,24.08,24.05,45.48,15.719999999999999
13,0,2.0271864930499994,2.09,26.11,26.14,46.19,16.509999999999998
14,0,2.0558268051999993,1.89,28.17,28.03,46.98,15.839999999999998
15,0,2.0754930145499992,2.14,30.25,30.17,47.69,16.43
16,0,2.0917012115499998,1.83,32.34,32.0,48.49,17.35
17,0,2.1230134604499997,2.13,34.46,34.13,49.17,16.25
18,0,2.1384152166999995,2.24,36.6,36.37,49.97,17.16
19,0,2.1757719279999996,2.31,38.78,38.68,50.8,15.879999999999999
20,0,2.1992196237500004,2.19,40.98,40.87,51.65,16.15
21,0,2.2118145897999995,2.25,43.19,43.12,52.46,17.099999999999998
22,0,2.25007452405,2.16,45.44,45.28,53.29,15.89
23,0,2.2623606935499994,1.97,47.7,47.25,54.09,16.79
24,0,2.30270931205,2.2,50.0,49.45,54.81,14.850000000000001
25,0,2.3155612398,2.17,52.32,51.62,55.61,15.979999999999997
26,0,2.3429758419999995,2.41,54.66,54.03,56.4,15.51
27,0,2.3705546992,2.24,57.03,56.27,57.28,15.219999999999999
28,0,2.3671233067999995,2.58,59.4,58.85,58.09,16.98
29,0,2.38242067895,2.56,61.78,61.41,59.03,17.41
30,0,2.4249624142500004,2.13,64.2,63.54,59.95,16.43
31,0,2.433283415799999,2.59,66.63,66.13,60.71,16.98
32,0,2.4633410737999992,2.25,69.09,68.38,61.64,16.63
33,0,2.465927197999999,2.57,71.56,70.95,62.45,17.380000000000003
34,0,2.5044648447999993,2.39,74.06,73.34,63.36,16.64
35,0,2.5359297947999995,2.45,76.6,75.79,64.21,16.1
36,0,2.5695619531999996,2.67,79.17,78.46,65.08,15.42
37,0,2.5912018987,2.89,81.76,81.35,66.02,15.45
38,0,2.6169256927999993,2.64,84.38,83.99,67.04,15.340000000000002
39,0,2.6595873807999992,2.74,87.04,86.73,67.96,14.080000000000002
40,0,2.6820546832,2.91,89.72,89.64,68.92,14.080000000000002
41,0,2.7141773163,2.95,92.43,92.59,69.94,13.490000000000002
42,0,2.721082780799999,2.48,95.15,95.07,70.96,14.48
43,0,2.7193564236999994,2.74,97.87,97.81,71.82,15.41
44,0,2.747298068799999,2.51,100.62,100.32,72.76,15.040000000000003
45,0,2.78470758395,2.97,103.4,103.29,73.63,14.130000000000003
46,0,2.7979528287999997,3.07,106.2,106.36,74.64,14.48
47,0,2.792912390049999,2.65,108.99,109.01,75.69,15.490000000000002
48,0,2.8218181872999986,3.02,111.81,112.03,76.59,15.040000000000003
49,0,2.8499626707000005,2.6,114.66,114.63,77.62,14.690000000000001
50,0,2.8901059970499996,3.1,117.55,117.73,78.49,13.690000000000001
51,0,2.9050999848,3.04,120.46,120.77,79.54,13.88
52,0,2.907575836799999,3.18,123.37,123.95,80.56,14.48
53,0,2.9465011006999995,3.14,126.32,127.09,81.62,13.690000000000001
54,0,2.9538931456999995,2.67,129.27,129.76,82.67,14.080000000000002
55,0,2.988921445,3.08,132.26,132.84,83.55,13.3
56,0,3.000384692199999,3.07,135.26,135.91,84.57,13.500000000000004
57,0,2.9720549036999997,2.99,138.23,138.9,85.58,14.93
58,0,2.9939844168,2.83,141.22,141.73,86.56,14.690000000000003
59,0,3.0115260765499996,2.9,144.23,144.63,87.49,14.55
60,0,3.0468121374499986,3.31,147.28,147.94,88.43,13.870000000000001
61,0,3.0305154375,3.1,150.31,151.04,89.5,14.75
62,0,2.989358030799999,3.25,153.3,154.29,90.51,16.060000000000002
63,0,2.954721839249999,2.92,156.25,157.21,91.55,17.029999999999998
64,0,2.9557206777999996,2.72,159.21,159.93,92.49,17.18
65,0,2.9631244648000004,2.84,162.17,162.77,93.36,17.18
66,0,3.0274743013000003,2.77,165.2,165.54,94.26,16.03
67,0,3.0091247947999986,3.05,168.21,168.59,95.14,16.56
68,0,3.0031876937999993,3.08,171.21,171.67,96.11,16.82
69,0,3.0892244931999997,3.21,174.3,174.88,97.08,15.22
70,0,3.07771839055,3.21,177.38,178.09,98.09,15.629999999999999
71,0,3.050605841799999,3.11,180.43,181.2,99.09,16.299999999999997
72,0,3.083127334299999,2.97,183.51,184.17,100.06,15.789999999999996
73,0,3.118044348699999,3.38,186.63,187.55,100.98,15.21
74,0,3.1343630639499986,3.06,189.76,190.61,102.03,15.010000000000002
75,0,3.184035381449999,3.46,192.94,194.07,102.97,14.09
