floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,12,1.8253587279999999,1.74,1.83,1.74,42.0,21.32
1,12,1.8464850123,1.56,3.68,3.3,42.71,21.32
2,12,1.87001929675,1.88,5.55,5.18,43.35,21.13
3,12,1.9105840297999996,1.71,7.46,6.89,44.11,20.34
4,12,1.936999992,1.74,9.4,8.63,44.8,20.060000000000002
5,12,1.9337551662999994,1.86,11.33,10.49,45.51,21.080000000000002
6,12,1.9383651552999994,2.23,13.27,12.72,46.26,21.669999999999998
7,12,1.9961610748,1.91,15.27,14.63,47.16,20.459999999999997
8,12,1.9903411391999997,2.08,17.26,16.71,47.92,21.439999999999998
9,12,1.9738119257999993,1.98,19.23,18.69,48.76,22.610000000000003
10,12,2.0316401699999993,1.95,21.26,20.64,49.55,21.5
11,12,2.0826733111999993,1.91,23.34,22.55,50.32,20.46
12,12,1.9777132831999995,2.16,25.32,24.71,51.08,23.919999999999998
13,12,2.1023859708,2.13,27.42,26.84,51.94,21.2
14,12,2.1246423351999995,2.18,29.54,29.02,52.78,21.16
15,12,2.1210024747999987,2.06,31.66,31.08,53.64,21.86
16,12,2.0806127507500003,1.92,33.74,33.0,54.45,23.31
17,12,2.2036880199999995,2.41,35.94,35.41,55.2,20.549999999999997
18,12,2.199055501749999,2.47,38.14,37.88,56.15,21.33
19,12,2.1693409163,2.04,40.31,39.92,57.11,22.599999999999994
20,12,2.2162273645000004,2.14,42.53,42.06,57.9,21.889999999999993
21,12,2.263542314949999,2.53,44.79,44.59,58.73,21.149999999999995
22,12,2.2445361523,2.27,47.03,46.86,59.71,22.12
23,12,2.3334305402999997,2.54,49.36,49.4,60.59,20.36
24,12,2.2573821568,2.1,51.62,51.5,61.56,22.64
25,12,2.30857100395,2.23,53.93,53.73,62.37,21.87
26,12,2.3710755651999995,2.27,56.3,56.0,63.22,20.8
27,12,2.356938083199999,2.55,58.66,58.55,64.08,21.520000000000003
28,12,2.3491645267499988,2.44,61.01,60.99,65.05,22.070000000000007
29,12,2.2930018862,2.49,63.3,63.48,65.98,23.460000000000004
30,12,2.36739897305,2.31,65.67,65.79,66.91,22.350000000000005
31,12,2.2742189801999992,2.22,67.94,68.01,67.78,24.259999999999998
32,12,2.1119261956999984,1.92,70.05,69.93,68.62,26.85
33,12,2.2131375597999994,2.11,72.26,72.04,69.34,25.54
34,12,2.1260684182000005,2.28,74.39,74.32,70.12,26.89
35,12,2.1621418704499997,2.03,76.55,76.35,70.97,26.53
36,12,2.1059568422000003,2.0,78.66,78.35,71.72,27.369999999999997
37,12,2.1218287391999997,2.14,80.78,80.49,72.47,27.26
38,12,2.0816289552999994,2.37,82.86,82.86,73.26,27.85
39,12,2.180289596949999,2.42,85.04,85.28,74.13,26.71
40,12,2.166955050199999,2.39,87.21,87.67,75.02,26.98
41,12,2.197287793049999,1.91,89.41,89.58,75.89,26.69
42,12,2.153554091799999,2.41,91.56,91.99,76.59,27.299999999999997
43,12,2.1673190502999993,2.19,93.73,94.18,77.46,27.209999999999997
44,12,2.1526540903000004,2.0,95.88,96.18,78.26,27.45
45,12,2.1314002837,2.2,98.01,98.38,78.98,27.75
46,12,2.1782041902000002,2.12,100.19,100.5,79.78,27.26
47,12,2.0551326952999993,2.2,102.25,102.7,80.54,28.69
48,12,2.2487367074499995,2.28,104.5,104.98,81.33,26.53
49,12,2.1240201972999997,1.87,106.62,106.85,82.14,28.01
50,12,2.08414627955,1.87,108.7,108.72,82.81,28.47
51,12,2.2273713261999992,2.33,110.93,111.05,83.48,26.91
52,12,2.129821358049999,2.18,113.06,113.23,84.31,28.029999999999998
53,12,2.133832844199999,2.07,115.19,115.3,85.08,28.009999999999998
54,12,2.1524571505499996,1.88,117.34,117.18,85.81,27.83
55,12,2.207575838949999,2.42,119.55,119.6,86.47,27.249999999999996
56,12,2.3001261071999988,2.4,121.85,122.0,87.32,26.239999999999995
57,12,2.2705575167999994,1.97,124.12,123.97,88.16,26.6
58,12,2.3541078517499994,2.09,126.47,126.06,88.85,25.67
59,12,2.3359913241999988,2.3,128.81,128.36,89.58,25.9
60,12,2.3950987471999987,2.46,131.21,130.82,90.38,25.240000000000002
61,12,2.4142041876999984,2.33,133.62,133.15,91.23,25.040000000000003
62,12,2.3491042027,2.08,135.97,135.23,92.03,25.799999999999997
63,12,2.3899509812499997,2.27,138.36,137.5,92.75,25.349999999999998
64,12,2.4458296117,2.4,140.81,139.9,93.53,24.72
65,12,2.2049353367499998,2.33,143.01,142.23,94.35,27.33
