floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,12,1.6882217192999998,1.58,1.69,1.58,36.91
1,12,1.7086480512,1.93,3.4,3.51,37.52
2,12,1.7443704262,1.84,5.14,5.35,38.27
3,12,1.7399935178000001,1.78,6.88,7.13,38.99
4,12,1.78150332795,1.72,8.66,8.85,39.67
5,12,1.7915147727999998,1.93,10.45,10.78,40.34
6,12,1.8380156311999996,2.05,12.29,12.83,41.08
7,12,1.8666057006999999,1.8,14.16,14.63,41.87
8,12,1.8681347807999997,1.62,16.03,16.25,42.56
9,12,1.8840096531999997,2.16,17.91,18.41,43.17
10,12,1.8910262999999996,1.73,19.8,20.14,44.0
11,12,1.9203398553,2.18,21.72,22.32,44.66
12,12,1.9443895251999996,1.69,23.66,24.01,45.48
13,12,1.9661334671999995,1.8,25.63,25.81,46.12
14,12,1.9664213019999999,1.82,27.6,27.63,46.8
15,12,2.0207177150499995,1.98,29.62,29.61,47.49
16,12,2.03423165695,2.08,31.65,31.69,48.23
17,12,2.0708501650499995,2.18,33.72,33.87,49.01
18,12,2.07930355195,2.26,35.8,36.13,49.83
19,12,2.0719411041999996,2.28,37.87,38.41,50.67
20,12,2.0799661152,2.1,39.95,40.51,51.52
21,12,2.1250494805,2.32,42.08,42.83,52.3
22,12,2.1428408277999997,1.89,44.22,44.72,53.16
23,12,2.1734227812999998,2.04,46.39,46.76,53.86
24,12,2.2327635338,2.11,48.62,48.87,54.61
25,12,2.1945312873,2.21,50.81,51.08,55.39
26,12,2.2556496949999993,2.32,53.07,53.4,56.2
27,12,2.3008248207999995,2.43,55.37,55.83,57.04
28,12,2.241386699949999,2.46,57.61,58.29,57.93
29,12,2.3414355462,2.25,59.95,60.54,58.82
30,12,2.3502006148,2.51,62.3,63.05,59.64
31,12,2.311112181749999,2.6,64.61,65.65,60.55
32,12,2.3718819251999994,2.23,66.98,67.88,61.48
33,12,2.419412420200001,2.32,69.4,70.2,62.28
34,12,2.3804798080499996,2.54,71.78,72.74,63.11
35,12,2.4564386226999995,2.31,74.24,75.05,64.02
36,12,2.4633527018,2.73,76.7,77.78,64.84
37,12,2.438700771800001,2.54,79.14,80.32,65.81
38,12,2.4953244957999994,2.28,81.64,82.6,66.71
39,12,2.5468166352,2.25,84.19,84.85,67.52
40,12,2.5712115882999997,2.63,86.76,87.48,68.31
41,12,2.4701699749499992,2.22,89.23,89.7,69.23
42,12,2.5617175258000002,2.52,91.79,92.22,70.01
43,12,2.5411217585499997,2.29,94.33,94.51,70.89
44,12,2.5357390272,2.5,96.87,97.01,71.68
45,12,2.6181647644999995,2.58,99.49,99.59,72.55
46,12,2.513792780799999,2.67,102.0,102.26,73.44
47,12,2.6377577488000004,2.71,104.64,104.97,74.36
48,12,2.624860672299999,2.83,107.26,107.8,75.29
49,12,2.6920350012999994,2.54,109.95,110.34,76.26
50,12,2.6829993014499998,2.83,112.63,113.17,77.13
51,12,2.723857118049999,2.57,115.35,115.74,78.09
52,12,2.7534401608,2.89,118.1,118.63,78.96
53,12,2.6926941968,2.93,120.79,121.56,79.94
54,12,2.6943847712,2.92,123.48,124.48,80.92
55,12,2.6575182294999995,2.46,126.14,126.94,81.9
56,12,2.768797791449999,3.01,128.91,129.95,82.73
57,12,2.7188424974500003,2.96,131.63,132.91,83.73
58,12,2.7690552822999996,2.57,134.4,135.48,84.71
59,12,2.7137980857999993,2.46,137.11,137.94,85.56
60,12,2.7265606631999995,2.49,139.84,140.43,86.38
61,12,2.753351028,2.6,142.59,143.03,87.2
62,12,2.7258814074999993,2.65,145.32,145.68,88.05
63,12,2.7330641190499994,3.0,148.05,148.68,88.91
64,12,2.8448777842999995,2.85,150.89,151.53,89.89
65,12,2.7012735916999997,2.68,153.59,154.21,90.82
66,12,2.841350334549999,3.13,156.43,157.34,91.69
67,12,2.73879848055,2.9,159.17,160.24,92.69
68,12,2.7679295294499986,2.73,161.94,162.97,93.63
69,12,2.8280940070000002,2.95,164.77,165.92,94.5
70,12,2.9161408468,2.86,167.69,168.78,95.44
71,12,2.84458478625,2.82,170.53,171.6,96.35
72,12,2.84332013675,2.78,173.37,174.38,97.25
73,12,2.747869923199999,2.79,176.12,177.17,98.12
74,12,2.9133816819999994,2.84,179.03,180.01,99.0
75,12,2.9296271797999993,3.06,181.96,183.07,99.89
76,12,2.802514074249999,2.91,184.76,185.98,100.85
77,12,2.8717103727999995,2.91,187.63,188.89,101.76
78,12,2.8614465252999994,2.6,190.49,191.49,102.66
79,12,2.878140552299999,3.09,193.37,194.58,103.46
80,12,2.7069600161999983,2.54,196.08,197.12,104.42
81,12,2.755296361999999,3.01,198.84,200.13,105.2
82,12,2.754157802199999,2.63,201.59,202.76,106.12
83,12,2.9997546141999987,2.73,204.59,205.49,106.92
84,12,2.737125027999999,2.46,207.33,207.95,107.75
85,12,2.8725437374999987,2.65,210.2,210.6,108.5
86,12,2.7419958205,2.82,212.94,213.42,109.3
87,12,2.776682078,2.64,215.72,216.06,110.15
88,12,2.8182314908,2.81,218.54,218.87,110.94
89,12,2.816344431699999,3.08,221.36,221.95,111.78
90,12,2.785660869999999,2.56,224.15,224.51,112.7
