floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,6,1.7665527551999993,1.55,1.77,1.55,39.28
1,6,1.7865865300000001,1.72,3.56,3.27,39.9
2,6,1.8209935881999997,2.06,5.38,5.33,40.58
3,6,1.8150149379999994,2.1,7.2,7.43,41.4
4,6,1.8628500799499998,1.6,9.06,9.03,42.23
5,6,1.8692575287999995,2.01,10.93,11.04,42.86
6,6,1.9196696454999995,1.83,12.85,12.87,43.65
7,6,1.9456447506999999,2.02,14.8,14.89,44.37
8,6,1.9463814167999993,1.68,16.75,16.57,45.16
9,6,1.9625949261999995,2.02,18.71,18.59,45.82
10,6,1.9655201500499997,2.11,20.68,20.7,46.61
11,6,1.9994377454499999,1.95,22.68,22.65,47.43
12,6,2.0207409568,2.31,24.7,24.96,48.19
13,6,2.0487837711999997,1.83,26.75,26.79,49.08
14,6,2.04691283455,1.79,28.8,28.58,49.79
15,6,2.1039679412,1.82,30.9,30.4,50.48
16,6,2.1144669517000003,1.93,33.01,32.33,51.18
17,6,2.1505858092,2.12,35.16,34.45,51.92
18,6,2.1560272714499997,1.88,37.32,36.33,52.73
19,6,2.141784462,2.09,39.46,38.42,53.45
20,6,2.1461692287999994,1.97,41.61,40.39,54.24
21,6,2.191423737549999,2.34,43.8,42.73,54.99
22,6,2.2084850221999996,2.06,46.01,44.79,55.88
23,6,2.2410354593,2.15,48.25,46.94,56.66
24,6,2.3044657071999985,2.12,50.55,49.06,57.47
25,6,2.2603462708,2.49,52.81,51.55,58.26
26,6,2.3266959199999997,2.04,55.14,53.59,59.2
27,6,2.3711679128,2.6,57.51,56.19,59.96
28,6,2.3054829149500007,2.43,59.82,58.62,60.93
29,6,2.4109614291999986,2.15,62.23,60.77,61.83
30,6,2.4170966622000005,2.27,64.65,63.04,62.63
31,6,2.3704767782999996,2.2,67.02,65.24,63.46
32,6,2.4305971692,2.21,69.45,67.45,64.28
33,6,2.47952769155,2.45,71.93,69.9,65.09
34,6,2.436515108699999,2.52,74.37,72.42,65.98
35,6,2.5156719615499994,2.76,76.89,75.18,66.91
36,6,2.5240640240499994,2.52,79.41,77.7,67.91
37,6,2.4937038262,2.26,81.9,79.96,68.82
38,6,2.5502652188000003,2.41,84.45,82.37,69.64
39,6,2.6043401688,2.43,87.05,84.8,70.51
40,6,2.6299188523,2.64,89.68,87.44,71.39
41,6,2.519636845449999,2.57,92.2,90.01,72.33
42,6,2.6172920469999994,2.65,94.82,92.66,73.25
43,6,2.593710443049999,2.41,97.41,95.07,74.19
44,6,2.5868532157499993,2.73,100.0,97.8,75.05
45,6,2.6740727451999993,2.78,102.67,100.58,76.02
46,6,2.561409988,2.69,105.23,103.27,77.0
47,6,2.691364310799999,2.57,107.92,105.84,77.94
48,6,2.6746220674999988,2.63,110.59,108.47,78.85
49,6,2.7430281988,2.74,113.33,111.21,79.76
50,6,2.7320610492,2.96,116.06,114.17,80.72
51,6,2.774058391749999,3.04,118.83,117.21,81.75
52,6,2.805640851999999,2.88,121.64,120.09,82.8
53,6,2.737667548300001,2.46,124.38,122.55,83.79
54,6,2.7353852796999996,2.69,127.12,125.24,84.63
55,6,2.6932768232499997,2.95,129.81,128.19,85.55
56,6,2.8111466568000005,2.78,132.62,130.97,86.56
57,6,2.754774612499999,2.93,135.37,133.9,87.5
58,6,2.8058214279999993,2.68,138.18,136.58,88.5
59,6,2.745473305,2.8,140.93,139.38,89.4
60,6,2.757825892799999,2.64,143.69,142.02,90.34
61,6,2.7846670094499997,2.93,146.47,144.95,91.23
62,6,2.7541872122999997,2.73,149.22,147.68,92.21
63,6,2.7599075631999996,2.84,151.98,150.52,93.12
64,6,2.876074596799999,2.82,154.86,153.34,94.06
65,6,2.721409500049999,2.5,157.58,155.84,94.99
66,6,2.8674077895499996,2.83,160.45,158.67,95.81
67,6,2.7561957212999997,2.9,163.21,161.57,96.74
68,6,2.784793490549999,2.77,165.99,164.34,97.69
69,6,2.8464667219999997,2.91,168.84,167.25,98.6
70,6,2.9376050233,2.97,171.78,170.22,99.54
71,6,2.859749612499999,2.99,174.64,173.21,100.5
72,6,2.85648689545,2.57,177.5,175.78,101.47
73,6,2.7538375419999994,2.81,180.25,178.59,102.3
74,6,2.926552671999999,3.19,183.18,181.78,103.2
75,6,2.9419268677999995,2.9,186.12,184.68,104.21
76,6,2.805330652299998,2.61,188.93,187.29,105.14
77,6,2.8762741348,2.88,191.81,190.17,105.96
78,6,2.8634930694500005,2.84,194.67,193.01,106.87
79,6,2.87928168945,2.67,197.55,195.68,107.77
80,6,2.6976981887999987,2.88,200.25,198.56,108.61
81,6,2.746353564549999,2.9,203.0,201.46,109.51
82,6,2.743327976049999,2.67,205.74,204.13,110.41
83,6,3.0002097477999996,2.9,208.74,207.03,111.24
84,6,2.7217258737999988,2.69,211.46,209.72,112.14
85,6,2.8620986214499986,3.01,214.32,212.73,112.97
86,6,2.722609473549999,2.43,217.04,215.16,113.89
87,6,2.757767144799998,3.01,219.8,218.17,114.64
88,6,2.799069116799999,2.55,222.6,220.72,115.56
89,6,2.7957040619499995,2.56,225.4,223.28,116.33
90,6,2.762490421299998,2.77,228.16,226.05,117.11
