floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,7,1.7404221311999997,1.84,1.74,1.84,38.48
1,7,1.7655785624999998,1.51,3.51,3.35,39.25
2,7,1.7980528172,1.96,5.31,5.31,39.88
3,7,1.7935201429999998,1.51,7.1,6.82,40.7
4,7,1.8343047221999997,1.64,8.93,8.46,41.32
5,7,1.843078888,1.89,10.77,10.35,42.0
6,7,1.8927089722999995,1.65,12.66,12.0,42.79
7,7,1.9175463727000002,2.08,14.58,14.08,43.47
8,7,1.9214668992,1.88,16.5,15.96,44.32
9,7,1.9415866869999996,1.96,18.44,17.92,45.1
10,7,1.9455887424999996,2.18,20.39,20.1,45.9
11,7,1.9814991310499999,1.91,22.37,22.01,46.79
12,7,2.0035931641999998,1.75,24.37,23.76,47.57
13,7,2.0268726671999997,1.89,26.4,25.65,48.28
14,7,2.0271376107999997,1.93,28.43,27.58,49.04
15,7,2.0862457529499996,2.21,30.52,29.79,49.83
16,7,2.1022385992,2.37,32.62,32.16,50.72
17,7,2.14389992295,1.99,34.76,34.15,51.67
18,7,2.1493181339499996,1.94,36.91,36.09,52.47
19,7,2.1366418308,2.21,39.05,38.3,53.24
20,7,2.1435628106999993,2.04,41.19,40.34,54.13
21,7,2.190222619299999,2.48,43.38,42.82,54.94
22,7,2.209423109199999,2.07,45.59,44.89,55.92
23,7,2.2429103412999996,2.52,47.83,47.41,56.74
24,7,2.310783720199999,2.25,50.14,49.66,57.73
25,7,2.2683145972,2.16,52.41,51.82,58.62
26,7,2.3328720039499995,2.47,54.74,54.29,59.47
27,7,2.3820967146999994,2.44,57.12,56.73,60.43
28,7,2.3147138797000006,2.3,59.43,59.03,61.38
29,7,2.4209710851999997,2.29,61.85,61.32,62.28
30,7,2.4284936867999996,2.19,64.28,63.51,63.16
31,7,2.38122685005,2.12,66.66,65.63,64.01
32,7,2.4414753341999993,2.15,69.1,67.78,64.82
33,7,2.49104182075,2.51,71.59,70.29,65.65
34,7,2.448270905549999,2.43,74.04,72.72,66.61
35,7,2.5280366722999994,2.26,76.57,74.98,67.54
36,7,2.533323237999999,2.52,79.1,77.5,68.4
37,7,2.502925328,2.3,81.6,79.8,69.35
38,7,2.5606380142,2.44,84.16,82.24,70.22
39,7,2.6158972037999995,2.79,86.78,85.03,71.14
40,7,2.6444008042999996,2.77,89.42,87.8,72.19
41,7,2.5329615026999988,2.42,91.95,90.22,73.22
42,7,2.6314908381999986,2.46,94.58,92.68,74.13
43,7,2.6063847208000004,2.86,97.19,95.54,75.04
44,7,2.6016326745,2.33,99.79,97.87,76.1
45,7,2.6881939327999995,2.79,102.48,100.66,76.96
46,7,2.5735392402999997,2.83,105.05,103.49,77.99
47,7,2.7064285577000002,2.44,107.76,105.93,79.03
48,7,2.6883547792000004,2.73,110.45,108.66,79.92
49,7,2.7584622740499998,2.86,113.21,111.52,80.91
50,7,2.7474061417499995,2.68,115.96,114.2,81.95
51,7,2.788710518199998,3.03,118.75,117.23,82.92
52,7,2.8205802137999987,2.84,121.57,120.07,84.01
53,7,2.7505935067,2.74,124.32,122.81,85.03
54,7,2.7489011653000004,2.62,127.07,125.43,86.01
55,7,2.7051640962999994,2.49,129.78,127.92,86.94
56,7,2.8234945497,2.53,132.6,130.45,87.82
57,7,2.7648988251999995,2.89,135.36,133.34,88.72
58,7,2.816309868799999,2.94,138.18,136.28,89.74
59,7,2.75501108745,2.48,140.94,138.76,90.77
60,7,2.7664007448,2.73,143.71,141.49,91.64
61,7,2.7934245730499994,2.79,146.5,144.28,92.59
62,7,2.7615356808,2.97,149.26,147.25,93.56
63,7,2.7672181010499997,2.87,152.03,150.12,94.59
64,7,2.8853098431999995,2.63,154.92,152.75,95.58
65,7,2.7265518975499994,2.7,157.65,155.45,96.49
66,7,2.8752666455499987,3.17,160.53,158.62,97.41
67,7,2.7612059975499994,2.97,163.29,161.59,98.49
68,7,2.7896873595000002,2.64,166.08,164.23,99.5
69,7,2.851909651999999,3.01,168.93,167.24,100.4
70,7,2.944637298549999,2.84,171.87,170.08,101.41
71,7,2.8638023419499987,2.79,174.73,172.87,102.37
72,7,2.8594619904999994,2.83,177.59,175.7,103.3
73,7,2.7536746208000005,2.6,180.34,178.3,104.24
74,7,2.929659821799999,2.72,183.27,181.02,105.11
75,7,2.9443307857999996,2.8,186.21,183.82,106.01
76,7,2.8038048192999985,2.84,189.01,186.66,106.94
77,7,2.8754670451999993,2.86,191.89,189.52,107.87
78,7,2.861489175549999,2.64,194.75,192.16,108.81
79,7,2.8768703899499997,2.63,197.63,194.79,109.67
80,7,2.690598413199999,2.64,200.32,197.43,110.52
81,7,2.739619030699999,2.51,203.06,199.94,111.38
82,7,2.736165745549998,2.78,205.8,202.72,112.19
83,7,2.997585273049999,2.77,208.8,205.49,113.09
84,7,2.7124401481999985,2.89,211.51,208.38,113.98
85,7,2.8545378174999994,2.83,214.36,211.21,114.9
86,7,2.711475883,2.73,217.07,213.94,115.8
87,7,2.745946211199999,2.77,219.82,216.71,116.67
88,7,2.7876288747999984,2.54,222.61,219.25,117.54
89,7,2.7832626092499995,2.97,225.39,222.22,118.35
90,7,2.7475622751999995,2.73,228.14,224.95,119.28
