floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,13,1.7420645576999998,1.9,1.74,1.9,38.53
1,13,1.7678509871999997,1.49,3.51,3.39,39.32
2,13,1.8000286538000003,2.04,5.31,5.43,39.94
3,13,1.7959889421999997,1.68,7.11,7.11,40.78
4,13,1.8393533261999995,2.01,8.95,9.12,41.48
5,13,1.8525574883,2.08,10.8,11.2,42.31
6,13,1.9043531127999995,1.87,12.7,13.07,43.16
7,13,1.9319577586999996,2.02,14.63,15.09,43.93
8,13,1.9345608328,2.19,16.56,17.28,44.76
9,13,1.9576577419999999,1.86,18.52,19.14,45.65
10,13,1.9599308630499992,1.88,20.48,21.02,46.41
11,13,1.9921745869499998,1.96,22.47,22.98,47.17
12,13,2.0144018348,2.29,24.48,25.27,47.96
13,13,2.043608511299999,1.82,26.52,27.09,48.89
14,13,2.0424548046999997,2.29,28.56,29.38,49.62
15,13,2.1055933133,1.94,30.67,31.32,50.54
16,13,2.1181678762,2.1,32.79,33.42,51.32
17,13,2.1569752127999995,2.09,34.95,35.51,52.16
18,13,2.1627030145499995,2.07,37.11,37.58,52.99
19,13,2.1505497168,2.11,39.26,39.69,53.81
20,13,2.1558313994999994,2.31,41.42,42.0,54.65
21,13,2.2050291958000003,2.5,43.63,44.5,55.56
22,13,2.2238623853,2.24,45.85,46.74,56.54
23,13,2.2587191886999993,2.15,48.11,48.89,57.42
24,13,2.3237990431999993,2.62,50.43,51.51,58.27
25,13,2.2829740832999996,2.04,52.71,53.55,59.29
26,13,2.3466927891999996,2.16,55.06,55.71,60.08
27,13,2.3933743832,2.66,57.45,58.37,60.92
28,13,2.3262628292500005,2.38,59.78,60.75,61.95
29,13,2.4339432971999995,2.61,62.21,63.36,62.87
30,13,2.4435439401999997,2.47,64.65,65.83,63.87
31,13,2.3967866787,2.35,67.05,68.18,64.82
32,13,2.4590898047999996,2.21,69.51,70.39,65.71
33,13,2.5094218688,2.73,72.02,73.12,66.56
34,13,2.4661679840499993,2.42,74.49,75.54,67.59
35,13,2.5466910575499995,2.79,77.04,78.33,68.51
36,13,2.5547702517999995,2.56,79.59,80.89,69.56
37,13,2.5227909452,2.81,82.11,83.7,70.52
38,13,2.5843087462000005,2.62,84.69,86.32,71.58
39,13,2.6410524779999998,2.54,87.33,88.86,72.55
40,13,2.6674322679999998,2.48,90.0,91.34,73.5
41,13,2.5503078567000004,2.7,92.55,94.04,74.42
42,13,2.6514607197999984,2.8,95.2,96.84,75.41
43,13,2.626622020749999,2.84,97.83,99.68,76.45
44,13,2.6203601375499996,2.42,100.45,102.1,77.49
45,13,2.7085572796999995,2.48,103.16,104.58,78.37
46,13,2.5886175472,2.47,105.75,107.05,79.28
47,13,2.7215559017,2.53,108.47,109.58,80.17
48,13,2.7027235842999997,2.51,111.17,112.09,81.09
49,13,2.7723620090499987,2.9,113.94,114.99,81.99
50,13,2.760380024799999,2.75,116.7,117.74,83.04
51,13,2.801869262699999,2.71,119.5,120.45,84.02
52,13,2.8321497507999993,2.86,122.33,123.31,84.99
53,13,2.7602718103,2.69,125.09,126.0,86.01
54,13,2.7576588448,2.52,127.85,128.52,86.96
55,13,2.71242944075,2.83,130.56,131.35,87.85
56,13,2.833005863249999,2.58,133.39,133.93,88.85
57,13,2.7728738937499995,2.91,136.16,136.84,89.75
58,13,2.8244445307,3.1,138.98,139.94,90.77
59,13,2.761876361249999,2.59,141.74,142.53,91.85
60,13,2.773061599499999,2.81,144.51,145.34,92.75
61,13,2.800006094199999,2.82,147.31,148.16,93.72
62,13,2.7669944282999985,2.93,150.08,151.09,94.69
63,13,2.7720309445,2.89,152.85,153.98,95.7
64,13,2.8913329362999987,3.04,155.74,157.02,96.69
65,13,2.7299392621999985,2.99,158.47,160.01,97.72
66,13,2.8808367852999996,2.82,161.35,162.83,98.74
67,13,2.763767235549999,2.73,164.11,165.56,99.69
68,13,2.7918879955499993,2.74,166.9,168.3,100.61
69,13,2.8545088101999987,2.88,169.75,171.18,101.53
70,13,2.9479117775500003,2.98,172.7,174.16,102.49
71,13,2.8654024915499976,2.74,175.57,176.9,103.49
72,13,2.86044789005,2.84,178.43,179.74,104.39
73,13,2.7527673156999994,2.65,181.18,182.39,105.33
74,13,2.9306314627999988,3.0,184.11,185.39,106.21
75,13,2.9450381368000005,3.24,187.06,188.63,107.19
76,13,2.801688049249999,3.0,189.86,191.63,108.25
77,13,2.8737939052,2.74,192.73,194.37,109.23
78,13,2.8590844281999988,2.65,195.59,197.02,110.12
79,13,2.8741692026999996,2.63,198.46,199.65,110.98
80,13,2.6847353741999993,2.48,201.14,202.13,111.82
81,13,2.7342008196999994,2.44,203.87,204.57,112.62
82,13,2.7304034169999984,2.67,206.6,207.24,113.4
83,13,2.995077231249999,3.19,209.6,210.43,114.25
84,13,2.704932735199999,2.7,212.3,213.13,115.27
85,13,2.8488092281999986,3.14,215.15,216.27,116.12
86,13,2.7027978600499973,2.79,217.85,219.06,117.11
87,13,2.7371674587999983,2.73,220.59,221.79,117.99
88,13,2.7790643967999986,2.89,223.37,224.68,118.84
89,13,2.7734571842499984,2.65,226.14,227.33,119.75
90,13,2.737585479699999,2.56,228.88,229.89,120.57
