floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,15,1.6952744831999995,1.64,1.7,1.64,37.12
1,15,1.7163020624999994,1.93,3.42,3.57,37.75
2,15,1.7514450952,1.8,5.17,5.37,38.48
3,15,1.7456959232,1.72,6.92,7.09,39.17
4,15,1.7863590297,2.07,8.71,9.16,39.82
5,15,1.7996809879999995,1.95,10.51,11.11,40.6
6,15,1.8464246967999995,1.94,12.36,13.05,41.34
7,15,1.8730424447,1.67,14.23,14.72,42.07
8,15,1.8724331279999995,2.11,16.1,16.83,42.7
9,15,1.8936833587999995,1.97,17.99,18.8,43.49
10,15,1.8977260999499999,1.98,19.89,20.78,44.23
11,15,1.9290894407999994,2.03,21.82,22.81,44.96
12,15,1.9512976972000002,1.86,23.77,24.67,45.72
13,15,1.974422215299999,1.73,25.74,26.4,46.41
14,15,1.9733205582499997,2.15,27.71,28.55,47.05
15,15,2.0309750132500004,1.89,29.74,30.44,47.85
16,15,2.0431430217499993,2.27,31.78,32.71,48.55
17,15,2.0812205047,1.9,33.86,34.61,49.38
18,15,2.0860813032,1.97,35.95,36.58,50.08
19,15,2.075292252,1.91,38.03,38.49,50.8
20,15,2.0794657919999997,2.24,40.11,40.73,51.5
21,15,2.1255561592,1.88,42.24,42.61,52.32
22,15,2.1388655869999997,1.92,44.38,44.53,53.0
23,15,2.1694422204999997,2.41,46.55,46.94,53.7
24,15,2.231732054199999,2.04,48.78,48.98,54.57
25,15,2.1926384312999994,2.04,50.97,51.02,55.31
26,15,2.2517356797999994,2.2,53.22,53.22,56.04
27,15,2.2956035466999998,2.0,55.52,55.22,56.83
28,15,2.2329505992500005,1.98,57.75,57.2,57.55
29,15,2.3280066957999996,2.59,60.08,59.79,58.26
30,15,2.3395169261999995,2.42,62.42,62.21,59.18
31,15,2.3002772597999996,2.3,64.72,64.51,60.04
32,15,2.358356953799999,2.18,67.08,66.69,60.86
33,15,2.4049512494500003,2.24,69.48,68.93,61.63
34,15,2.3664011756999996,2.1,71.85,71.03,62.42
35,15,2.438015517799999,2.2,74.29,73.23,63.16
36,15,2.4444622529499993,2.37,76.73,75.6,63.93
37,15,2.4184606988,2.14,79.15,77.74,64.76
38,15,2.4715990438000004,2.18,81.62,79.92,65.51
39,15,2.5214592352,2.38,84.14,82.3,66.27
40,15,2.546865868,2.43,86.69,84.73,67.1
41,15,2.4481865882999987,2.56,89.14,87.29,67.94
42,15,2.5400037862,2.37,91.68,89.66,68.82
43,15,2.5197969897999997,2.49,94.2,92.15,69.64
44,15,2.5165153344999984,2.73,96.72,94.88,70.5
45,15,2.5988497596999998,2.48,99.32,97.36,71.43
46,15,2.4969246871999995,2.71,101.82,100.07,72.28
47,15,2.61902992,2.72,104.44,102.79,73.2
48,15,2.6071395832,2.31,107.05,105.1,74.12
49,15,2.6705879305,2.52,109.72,107.62,74.9
50,15,2.662445836750001,2.55,112.38,110.17,75.75
51,15,2.701678171049999,2.48,115.08,112.65,76.61
52,15,2.7307650288,2.48,117.81,115.13,77.44
53,15,2.6709093307000003,2.73,120.48,117.86,78.27
54,15,2.6728131212,2.94,123.15,120.8,79.18
55,15,2.6381551528,2.66,125.79,123.46,80.16
56,15,2.7478070027999997,2.48,128.54,125.94,81.04
57,15,2.6984143462999994,2.82,131.24,128.76,81.86
58,15,2.7476058991999994,2.63,133.99,131.39,82.78
59,15,2.6953302862499995,2.72,136.69,134.11,83.65
60,15,2.7093974008,2.48,139.4,136.59,84.54
61,15,2.7362883392499997,2.59,142.14,139.18,85.35
62,15,2.710459738299999,2.8,144.85,141.98,86.19
63,15,2.7187488635499992,2.65,147.57,144.63,87.09
64,15,2.8274363694999995,3.06,150.4,147.69,87.95
65,15,2.6893861543,2.49,153.09,150.18,88.94
66,15,2.8260106199499986,2.67,155.92,152.85,89.73
67,15,2.7265876840500005,2.8,158.65,155.65,90.59
68,15,2.7557012861999994,2.55,161.41,158.2,91.48
69,15,2.814746225799999,2.58,164.22,160.78,92.29
70,15,2.90024238305,2.86,167.12,163.64,93.11
71,15,2.8322829265499982,3.09,169.95,166.73,94.01
72,15,2.8326514790499995,2.93,172.78,169.66,94.99
73,15,2.7411911419999986,2.85,175.52,172.51,95.9
74,15,2.9030048319999993,2.96,178.42,175.47,96.8
75,15,2.9199702891999997,2.7,181.34,178.17,97.72
76,15,2.7972887407999987,2.81,184.14,180.98,98.56
77,15,2.8654204911999996,3.14,187.01,184.12,99.43
78,15,2.8567097730500004,2.71,189.87,186.83,100.39
79,15,2.8739478289499982,2.74,192.74,189.57,101.23
80,15,2.7083584541999977,2.64,195.45,192.21,102.07
81,15,2.756309480949999,3.03,198.21,195.24,102.87
82,15,2.756226697,2.87,200.97,198.11,103.8
83,15,2.995866287949999,2.75,203.97,200.86,104.67
84,15,2.7413273529999986,2.59,206.71,203.45,105.5
85,15,2.8740628501999996,2.66,209.58,206.11,106.28
86,15,2.747638028199998,2.79,212.33,208.9,107.08
87,15,2.7823949067999987,2.92,215.11,211.82,107.91
88,15,2.8235732571999996,2.52,217.93,214.34,108.78
89,15,2.822772107949999,2.57,220.75,216.91,109.53
90,15,2.7942336699999997,3.0,223.54,219.91,110.3
