floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,18,1.7133101267999993,1.43,1.71,1.43,37.66
1,18,1.7315316872999997,1.91,3.44,3.34,38.21
2,18,1.7671999369999996,1.97,5.21,5.31,38.95
3,18,1.7623933930000002,1.51,6.97,6.82,39.7
4,18,1.8011805401999998,1.82,8.77,8.64,40.28
5,18,1.8115561552,1.57,10.58,10.21,40.98
6,18,1.8541572711999992,2.01,12.43,12.22,41.58
7,18,1.8817007048000003,1.75,14.31,13.97,42.34
8,18,1.8819164402999997,2.02,16.19,15.99,43.01
9,18,1.9021063552,1.79,18.09,17.78,43.77
10,18,1.9041101512499998,1.92,19.99,19.7,44.45
11,18,1.9351876969500001,2.18,21.93,21.88,45.17
12,18,1.9593212679999998,2.05,23.89,23.93,46.0
13,18,1.9843705487999994,1.7,25.87,25.63,46.76
14,18,1.9829276469999995,2.03,27.85,27.66,47.4
15,18,2.0397563848,2.07,29.89,29.73,48.16
16,18,2.0536595654500003,2.24,31.94,31.97,48.93
17,18,2.09207819245,1.95,34.03,33.92,49.77
18,18,2.0971299770500003,1.98,36.13,35.9,50.49
19,18,2.0860619801999998,2.34,38.22,38.24,51.22
20,18,2.0941422603,2.27,40.31,40.51,52.09
21,18,2.1406646362,2.02,42.45,42.53,52.92
22,18,2.1551819452999994,2.08,44.61,44.61,53.66
23,18,2.1872551536999993,2.09,46.8,46.7,54.42
24,18,2.247631166799999,2.13,49.05,48.83,55.19
25,18,2.2079263728,2.0,51.26,50.83,55.96
26,18,2.2675576970499987,2.36,53.53,53.19,56.69
27,18,2.3134143595,2.03,55.84,55.22,57.55
28,18,2.249093684199999,2.33,58.09,57.55,58.28
29,18,2.3485658471999997,2.58,60.44,60.13,59.12
30,18,2.359634928,2.35,62.8,62.48,60.05
31,18,2.31826408005,2.31,65.12,64.79,60.89
32,18,2.3770664171999996,2.1,67.5,66.89,61.72
33,18,2.42360011045,2.26,69.92,69.15,62.47
34,18,2.3837108264499993,2.39,72.3,71.54,63.27
35,18,2.4585571321999993,2.18,74.76,73.72,64.12
36,18,2.464378782549999,2.32,77.22,76.04,64.89
37,18,2.4367966108,2.62,79.66,78.66,65.71
38,18,2.4937649301999993,2.43,82.15,81.09,66.63
39,18,2.5460171531999998,2.31,84.7,83.4,67.48
40,18,2.5708150583,2.54,87.27,85.94,68.29
41,18,2.469165720449999,2.44,89.74,88.38,69.17
42,18,2.5618970302,2.48,92.3,90.86,70.02
43,18,2.5409542231999995,2.36,94.84,93.22,70.88
44,18,2.5360589244999994,2.69,97.38,95.91,71.7
45,18,2.6193513772,2.71,100.0,98.62,72.62
46,18,2.5153578355,2.75,102.52,101.37,73.55
47,18,2.6398151352999997,2.59,105.16,103.96,74.49
48,18,2.6261958231999984,2.48,107.79,106.44,75.38
49,18,2.691417246699999,2.69,110.48,109.13,76.22
50,18,2.6829993014499998,2.73,113.16,111.86,77.13
51,18,2.7232719142499997,2.66,115.88,114.52,78.05
52,18,2.753294711999999,2.47,118.63,116.99,78.95
53,18,2.6906666992000003,2.92,121.32,119.91,79.78
54,18,2.6924636127999997,2.8,124.01,122.71,80.76
55,18,2.6552606675499995,2.8,126.67,125.51,81.69
56,18,2.7674744556999986,2.89,129.44,128.4,82.62
57,18,2.717267601699999,2.9,132.16,131.3,83.58
58,18,2.7672398608000006,2.55,134.93,133.85,84.54
59,18,2.712134580699999,2.76,137.64,136.61,85.38
60,18,2.7256708551999993,2.55,140.37,139.16,86.28
61,18,2.7525600760499995,2.87,143.12,142.03,87.11
62,18,2.7258814074999993,3.02,145.85,145.05,88.05
63,18,2.73395048045,2.79,148.58,147.84,89.03
64,18,2.8452178386999996,2.55,151.43,150.39,89.93
65,18,2.7009211777999993,2.62,154.13,153.01,90.76
66,18,2.84068753,2.77,156.97,155.78,91.6
67,18,2.7377294075499994,2.8,159.71,158.58,92.49
68,18,2.7666249656999993,2.76,162.48,161.34,93.38
69,18,2.8267612557999997,2.77,165.31,164.11,94.26
70,18,2.914244257299999,2.63,168.22,166.74,95.14
71,18,2.8427710139499998,3.11,171.06,169.85,95.97
72,18,2.842049179249999,2.92,173.9,172.77,96.95
73,18,2.747239455699999,2.79,176.65,175.56,97.87
74,18,2.912279913799999,2.64,179.56,178.2,98.74
75,18,2.9283085988000006,3.15,182.49,181.35,99.56
76,18,2.8019583232999983,2.82,185.29,184.17,100.54
77,18,2.8709596562,2.91,188.16,187.08,101.42
78,18,2.86088217305,2.82,191.02,189.9,102.31
79,18,2.877748973699999,3.14,193.9,193.04,103.18
80,18,2.7072697997999984,2.99,196.61,196.03,104.14
81,18,2.7554329662999986,2.96,199.37,198.99,105.06
82,18,2.7543858478,3.02,202.12,202.01,105.96
83,18,2.999695376949999,2.82,205.12,204.83,106.87
84,18,2.7371733981999986,3.02,207.86,207.85,107.73
85,18,2.8723793219499987,2.6,210.73,210.45,108.63
86,18,2.7416214787,2.5,213.47,212.95,109.42
87,18,2.7766510167999994,3.07,216.25,216.02,110.16
88,18,2.8178057312000004,3.05,219.07,219.07,111.08
89,18,2.8156520526999986,3.09,221.89,222.16,111.98
90,18,2.78481803,2.71,224.67,224.87,112.9
