floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,10,1.7430494207999998,1.71,1.74,1.71,38.56
1,10,1.7659033427999995,1.58,3.51,3.29,39.26
2,10,1.798711627,2.05,5.31,5.34,39.9
3,10,1.7947549378000003,1.83,7.1,7.17,40.74
4,10,1.8393533261999995,1.61,8.94,8.78,41.48
5,10,1.8473654248000002,1.63,10.79,10.41,42.14
6,10,1.8930245679999989,1.72,12.68,12.13,42.8
7,10,1.9181751283000001,2.04,14.6,14.17,43.49
8,10,1.9211681983,2.05,16.52,16.22,44.31
9,10,1.9424671431999996,2.19,18.46,18.41,45.13
10,10,1.94869300905,1.9,20.41,20.31,46.01
11,10,1.9809352889499998,1.99,22.39,22.3,46.77
12,10,2.0033150307999996,2.21,24.39,24.51,47.56
13,10,2.0312801807999996,1.93,26.42,26.44,48.44
14,10,2.03164434905,1.93,28.45,28.37,49.21
15,10,2.09008047545,1.87,30.54,30.24,49.97
16,10,2.10197160455,1.92,32.64,32.16,50.71
17,10,2.1382599183,2.36,34.78,34.52,51.46
18,10,2.1472470655499993,1.86,36.93,36.38,52.39
19,10,2.1336934032,2.37,39.06,38.75,53.12
20,10,2.1414258408,1.88,41.2,40.63,54.04
21,10,2.18612957945,1.96,43.39,42.59,54.77
22,10,2.2004793702999996,2.23,45.59,44.82,55.54
23,10,2.234920258,2.37,47.82,47.19,56.4
24,10,2.3005611007999986,2.0,50.12,49.19,57.31
25,10,2.2563380991999993,2.33,52.38,51.52,58.08
26,10,2.3216369287,2.22,54.7,53.74,58.98
27,10,2.3681257867,2.21,57.07,55.95,59.83
28,10,2.3001038724499994,2.4,59.37,58.35,60.67
29,10,2.4053572841999995,2.15,61.78,60.5,61.58
30,10,2.4121076080000003,2.4,64.19,62.9,62.4
31,10,2.36751900555,2.18,66.56,65.08,63.31
32,10,2.427549892199999,2.23,68.99,67.31,64.13
33,10,2.47704022295,2.37,71.47,69.68,64.97
34,10,2.434253679299999,2.68,73.9,72.36,65.86
35,10,2.5146822372999993,2.8,76.41,75.16,66.86
36,10,2.523873825499999,2.37,78.93,77.53,67.9
37,10,2.4930022322,2.36,81.42,79.89,68.78
38,10,2.5506256677999994,2.57,83.97,82.46,69.66
39,10,2.6060031780000004,2.52,86.58,84.98,70.6
40,10,2.632476016699999,2.44,89.21,87.42,71.53
41,10,2.52115351095,2.71,91.73,90.13,72.43
42,10,2.620064808199998,2.7,94.35,92.83,73.42
43,10,2.5968749319999995,2.6,96.95,95.43,74.4
44,10,2.5909896002999995,2.79,99.54,98.22,75.34
45,10,2.679079904499999,2.81,102.22,101.03,76.35
46,10,2.5658766448,2.78,104.79,103.81,77.36
47,10,2.6972383888,2.59,107.49,106.4,78.36
48,10,2.6803376322999988,2.95,110.17,109.35,79.29
49,10,2.7508939992999997,2.75,112.92,112.1,80.34
50,10,2.7396398262,2.87,115.66,114.97,81.32
51,10,2.781406362449999,2.88,118.44,117.85,82.33
52,10,2.8125211319999996,2.95,121.25,120.8,83.35
53,10,2.7440168923,2.83,123.99,123.63,84.39
54,10,2.742847577199999,2.89,126.73,126.52,85.38
55,10,2.7004897847000002,2.76,129.43,129.28,86.38
56,10,2.8188830673000007,2.65,132.25,131.93,87.34
57,10,2.7611678502999992,2.78,135.01,134.71,88.26
58,10,2.8120039672000003,2.96,137.82,137.67,89.22
59,10,2.751431252799998,2.65,140.57,140.32,90.24
60,10,2.7632015247999995,3.02,143.33,143.34,91.14
61,10,2.790817546949999,2.72,146.12,146.06,92.17
62,10,2.7591328799999992,2.51,148.88,148.57,93.1
63,10,2.76416648825,2.68,151.64,151.25,93.95
64,10,2.881077524799999,2.76,154.52,154.01,94.86
65,10,2.7242563716999992,2.83,157.24,156.84,95.78
66,10,2.872081154949999,3.01,160.11,159.85,96.73
67,10,2.7592439862999996,2.82,162.87,162.67,97.74
68,10,2.7876707621999985,2.91,165.66,165.58,98.68
69,10,2.8498067547999995,3.12,168.51,168.7,99.64
70,10,2.9420610144499992,3.08,171.45,171.78,100.67
71,10,2.862528494549999,3.02,174.31,174.8,101.69
72,10,2.8586393341999994,2.63,177.17,177.43,102.68
73,10,2.7539478027999995,2.97,179.92,180.4,103.54
74,10,2.9288633569999987,3.18,182.85,183.58,104.5
75,10,2.9438462402000005,3.06,185.79,186.64,105.53
76,10,2.804304008199999,2.67,188.59,189.31,106.52
77,10,2.875845962199999,2.83,191.47,192.14,107.38
78,10,2.86220868655,2.83,194.33,194.97,108.29
79,10,2.877647915549999,2.61,197.21,197.58,109.19
80,10,2.6926311281999986,2.5,199.9,200.08,110.02
81,10,2.741854830049999,2.47,202.64,202.55,110.81
82,10,2.7387548565499977,2.45,205.38,205.0,111.59
83,10,2.9988076494499993,3.17,208.38,208.17,112.37
84,10,2.7157558647999984,2.55,211.1,210.72,113.36
85,10,2.8576542868,2.87,213.96,213.59,114.16
86,10,2.7160626017499996,2.8,216.68,216.39,115.05
87,10,2.750550671199998,2.62,219.43,219.01,115.92
88,10,2.7925430557000004,2.54,222.22,221.55,116.73
89,10,2.7886186532,2.6,225.01,224.15,117.52
90,10,2.7544533471999992,2.65,227.76,226.8,118.32
