floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,9,1.6999642227999996,1.84,1.7,1.84,37.26
1,9,1.7255847176999997,1.55,3.43,3.39,38.03
2,9,1.7581626211999997,1.89,5.19,5.28,38.68
3,9,1.7551643641999997,1.85,6.95,7.13,39.47
4,9,1.7998958628,1.51,8.75,8.64,40.24
5,9,1.8081259426999998,1.97,10.56,10.61,40.87
6,9,1.8573707791999996,2.11,12.42,12.72,41.68
7,9,1.8884100094999996,1.95,14.31,14.67,42.55
8,9,1.8925663487999997,2.07,16.2,16.74,43.36
9,9,1.9152642427999997,2.07,18.12,18.81,44.21
10,9,1.9216863282999999,2.1,20.04,20.91,45.06
11,9,1.9567893432000003,1.97,22.0,22.88,45.92
12,9,1.9797754672,1.85,23.98,24.73,46.72
13,9,2.004365561699999,1.71,25.98,26.44,47.47
14,9,2.0038502294500002,2.11,27.98,28.55,48.17
15,9,2.0638690776999997,2.0,30.04,30.55,49.02
16,9,2.07828262495,2.17,32.12,32.72,49.83
17,9,2.1176663844999997,1.82,34.24,34.54,50.7
18,9,2.1221476399499997,2.35,36.36,36.89,51.43
19,9,2.115104563199999,1.84,38.48,38.73,52.37
20,9,2.1191095143,2.16,40.6,40.89,53.11
21,9,2.16667654345,2.01,42.77,42.9,53.97
22,9,2.1821378124499997,2.46,44.95,45.36,54.77
23,9,2.2192470763,2.2,47.17,47.56,55.74
24,9,2.2833297537999986,2.01,49.45,49.57,56.61
25,9,2.2410516719999993,2.11,51.69,51.68,57.4
26,9,2.3042106749499993,2.37,53.99,54.05,58.23
27,9,2.3523147447999997,2.16,56.34,56.21,59.16
28,9,2.286088588,2.48,58.63,58.69,60.0
29,9,2.3915535942000004,2.13,61.02,60.82,60.97
30,9,2.3987492057999997,2.64,63.42,63.46,61.79
31,9,2.3577794887,2.1,65.78,65.56,62.82
32,9,2.4173120271999995,2.59,68.2,68.15,63.63
33,9,2.4697444747000006,2.49,70.67,70.64,64.62
34,9,2.428949346699999,2.29,73.1,72.93,65.58
35,9,2.50651991425,2.21,75.61,75.14,66.45
36,9,2.5121782985499994,2.61,78.12,77.75,67.29
37,9,2.4841656172,2.7,80.6,80.45,68.28
38,9,2.5442892817999994,2.37,83.14,82.82,69.31
39,9,2.5985813980000003,2.36,85.74,85.18,70.2
40,9,2.6244066103,2.88,88.36,88.06,71.09
41,9,2.517199905449999,2.73,90.88,90.79,72.17
42,9,2.6161461722,2.87,93.5,93.66,73.18
43,9,2.59461680575,2.4,96.09,96.06,74.25
44,9,2.5881413672999987,2.73,98.68,98.79,75.14
45,9,2.676051684499999,2.59,101.36,101.38,76.15
46,9,2.562657148,2.74,103.92,104.12,77.1
47,9,2.6937524112999998,2.63,106.61,106.75,78.11
48,9,2.6774918047,2.81,109.29,109.56,79.07
49,9,2.747523945549999,3.04,112.04,112.6,80.09
50,9,2.7381382979999995,2.84,114.78,115.44,81.2
51,9,2.7800255517,2.71,117.56,118.15,82.22
52,9,2.810659511999999,2.84,120.37,120.99,83.2
53,9,2.7422359671999996,2.63,123.11,123.62,84.22
54,9,2.7406874368,2.63,125.85,126.25,85.16
55,9,2.6980945345,2.42,128.55,128.67,86.1
56,9,2.8151515907999998,2.59,131.37,131.26,86.96
57,9,2.7579227519499994,2.97,134.13,134.23,87.87
58,9,2.8094590312,3.03,136.94,137.26,88.92
59,9,2.7496243736999997,2.85,139.69,140.11,89.98
60,9,2.762151691199999,2.94,142.45,143.05,90.98
61,9,2.7898014725499998,2.53,145.24,145.58,92.01
62,9,2.758001196299998,2.97,148.0,148.55,92.89
63,9,2.7639690440499995,2.72,150.76,151.27,93.91
64,9,2.8810169394999994,3.05,153.64,154.32,94.85
65,9,2.724661835499999,2.96,156.36,157.28,95.9
66,9,2.8729466030499995,2.67,159.23,159.95,96.91
67,9,2.759466506699999,2.87,161.99,162.82,97.82
68,9,2.787986621999999,3.05,164.78,165.87,98.8
69,9,2.8503592291999995,2.69,167.63,168.56,99.83
70,9,2.942316301299999,2.98,170.57,171.54,100.74
71,9,2.8626299402999993,3.01,173.43,174.55,101.74
72,9,2.858727245299999,2.92,176.29,177.47,102.74
73,9,2.753900675199999,2.98,179.04,180.45,103.72
74,9,2.9291582977999986,2.81,181.97,183.26,104.71
75,9,2.9439673348,2.77,184.91,186.03,105.64
76,9,2.8042712417499978,3.03,187.71,189.06,106.55
77,9,2.875735275799999,3.02,190.59,192.08,107.54
78,9,2.8618932029499993,2.77,193.45,194.85,108.53
79,9,2.8772733799499997,2.81,196.33,197.66,109.43
80,9,2.6913033929999997,2.54,199.02,200.2,110.35
81,9,2.740461419449998,2.99,201.76,203.19,111.17
82,9,2.736432659449997,2.74,204.5,205.93,112.13
83,9,2.997733739049999,3.24,207.5,209.17,113.01
84,9,2.7120538629999995,2.9,210.21,212.07,114.05
85,9,2.85422901145,2.91,213.06,214.98,114.97
86,9,2.71090680355,2.94,215.77,217.92,115.89
87,9,2.7449919741999986,2.88,218.51,220.8,116.82
88,9,2.7864292356999987,2.87,221.3,223.67,117.73
89,9,2.78137898345,2.98,224.08,226.65,118.63
90,9,2.7454666207999994,2.47,226.83,229.12,119.56
