floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,7,1.6493936241489322,1.85,1.65,1.85,38.44,18.79
1,7,1.6703459427902374,1.64,3.32,3.49,39.15,18.79
2,7,1.6887944979920804,1.49,5.01,4.98,39.78,19.09
3,7,1.705591585177927,1.51,6.72,6.49,40.35,17.41
4,7,1.7223602150121677,1.68,8.44,8.17,40.93,18.79
5,7,1.7408337158395388,1.53,10.18,9.7,41.57,19.090000000000003
6,7,1.7576505111428202,1.94,11.94,11.64,42.16,19.68
7,7,1.777270261943516,1.62,13.72,13.26,42.89,21.06
8,7,1.7965854022329153,2.1,15.52,15.36,43.51,18.34
9,7,1.818145785311568,1.91,17.34,17.27,44.3,20.349999999999994
10,7,1.8391808006776673,1.79,19.18,19.06,45.02,19.130000000000003
11,7,1.8583515220173599,1.99,21.04,21.05,45.7,18.91
12,7,1.87949376983293,2.02,22.92,23.07,46.45,18.080000000000002
13,7,1.8994629242564434,1.61,24.82,24.68,47.21,20.31
14,7,1.9167282663189755,1.73,26.74,26.41,47.81,19.599999999999998
15,7,1.9334991765754612,1.95,28.67,28.36,48.45,20.369999999999997
16,7,1.9545513860939019,2.11,30.62,30.47,49.18,19.339999999999996
17,7,1.9765194988001447,1.73,32.6,32.2,49.97,18.429999999999993
18,7,1.9941181615392614,1.89,34.59,34.09,50.61,17.450000000000003
19,7,2.013107581503534,1.83,36.6,35.92,51.31,17.400000000000002
20,7,2.030763619296025,2.21,38.63,38.13,51.98,18.95
21,7,2.0521593900783013,2.01,40.68,40.14,52.8,19.66
22,7,2.0719371579037604,2.08,42.75,42.22,53.54,19.619999999999997
23,7,2.092160034833217,1.83,44.84,44.05,54.3,19.58
24,7,2.1108690793065583,2.4,46.95,46.45,54.97,18.27
25,7,2.1335834633274224,1.96,49.08,48.41,55.84,18.759999999999998
26,7,2.152790780466931,2.06,51.23,50.47,56.56,18.2
27,7,2.1724121541776658,2.2,53.4,52.67,57.3,17.330000000000002
28,7,2.191869719719015,2.21,55.59,54.88,58.1,19.46
29,7,2.2127892048603703,2.51,57.8,57.39,58.9,19.31
30,7,2.2369271546347544,2.14,60.04,59.53,59.8,18.380000000000003
31,7,2.2566910151565227,2.42,62.3,61.95,60.57,18.430000000000003
32,7,2.2771242034328947,2.32,64.58,64.27,61.44,19.67
33,7,2.3000710668213844,2.31,66.88,66.58,62.26,18.130000000000003
34,7,2.320377622435056,2.37,69.2,68.95,63.09,18.919999999999998
35,7,2.3426910387570934,2.35,71.54,71.3,63.93,17.56
36,7,2.36287653026944,2.43,73.9,73.73,64.76,18.580000000000002
