floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,18,1.6868878980977517,1.43,1.69,1.43,36.9,21.32
1,18,1.6135544027927855,1.82,3.3,3.25,37.44,26.922046886844296
2,18,1.5686363063732347,1.79,4.87,5.04,38.12,28.482046886844298
3,18,1.5940660406311775,1.44,6.46,6.48,38.79,28.252046886844294
4,18,1.6120666752229666,1.75,8.07,8.23,39.32,28.122046886844295
5,18,1.6792378791214904,1.54,9.75,9.77,39.98,26.872046886844295
6,18,1.6129344973032127,1.78,11.36,11.55,40.55,28.71204688684429
7,18,1.6355071647230348,1.87,13.0,13.42,41.21,28.402046886844296
8,18,1.675028889483859,1.77,14.68,15.19,41.9,27.71204688684429
9,18,1.651817878163545,1.78,16.33,16.97,42.55,28.452046886844293
10,18,1.6048395633911121,1.59,17.93,18.56,43.21,29.702046886844297
11,18,1.6109729407814408,1.64,19.54,20.2,43.79,29.732046886844294
12,18,1.6835613287832982,1.41,21.22,21.61,44.39,28.302046886844295
13,18,1.733691170918515,1.6,22.95,23.21,44.91,27.342046886844294
14,18,1.7035257590662685,1.42,24.65,24.63,45.5,28.19204688684429
15,18,1.6993470468880025,1.51,26.35,26.14,46.01,28.432046886844297
16,18,1.6764483531506431,1.54,28.03,27.68,46.56,29.082046886844296
17,18,1.6957962711879448,1.76,29.73,29.44,47.12,28.822046886844298
18,18,1.6724624229221092,1.66,31.4,31.1,47.76,29.492046886844296
19,18,1.6438187795457062,1.84,33.04,32.94,48.36,30.252046886844294
20,18,1.6131700110251697,1.88,34.65,34.82,49.03,31.060000000000002
21,18,1.7145912097167073,1.48,36.36,36.3,49.71,29.12
22,18,1.7467952624857366,1.67,38.11,37.97,50.24,28.59
23,18,1.6570115146514026,1.52,39.77,39.49,50.84,30.589999999999996
24,18,1.6642129962040724,1.68,41.43,41.17,51.38,30.609999999999996
25,18,1.7520792914873893,1.94,43.18,43.11,51.99,29.06
26,18,1.7861964662119132,2.08,44.97,45.19,52.68,28.639999999999997
27,18,1.8535817105682804,1.57,46.82,46.76,53.42,27.58
28,18,1.9021550978054256,1.95,48.72,48.71,53.98,26.830000000000002
29,18,1.893019013845931,1.82,50.61,50.53,54.67,27.29
30,18,1.9118303007662596,1.94,52.52,52.47,55.31,27.169999999999998
31,18,1.958149482545603,2.02,54.48,54.49,56.0,26.529999999999998
32,18,1.9462266329132953,1.75,56.43,56.24,56.71,27.040000000000003
33,18,1.9992715792022766,2.0,58.43,58.24,57.33,26.250000000000004
34,18,1.9563066412170325,1.74,60.39,59.98,58.03,27.34
35,18,1.9712593373296288,2.25,62.36,62.23,58.64,27.28
36,18,1.9040267737237568,1.68,64.26,63.91,59.42,28.8
37,18,1.9371105538193656,1.91,66.2,65.82,60.01,28.39
38,18,1.9271639223903247,1.85,68.13,67.67,60.67,28.790000000000003
39,18,1.9430862375171123,2.01,70.07,69.68,61.31,28.71
40,18,1.9539412079436058,1.9,72.02,71.58,62.01,28.740000000000002
41,18,1.9305649629359156,2.12,73.95,73.7,62.66,29.36
42,18,1.914777860793717,2.01,75.86,75.71,63.39,29.86
43,18,1.9029549150680503,2.17,77.76,77.88,64.08,30.27
44,18,1.9454187347307421,1.68,79.71,79.56,64.83,29.75
45,18,1.9555817919217306,1.68,81.67,81.24,65.4,29.74
46,18,1.9804933800714508,1.86,83.65,83.1,65.98,29.479999999999997
47,18,2.021097664146192,2.02,85.67,85.12,66.61,28.970000000000002
48,18,2.022212440029658,1.96,87.69,87.08,67.3,29.150000000000002
49,18,2.030369581281878,2.19,89.72,89.27,67.96,29.2
