floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,6,1.7481889433590307,1.73,1.75,1.73,39.31,21.32
1,6,1.67725124416013,1.56,3.43,3.29,39.98,26.922046886844296
2,6,1.6232712173239414,1.88,5.05,5.17,40.58,28.482046886844298
3,6,1.6433996693058497,1.41,6.69,6.58,41.31,28.252046886844294
4,6,1.6565903709283385,1.76,8.35,8.34,41.85,28.122046886844295
5,6,1.7196222652851525,1.46,10.07,9.8,42.52,26.872046886844295
6,6,1.6474841474974287,1.44,11.72,11.24,43.08,28.71204688684429
7,6,1.6687690014363419,1.62,13.39,12.86,43.63,28.402046886844296
8,6,1.7080576221173485,1.72,15.1,14.58,44.25,27.71204688684429
9,6,1.683774732244582,1.83,16.78,16.41,44.91,28.452046886844293
10,6,1.635449703932512,1.49,18.42,17.9,45.6,29.702046886844297
11,6,1.6412567407519676,1.56,20.06,19.46,46.17,29.732046886844294
12,6,1.715287240999922,1.76,21.78,21.22,46.76,28.302046886844295
13,6,1.768598846177773,1.61,23.55,22.83,47.43,27.342046886844294
14,6,1.7371731302764641,1.51,25.29,24.34,48.03,28.19204688684429
15,6,1.7333011570878947,2.02,27.02,26.36,48.6,28.432046886844297
16,6,1.7120289936490352,1.94,28.73,28.3,49.36,29.082046886844296
17,6,1.7337087897331624,1.75,30.46,30.05,50.09,28.822046886844298
18,6,1.7093185019541763,1.89,32.17,31.94,50.74,29.492046886844296
19,6,1.6831081930846736,1.88,33.85,33.82,51.45,30.252046886844294
20,6,1.6558244363782433,1.36,35.51,35.18,52.15,31.060000000000002
21,6,1.761685380139224,1.69,37.27,36.87,52.65,29.12
22,6,1.8002639749396154,1.69,39.07,38.56,53.28,28.59
23,6,1.7106191563117918,2.0,40.78,40.56,53.9,30.589999999999996
24,6,1.7227393644968205,1.76,42.5,42.32,54.64,30.609999999999996
25,6,1.8143588327400257,2.02,44.31,44.34,55.29,29.06
26,6,1.8499626634245618,1.63,46.16,45.97,56.03,28.639999999999997
27,6,1.9166246461404512,1.98,48.08,47.95,56.63,27.58
28,6,1.9699585707592242,1.79,50.05,49.74,57.36,26.830000000000002
29,6,1.9585626526228166,2.16,52.01,51.9,58.01,27.29
