floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,2,1.8550424280000002,1.63,1.86,1.63,43.0,21.32
1,2,1.8729069063,1.68,3.73,3.31,43.61,21.32
2,2,1.8845077286999996,1.76,5.61,5.07,44.23,21.560000000000002
3,2,1.9391646772,1.69,7.55,6.76,44.88,20.07
4,2,1.9353098128,2.17,9.49,8.93,45.51,21.02
5,2,1.8878679242999998,1.96,11.38,10.89,46.31,23.24
6,2,1.9644544751999997,1.87,13.34,12.76,47.03,21.5
7,2,1.9005779951999997,2.03,15.24,14.79,47.72,23.839999999999996
8,2,2.0098878623,2.16,17.25,16.95,48.46,21.269999999999996
9,2,2.0138724482500003,2.07,19.26,19.02,49.25,21.81
10,2,1.9860969695499997,1.71,21.25,20.73,50.01,23.11
11,2,1.9876805596999998,1.93,23.24,22.66,50.63,23.44
12,2,2.1173494844499996,2.22,25.36,24.88,51.33,20.17
13,2,2.0498381742999996,1.78,27.41,26.66,52.14,22.79
14,2,2.0736167616999994,2.13,29.48,28.79,52.78,22.569999999999997
15,2,2.1121593295,2.24,31.59,31.03,53.55,22.039999999999996
16,2,2.1201589887999996,2.29,33.71,33.32,54.36,22.319999999999993
17,2,2.1711409592000006,1.98,35.88,35.3,55.18,21.479999999999993
18,2,2.1867962637999994,1.94,38.07,37.24,55.89,21.499999999999993
19,2,2.1093889356999997,1.82,40.18,39.06,56.58,23.67
20,2,2.202877666199999,2.16,42.38,41.22,57.23,21.860000000000003
21,2,2.183664299999999,2.08,44.56,43.3,58.0,22.7
22,2,2.2299739632999995,2.16,46.79,45.46,58.74,21.990000000000002
23,2,2.299490162,2.38,49.09,47.84,59.5,20.64
24,2,2.2474992498,2.22,51.34,50.06,60.34,22.34
25,2,2.2491334796999993,2.31,53.59,52.37,61.13,22.64
26,2,2.3363546117999996,2.09,55.93,54.46,61.94,21.020000000000003
27,2,2.3559977542,2.35,58.29,56.81,62.67,20.900000000000002
28,2,2.3837409537999994,2.49,60.67,59.3,63.49,20.62
29,2,2.414176559799999,2.57,63.08,61.87,64.36,20.29
30,2,2.4407550669999996,2.7,65.52,64.57,65.25,20.060000000000002
31,2,2.3965299108000004,2.58,67.92,67.15,66.19,21.5
32,2,2.1278315992,1.93,70.05,69.08,67.08,26.36
33,2,2.168102657799999,2.44,72.22,71.52,67.74,25.9
34,2,2.0765562232,2.0,74.3,73.52,68.58,27.319999999999997
35,2,2.2183393199499997,1.99,76.52,75.51,69.27,25.45
36,2,2.1522072682499997,1.94,78.67,77.45,69.95,26.509999999999998
37,2,2.20714087005,2.06,80.88,79.51,70.61,25.849999999999998
38,2,2.2279372820499996,2.4,83.11,81.91,71.31,25.67
39,2,2.2207710682,2.38,85.33,84.29,72.13,25.9
40,2,2.1953852346999994,2.47,87.53,86.76,72.93,26.36
41,2,2.2335840126999984,2.2,89.76,88.96,73.77,25.96
42,2,2.119158515299999,2.09,91.88,91.05,74.51,27.520000000000003
43,2,2.2946750623,2.07,94.17,93.12,75.21,25.32
44,2,2.1846638424999987,2.22,96.35,95.34,75.9,26.85
45,2,2.2921631919999994,2.05,98.64,97.39,76.65,25.54
46,2,2.202346649449998,2.34,100.84,99.73,77.33,26.770000000000003
47,2,2.2218671763000004,2.1,103.06,101.83,78.11,26.6
48,2,2.2389434699999997,1.99,105.3,103.82,78.8,26.450000000000003
49,2,2.2435361823,2.3,107.54,106.12,79.46,26.45
50,2,2.1514032652,2.36,109.69,108.48,80.22,27.599999999999998
51,2,2.236811574999999,2.28,111.93,110.76,81.0,26.650000000000002
52,2,2.1923552229999994,2.34,114.12,113.1,81.75,27.22
53,2,2.277883605199998,2.49,116.4,115.59,82.52,26.26
54,2,2.312013324199999,2.47,118.71,118.06,83.33,25.9
55,2,2.1421965634499993,2.27,120.85,120.33,84.13,27.89
56,2,2.2206162419499993,2.26,123.07,122.59,84.87,27.05
57,2,2.296630092,2.55,125.37,125.14,85.6,26.209999999999997
58,2,2.1753021397000003,2.36,127.55,127.5,86.43,27.599999999999998
59,2,2.4018844670499995,2.63,129.95,130.13,87.19,25.03
60,2,2.2995636454500006,2.21,132.25,132.34,88.03,26.27
61,2,2.229854633799999,2.53,134.48,134.87,88.74,27.060000000000002
62,2,2.2038579512499985,2.02,136.68,136.89,89.55,27.35
63,2,2.290739221799999,2.06,138.97,138.95,90.19,26.42
64,2,2.2416600044999995,2.21,141.21,141.16,90.85,26.96
65,2,2.325158591999999,2.09,143.54,143.25,91.55,26.06
66,2,2.31213982905,2.32,145.85,145.57,92.21,26.21
67,2,2.261104256799999,2.18,148.11,147.75,92.94,26.76
68,2,2.325612208449998,2.23,150.44,149.98,93.63,26.070000000000004
69,2,2.1439632832,2.34,152.58,152.32,94.33,27.94
70,2,2.2635534707999994,2.36,154.84,154.68,95.06,26.72
71,2,2.1406440819999983,2.01,156.98,156.69,95.8,27.94
72,2,2.2935233317000003,2.49,159.27,159.18,96.42,26.390000000000004
73,2,2.092416952,1.8,161.36,160.98,97.2,28.36
74,2,2.1790968282499987,2.2,163.54,163.18,97.75,27.51
75,2,2.2187086372,2.39,165.76,165.57,98.43,27.1
76,2,2.129005989199999,2.08,167.89,167.65,99.17,27.94
77,2,2.1229697870499997,2.24,170.01,169.89,99.81,27.97
78,2,2.190387925,2.48,172.2,172.37,100.5,27.299999999999997
79,2,2.2181400128000006,1.97,174.42,174.34,101.26,27.0
80,2,2.3120151463,2.5,176.73,176.84,101.86,26.049999999999997
81,2,2.2376076806999996,1.97,178.97,178.81,102.62,26.75
82,2,2.1926098476999996,2.43,181.16,181.24,103.22,27.15
83,2,2.202211947999999,2.14,183.36,183.38,103.95,27.02
84,2,2.226905355,2.37,185.59,185.75,104.6,26.75
85,2,2.2194176868000004,2.02,187.81,187.77,105.31,26.779999999999998
86,2,2.1232768431999984,2.08,189.93,189.85,105.92,27.63
87,2,2.1473353633000007,1.96,192.08,191.81,106.54,27.369999999999997
88,2,2.27619457645,2.3,194.36,194.11,107.13,26.129999999999995
89,2,2.1847363521999994,1.98,196.54,196.09,107.82,26.939999999999998
90,2,2.0672640299999996,2.08,198.61,198.17,108.4,27.949999999999996
