floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,2,1.676814078563634,1.95,1.68,1.95,39.37,18.79
1,2,1.6984882547741942,1.43,3.38,3.38,40.11,18.79
2,2,1.7144019041454022,1.65,5.09,5.03,40.66,19.39
3,2,1.732541785609473,1.63,6.82,6.66,41.28,18.5
4,2,1.7503434919935743,1.81,8.57,8.47,41.9,19.12
5,2,1.7700559125352415,1.8,10.34,10.27,42.58,17.830000000000002
6,2,1.7895009892339837,2.04,12.13,12.31,43.26,17.919999999999998
7,2,1.8112272838349304,1.85,13.94,14.16,44.03,19.060000000000002
8,2,1.8306952695237213,1.61,15.77,15.77,44.73,19.820000000000004
9,2,1.8478898323410464,1.95,17.62,17.72,45.33,19.16
10,2,1.8683474716146735,2.02,19.49,19.74,46.06,19.16
11,2,1.888365170553332,1.65,21.38,21.39,46.81,20.33
12,2,1.9066342882280438,1.86,23.29,23.25,47.43,18.669999999999998
13,2,1.9254726734092635,1.64,25.22,24.89,48.12,19.279999999999998
14,2,1.9412233480790317,1.82,27.16,26.71,48.72,20.14
15,2,1.9602667311583943,1.7,29.12,28.41,49.4,19.73
16,2,1.9749158981080446,1.96,31.09,30.37,50.02,20.93
17,2,1.9945547207159637,1.73,33.08,32.1,50.75,20.929999999999996
18,2,2.001243468722196,1.98,35.08,34.08,51.38,22.36
19,2,2.033906745719889,1.96,37.11,36.04,52.11,19.44
20,2,2.0534674656128504,2.09,39.16,38.13,52.83,19.12
21,2,2.073021923134145,2.3,41.23,40.43,53.59,19.8
22,2,2.0901195990435615,2.2,43.32,42.63,54.43,21.28
23,2,2.114699135459268,2.12,45.43,44.75,55.23,20.490000000000002
24,2,2.1294445968916302,2.31,47.56,47.06,55.99,21.41
25,2,2.120355531073708,2.02,49.68,49.08,56.83,23.169999999999998
26,2,2.154782892454329,2.23,51.83,51.31,57.56,22.46
27,2,2.180166975837805,2.36,54.01,53.67,58.36,22.14
28,2,2.1928765650785436,1.91,56.2,55.58,59.2,22.53
29,2,2.2234700382589585,2.29,58.42,57.87,59.89,21.77
30,2,2.22751249100795,2.14,60.65,60.01,60.7,22.57
31,2,2.255634216342273,2.27,62.91,62.28,61.46,22.12
32,2,2.2775415387082316,2.56,65.19,64.84,62.27,21.990000000000002
33,2,2.3170779772008347,2.29,67.51,67.13,63.17,20.520000000000003
34,2,2.337174725455875,2.18,69.85,69.31,63.98,20.52
35,2,2.3490025687814793,2.17,72.2,71.48,64.75,21.250000000000004
36,2,2.379652907826074,2.53,74.58,74.01,65.51,19.570000000000004
37,2,2.3989657933315387,2.64,76.98,76.65,66.4,20.180000000000007
38,2,2.424833223183454,2.36,79.4,79.01,67.32,19.450000000000003
39,2,2.4478907677253634,2.23,81.85,81.24,68.14,17.67
40,2,2.46196782750198,2.23,84.31,83.47,68.91,19.880000000000003
41,2,2.4828674669380817,2.58,86.79,86.05,69.68,19.390000000000004
42,2,2.5059410690858845,2.5,89.3,88.55,70.57,18.92
43,2,2.5165234911123795,2.39,91.82,90.94,71.43,20.6
44,2,2.5469733595927555,2.52,94.37,93.46,72.25,18.810000000000006
45,2,2.568659537060978,2.63,96.94,96.09,73.12,18.500000000000004
46,2,2.58703180732417,2.47,99.53,98.56,74.01,19.430000000000003
47,2,2.601043591877621,2.58,102.13,101.14,74.85,20.220000000000002
48,2,2.6207706693349975,2.59,104.75,103.73,75.73,20.29
49,2,2.6237540994474133,2.44,107.37,106.17,76.6,21.25
50,2,2.658065372494184,2.38,110.03,108.55,77.42,20.42
51,2,2.6724586644706045,2.69,112.7,111.24,78.22,20.660000000000004
52,2,2.699884656216471,2.56,115.4,113.8,79.13,20.220000000000002
53,2,2.718672608745186,2.88,118.12,116.68,79.98,20.260000000000005
54,2,2.74969242153037,2.79,120.87,119.47,80.94,19.390000000000004
55,2,2.775088057664856,2.71,123.65,122.18,81.86,18.610000000000007
56,2,2.7966008098585475,2.56,126.45,124.74,82.76,18.420000000000005
57,2,2.8035372420273283,2.8,129.25,127.54,83.6,20.030000000000005
