floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,12,1.8350968213835641,1.85,1.84,1.85,38.0,15.59
1,12,1.865174121,1.74,3.71,3.59,38.77,15.59
2,12,1.894957929,2.08,5.6,5.67,39.49,16.31
3,12,1.9234377906811295,1.82,7.52,7.49,40.35,17.15
4,12,1.944000871777838,1.94,9.46,9.43,41.1,16.6
5,12,1.964571218991342,2.16,11.42,11.59,41.89,16.3
6,12,1.9840059380248176,1.92,13.4,13.51,42.78,17.130000000000003
7,12,2.0068936803413626,1.79,15.41,15.3,43.56,16.110000000000003
8,12,2.023981302952248,1.99,17.43,17.29,44.29,16.43
9,12,2.0439012259217693,2.21,19.47,19.5,45.1,16.330000000000002
10,12,2.067543161945089,2.07,21.54,21.57,46.0,14.97
11,12,2.084787898408344,2.36,23.62,23.93,46.83,16.31
12,12,2.0966328845149844,1.86,25.72,25.79,47.78,17.43
13,12,2.1260768035405717,1.85,27.85,27.64,48.53,15.89
14,12,2.1358186576409603,1.87,29.99,29.51,49.27,16.79
15,12,2.1596492043604734,2.18,32.15,31.69,50.02,15.870000000000001
16,12,2.177621777378959,2.37,34.33,34.06,50.89,16.02
17,12,2.1935799354499994,2.48,36.52,36.54,51.83,17.11
18,12,2.2293516296999996,2.32,38.75,38.86,52.82,16.549999999999997
19,12,2.2611666261999988,2.24,41.01,41.1,53.73,16.06
20,12,2.2936873681999996,2.5,43.3,43.6,54.62,15.34
21,12,2.3226654119999997,2.09,45.62,45.69,55.6,15.26
22,12,2.3388508811999995,2.24,47.96,47.93,56.42,15.919999999999998
23,12,2.3627461533,2.28,50.32,50.21,57.29,15.919999999999998
24,12,2.3998340887,2.38,52.72,52.59,58.18,14.77
25,12,2.414126548,2.46,55.13,55.05,59.1,15.719999999999999
26,12,2.4363360507999996,2.39,57.57,57.44,60.06,15.919999999999998
27,12,2.4503750861999998,2.27,60.02,59.71,60.98,16.46
28,12,2.50080354575,2.28,62.52,61.99,61.85,14.59
