floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,9,1.6406465552999998,1.74,1.64,1.74,35.51
1,9,1.6648949652,1.86,3.3,3.6,36.22
2,9,1.6773437461999996,1.57,4.98,5.17,36.98
3,9,1.7069548282000002,1.51,6.69,6.68,37.62
4,9,1.7313101112,1.59,8.42,8.27,38.23
5,9,1.7108771026999998,1.88,10.13,10.15,38.87
6,9,1.7341081746999998,1.73,11.86,11.88,39.63
7,9,1.7782219566999995,2.06,13.64,13.94,40.33
8,9,1.7913893727999992,1.72,15.43,15.66,41.16
9,9,1.8366397832499992,1.93,17.27,17.59,41.85
10,9,1.8423405821999999,1.79,19.11,19.38,42.62
11,9,1.8419690352999998,1.55,20.95,20.93,43.34
12,9,1.8168313608,1.54,22.77,22.47,43.96
13,9,1.8596958899500002,2.14,24.63,24.61,44.57
14,9,1.8801265566999996,1.79,26.51,26.4,45.42
15,9,1.8557367507000004,1.58,28.37,27.98,46.13
16,9,1.8959404267499997,1.82,30.27,29.8,46.75
17,9,1.9321183039499994,2.11,32.2,31.91,47.47
18,9,1.909925752,2.18,34.11,34.09,48.3
19,9,2.0106251392499996,1.75,36.12,35.84,49.15
20,9,2.0243671068,2.1,38.14,37.94,49.84
21,9,1.9736036952999996,1.72,40.11,39.66,50.66
22,9,2.002501338699999,2.2,42.11,41.86,51.33
23,9,2.0344708337000004,1.76,44.14,43.62,52.18
24,9,2.1305533947999993,1.99,46.27,45.61,52.86
25,9,2.113666001949999,2.21,48.38,47.82,53.63
26,9,2.155804121199999,1.92,50.54,49.74,54.48
27,9,2.1969329746999993,1.91,52.74,51.65,55.22
28,9,2.1625025845,1.93,54.9,53.58,55.95
29,9,2.1921577645499988,2.23,57.09,55.81,56.69
30,9,2.2757366128,2.14,59.37,57.95,57.54
31,9,2.2938771819999992,2.3,61.66,60.25,58.35
32,9,2.06561209495,2.13,63.73,62.38,59.23
33,9,2.0239573927,2.28,65.75,64.66,60.03
34,9,2.00735753255,1.77,67.76,66.43,60.89
35,9,2.1030709018000002,2.25,69.86,68.68,61.56
36,9,2.028362632,2.03,71.89,70.71,62.4
37,9,2.0381408528,1.94,73.93,72.65,63.16
38,9,2.0451049750500006,2.3,75.98,74.95,63.89
39,9,2.0263170388000002,2.14,78.01,77.09,64.74
40,9,2.0711559748,2.03,80.08,79.12,65.54
41,9,2.1276937570500003,2.02,82.21,81.14,66.29
42,9,2.0671537977000005,2.08,84.28,83.22,67.03
43,9,2.2174164130000005,2.0,86.5,85.22,67.8
44,9,2.19398696295,2.29,88.69,87.51,68.53
45,9,2.233686270699999,2.36,90.92,89.87,69.37
46,9,2.1991446411999998,2.03,93.12,91.9,70.23
47,9,2.2577208241999998,2.24,95.38,94.14,70.97
48,9,2.291856725799999,2.54,97.67,96.68,71.79
49,9,2.1871623083000005,2.33,99.86,99.01,72.71
50,9,2.1546929717500003,2.44,102.01,101.45,73.55
51,9,2.1290532374499995,2.04,104.14,103.49,74.43
52,9,2.288392816799999,2.09,106.43,105.58,75.16
53,9,2.2084789830500005,2.13,108.64,107.71,75.91
54,9,2.22265368795,2.1,110.86,109.81,76.67
55,9,2.2537984357,2.29,113.11,112.1,77.42
56,9,2.3438981694500005,2.09,115.45,114.19,78.23
57,9,2.2585948622,2.53,117.71,116.72,78.97
58,9,2.2784643762999996,2.08,119.99,118.8,79.86
59,9,2.26073036055,2.42,122.25,121.22,80.59
60,9,2.3081847368,2.37,124.56,123.59,81.44
61,9,2.22683250995,2.16,126.79,125.75,82.27
62,9,2.2391244364499996,2.17,129.03,127.92,83.03
63,9,2.389981325200001,2.1,131.42,130.02,83.78
64,9,2.1744907190499996,2.32,133.59,132.34,84.51
65,9,2.281739439549999,2.09,135.87,134.43,85.31
66,9,2.25472058645,2.45,138.12,136.88,86.03
67,9,2.3767439872000002,2.16,140.5,139.04,86.88
68,9,2.2331557431999993,2.42,142.73,141.46,87.62
69,9,2.3217378357999996,2.47,145.05,143.93,88.44
70,9,2.23718012655,2.26,147.29,146.19,89.29
71,9,2.2511437262499996,2.08,149.54,148.27,90.05
72,9,2.3551548458,2.45,151.9,150.72,90.76
73,9,2.38296522655,2.59,154.28,153.31,91.59
74,9,2.2582844382999987,2.48,156.54,155.79,92.46
75,9,2.3429196723,2.45,158.88,158.24,93.29
76,9,2.2374728262999994,2.36,161.12,160.6,94.11
77,9,2.410257976999999,2.7,163.53,163.3,94.9
78,9,2.328513782999999,2.46,165.86,165.76,95.8
79,9,2.216638007699999,2.32,168.08,168.08,96.62
80,9,2.230766160699999,2.1,170.31,170.18,97.38
81,9,2.2637846361999987,2.31,172.57,172.49,98.07
82,9,2.2991996386999993,2.01,174.87,174.5,98.83
83,9,2.1800622933,2.32,177.05,176.82,99.49
84,9,2.0961847375,1.81,179.15,178.63,100.25
85,9,2.1541926817999997,2.12,181.3,180.75,100.84
86,9,2.2013236989499987,2.05,183.5,182.8,101.53
87,9,2.135359422,2.33,185.64,185.13,102.2
88,9,2.178210444999999,2.21,187.82,187.34,102.95
89,9,2.2612762542999993,2.21,190.08,189.55,103.66
90,9,2.3490015314499986,2.57,192.43,192.12,104.37
