floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,8,1.6669327151999995,1.48,1.67,1.48,36.28
1,8,1.6851924371999998,1.98,3.36,3.46,36.82
2,8,1.6956486957999997,1.99,5.06,5.45,37.54
3,8,1.7282867361999996,1.63,6.79,7.08,38.27
4,8,1.7519581217999993,1.65,8.54,8.73,38.86
5,8,1.7289365247999997,1.98,10.27,10.71,39.46
6,8,1.7507421711999993,1.66,12.02,12.37,40.18
7,8,1.7920769751999999,1.53,13.81,13.9,40.78
8,8,1.7964857637,1.77,15.61,15.67,41.33
9,8,1.8403136954500001,2.07,17.45,17.74,41.97
10,8,1.8449999057999997,1.95,19.29,19.69,42.71
11,8,1.8439629380500002,1.75,21.13,21.44,43.41
12,8,1.8189908248,1.96,22.95,23.4,44.04
13,8,1.8643478813000003,1.94,24.81,25.34,44.74
14,8,1.8803956774499995,1.93,26.69,27.27,45.43
15,8,1.8552264942999999,1.69,28.55,28.96,46.11
16,8,1.8949092245499994,1.71,30.44,30.67,46.71
17,8,1.9282355921999996,1.98,32.37,32.65,47.32
18,8,1.9028185682999992,2.15,34.27,34.8,48.01
19,8,2.0007329089499994,1.8,36.27,36.6,48.77
20,8,2.013104055,2.15,38.28,38.75,49.4
21,8,1.9618302027999996,2.09,40.24,40.84,50.16
22,8,1.9921697162999996,1.83,42.23,42.67,50.89
23,8,2.01927730795,2.17,44.25,44.84,51.53
24,8,2.1160755391999997,2.35,46.37,47.19,52.28
25,8,2.1011274924999994,2.02,48.47,49.21,53.1
26,8,2.1396090949999995,2.41,50.61,51.62,53.8
27,8,2.182748120950001,2.11,52.79,53.73,54.63
28,8,2.1490448844999985,1.91,54.94,55.64,55.35
29,8,2.176938327549999,2.17,57.12,57.81,56.01
30,8,2.257089239499999,2.03,59.38,59.84,56.75
31,8,2.2729852569999993,2.39,61.65,62.23,57.45
32,8,2.048218690300001,1.75,63.7,63.98,58.26
33,8,2.0043431967999994,2.11,65.7,66.09,58.86
34,8,1.9864632486999998,1.71,67.69,67.8,59.58
35,8,2.07930830575,2.29,69.77,70.09,60.15
36,8,2.0059946122,1.77,71.78,71.86,60.93
37,8,2.0137625152000003,1.79,73.79,73.65,61.52
38,8,2.01960480145,1.73,75.81,75.38,62.13
39,8,1.9984097153000004,1.87,77.81,77.25,62.71
40,8,2.040591873700001,2.14,79.85,79.39,63.33
41,8,2.0961736082500004,1.92,81.95,81.31,64.05
42,8,2.0371148433000004,1.76,83.99,83.07,64.69
43,8,2.18114687695,2.11,86.17,85.18,65.27
44,8,2.1594883826999998,2.23,88.33,87.41,65.98
45,8,2.1976987582999996,2.01,90.53,89.42,66.71
46,8,2.1633612381999994,2.16,92.69,91.58,67.38
47,8,2.2207208017999998,2.04,94.91,93.62,68.09
48,8,2.253060302799999,2.13,97.16,95.75,68.76
49,8,2.1516011008,2.22,99.31,97.97,69.46
50,8,2.1207292187000006,1.99,101.43,99.96,70.18
51,8,2.09549653945,1.95,103.53,101.91,70.83
52,8,2.2486187127,2.55,105.78,104.46,71.47
53,8,2.1747227574999997,2.13,107.95,106.59,72.3
54,8,2.1891288387,1.98,110.14,108.57,72.98
55,8,2.2194814146999993,2.39,112.36,110.96,73.62
56,8,2.3069063550499993,2.4,114.67,113.36,74.39
57,8,2.2274049067999986,2.13,116.9,115.49,75.16
58,8,2.24658686125,2.3,119.15,117.79,75.85
59,8,2.2313122587,1.94,121.38,119.73,76.58
60,8,2.276628982,2.35,123.66,122.08,77.2
61,8,2.2004220387499998,2.41,125.86,124.49,77.95
62,8,2.213945986049999,2.42,128.07,126.91,78.71
63,8,2.3595872912000004,2.61,130.43,129.52,79.48
64,8,2.1561854074999998,1.88,132.59,131.4,80.3
65,8,2.25933147605,2.41,134.85,133.81,80.89
66,8,2.2354605657499995,2.4,137.09,136.21,81.65
67,8,2.3531946879999994,2.3,139.44,138.51,82.4
68,8,2.2179020663,2.28,141.66,140.79,83.11
69,8,2.3038135986999997,2.13,143.96,142.92,83.82
70,8,2.2244801152000004,2.01,146.18,144.93,84.48
71,8,2.2391723525500002,2.16,148.42,147.09,85.11
72,8,2.339616908950001,2.21,150.76,149.3,85.77
73,8,2.36748562825,2.18,153.13,151.48,86.45
74,8,2.2508844532,2.03,155.38,153.51,87.12
75,8,2.3326583327999995,2.07,157.71,155.58,87.74
76,8,2.2347369232000003,2.3,159.94,157.88,88.38
77,8,2.3998512931999985,2.16,162.34,160.04,89.08
78,8,2.3248805402999997,2.56,164.66,162.6,89.74
79,8,2.22166064155,2.47,166.88,165.07,90.51
80,8,2.237195863299999,2.01,169.12,167.08,91.26
81,8,2.2703260018,2.14,171.39,169.22,91.86
82,8,2.3058904963,2.32,173.7,171.54,92.51
83,8,2.195403792000001,2.47,175.9,174.01,93.2
84,8,2.1182409007999987,2.24,178.02,176.25,93.94
85,8,2.17470324355,2.33,180.19,178.58,94.61
86,8,2.2212423470500005,2.02,182.41,180.6,95.31
87,8,2.160849536999999,2.09,184.57,182.69,95.9
88,8,2.2038490411999994,2.46,186.77,185.15,96.52
89,8,2.2843134417500006,2.35,189.05,187.5,97.25
90,8,2.3691113242999986,2.32,191.42,189.82,97.94
