floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,17,1.7518931816999996,1.93,1.75,1.93,38.83
1,17,1.7756237807999997,1.84,3.53,3.77,39.56
2,17,1.7820427369999996,1.88,5.31,5.65,40.25
3,17,1.8143488208,2.08,7.12,7.73,40.96
4,17,1.8438521537999994,1.68,8.96,9.41,41.74
5,17,1.8154935727,1.64,10.78,11.05,42.37
6,17,1.8331074751999994,2.08,12.61,13.13,42.98
7,17,1.8813033007999993,1.59,14.49,14.72,43.76
8,17,1.8846421004999994,1.65,16.37,16.37,44.35
9,17,1.929849580449999,2.07,18.3,18.44,44.97
10,17,1.9319151131999996,1.97,20.23,20.41,45.73
11,17,1.9284896772999993,1.86,22.16,22.27,46.46
12,17,1.9004895255,1.89,24.06,24.16,47.15
13,17,1.9466744728,1.81,26.01,25.97,47.84
14,17,1.9609341200499997,1.92,27.97,27.89,48.51
15,17,1.9319578803,2.07,29.9,29.96,49.21
16,17,1.9763593954499996,1.83,31.88,31.79,49.97
17,17,2.0115734188000003,2.12,33.89,33.91,50.64
18,17,1.9835323922999994,2.16,35.87,36.07,51.41
19,17,2.08719497205,2.35,37.96,38.42,52.19
20,17,2.1034031548,1.93,40.06,40.35,53.04
21,17,2.0434048882999996,1.99,42.1,42.34,53.74
22,17,2.0732367407999996,2.19,44.17,44.53,54.46
23,17,2.1034101857499996,2.05,46.27,46.58,55.25
24,17,2.2055829051999996,2.12,48.48,48.7,55.98
25,17,2.184444890299999,2.46,50.66,51.16,56.74
26,17,2.2276243207,1.97,52.89,53.13,57.62
27,17,2.2686381292,2.19,55.16,55.32,58.32
28,17,2.230237822,2.06,57.39,57.38,59.1
29,17,2.2592663886999995,2.38,59.65,59.76,59.82
30,17,2.346368732799999,2.32,62.0,62.08,60.66
31,17,2.363419021199999,2.32,64.36,64.4,61.48
32,17,2.1175978324999996,2.22,66.48,66.62,62.3
33,17,2.071759568699999,2.16,68.55,68.78,63.07
34,17,2.0511637824499998,2.17,70.6,70.95,63.83
35,17,2.1506621607,2.23,72.75,73.18,64.58
36,17,2.0701641367999994,2.03,74.82,75.21,65.36
37,17,2.0779968868000003,1.86,76.9,77.07,66.06
38,17,2.0827730545499996,2.3,78.98,79.37,66.71
39,17,2.0609945620000008,2.05,81.04,81.42,67.5
40,17,2.104743848,1.98,83.14,83.4,68.2
41,17,2.1610490332000007,2.2,85.3,85.6,68.88
42,17,2.0974676688000007,1.82,87.4,87.42,69.64
43,17,2.2496504203000014,2.55,89.65,89.97,70.26
44,17,2.22585465595,2.02,91.88,91.99,71.13
45,17,2.2636237042999996,2.28,94.14,94.27,71.81
46,17,2.2257387967999995,2.43,96.37,96.7,72.59
47,17,2.2858618077999995,2.27,98.66,98.97,73.41
48,17,2.319150161199999,2.09,100.98,101.06,74.17
49,17,2.2080011872,2.29,103.19,103.35,74.88
50,17,2.172937929799999,1.87,105.36,105.22,75.64
51,17,2.14373206745,2.39,107.5,107.61,76.27
52,17,2.3063385846999993,2.34,109.81,109.95,77.07
53,17,2.2238849667999996,2.41,112.03,112.36,77.84
54,17,2.2377976788000007,1.94,114.27,114.3,78.64
55,17,2.2680671060499984,2.11,116.54,116.41,79.29
56,17,2.3583401406999998,2.18,118.9,118.59,79.98
57,17,2.270389932999999,2.18,121.17,120.77,80.7
58,17,2.288719371699999,2.02,123.46,122.79,81.42
59,17,2.2696371112,2.06,125.73,124.85,82.08
60,17,2.3161384607499995,2.46,128.05,127.31,82.75
61,17,2.2328873387499995,1.96,130.28,129.27,83.55
62,17,2.24431518705,2.04,132.52,131.31,84.19
63,17,2.3961252545000007,2.2,134.92,133.51,84.85
64,17,2.1776919957999996,2.17,137.1,135.68,85.56
65,17,2.2852955602999994,2.58,139.39,138.26,86.26
66,17,2.2579573865499993,2.11,141.65,140.37,87.09
67,17,2.3802418207,2.55,144.03,142.92,87.77
68,17,2.235123514299999,2.48,146.27,145.4,88.59
69,17,2.3240938376999996,2.28,148.59,147.68,89.38
70,17,2.2381944044999997,2.22,150.83,149.9,90.1
71,17,2.25191547205,2.09,153.08,151.99,90.81
72,17,2.3563660454500006,2.38,155.44,154.37,91.47
73,17,2.3839646617,2.66,157.82,157.03,92.22
74,17,2.258235589299999,2.56,160.08,159.59,93.06
75,17,2.3431119047999993,2.09,162.42,161.68,93.86
76,17,2.2370581702999988,2.41,164.66,164.09,94.51
77,17,2.4103538662,2.44,167.07,166.53,95.27
78,17,2.328294343449999,2.32,169.4,168.85,96.03
79,17,2.2163307767499996,2.23,171.62,171.08,96.75
80,17,2.2306115367999992,2.06,173.85,173.14,97.44
81,17,2.2637846361999987,2.27,176.11,175.41,98.07
82,17,2.299355932699999,2.42,178.41,177.83,98.77
83,17,2.1799823412999983,2.11,180.59,179.94,99.51
84,17,2.0966375967999995,2.01,182.69,181.95,100.16
85,17,2.1545296439500006,2.43,184.84,184.38,100.77
86,17,2.2014183740499993,2.34,187.04,186.72,101.51
87,17,2.135247280199999,2.25,189.18,188.97,102.22
88,17,2.178433071799999,1.92,191.36,190.89,102.91
89,17,2.2621492425499987,2.51,193.62,193.4,103.49
90,17,2.3496103988,2.38,195.97,195.78,104.24
