floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,16,1.7545066392999993,1.64,1.75,1.64,38.91
1,16,1.7753004824999998,1.94,3.53,3.58,39.55
2,16,1.7839144687999995,1.82,5.31,5.4,40.31
3,16,1.8159146488,1.91,7.13,7.31,41.01
4,16,1.8444759807999997,1.74,8.97,9.05,41.76
5,16,1.8172342386999996,1.98,10.79,11.03,42.43
6,16,1.8391287442999997,2.13,12.63,13.16,43.19
7,16,1.888589278299999,2.02,14.52,15.18,44.01
8,16,1.8971100372999994,1.81,16.42,16.99,44.79
9,16,1.9446285261999996,1.88,18.36,18.87,45.48
10,16,1.945036498,1.65,20.31,20.52,46.2
11,16,1.9384311869499997,1.68,22.25,22.2,46.83
12,16,1.9086041366999997,2.15,24.16,24.35,47.47
13,16,1.9582305245500005,2.08,26.12,26.43,48.29
14,16,1.9753250781999996,1.71,28.1,28.14,49.08
15,16,1.9441266792,1.74,30.04,29.88,49.72
16,16,1.9862314676999997,1.74,32.03,31.62,50.38
17,16,2.0210057189499997,2.25,34.05,33.87,51.03
18,16,1.9942406231999998,1.71,36.04,35.58,51.88
19,16,2.0952321402,1.96,38.14,37.54,52.52
20,16,2.10841301875,2.2,40.25,39.74,53.25
21,16,2.0506056384499995,1.82,42.3,41.56,54.07
22,16,2.0795455254999995,2.11,44.38,43.67,54.75
23,16,2.1094661279499998,2.32,46.49,45.99,55.53
24,16,2.2150850692999997,2.42,48.71,48.41,56.39
25,16,2.1962476351999998,1.94,50.91,50.35,57.28
26,16,2.2359855499999997,2.43,53.15,52.78,58.0
27,16,2.2813059260500004,2.38,55.43,55.16,58.89
28,16,2.2438088607999993,1.97,57.67,57.13,59.76
29,16,2.2727992431999993,2.36,59.94,59.49,60.48
30,16,2.3609093207000003,2.63,62.3,62.12,61.33
31,16,2.3806271958,2.16,64.68,64.28,62.29
32,16,2.12990627095,2.18,66.81,66.46,63.07
33,16,2.083288639499999,2.13,68.89,68.59,63.85
34,16,2.0622070146999993,2.24,70.95,70.83,64.62
35,16,2.1630985916999994,2.01,73.11,72.84,65.42
36,16,2.0804588498,2.25,75.19,75.09,66.14
37,16,2.0893954105,1.8,77.28,76.89,66.95
38,16,2.0937234005499996,2.17,79.37,79.06,67.59
39,16,2.0710309168,2.31,81.44,81.37,68.36
40,16,2.1161223457,2.21,83.56,83.58,69.17
41,16,2.17386171075,2.29,85.73,85.87,69.95
42,16,2.1094440528000002,2.38,87.84,88.25,70.76
43,16,2.265951058,2.19,90.11,90.44,71.6
44,16,2.2397669337999995,2.03,92.35,92.47,72.36
45,16,2.2779316847,2.5,94.63,94.97,73.07
46,16,2.2397144557999993,2.13,96.87,97.1,73.94
47,16,2.2993451691999995,2.31,99.17,99.41,74.68
48,16,2.332979045199999,2.32,101.5,101.73,75.48
49,16,2.2202111192000005,2.47,103.72,104.2,76.28
50,16,2.18462755345,2.22,105.9,106.42,77.13
51,16,2.1552713355499997,1.86,108.06,108.28,77.89
52,16,2.3188410027,2.02,110.38,110.3,78.53
53,16,2.2337723977,2.2,112.61,112.5,79.22
54,16,2.2469377114499993,2.28,114.86,114.78,79.97
55,16,2.2779419902999987,2.28,117.14,117.06,80.74
56,16,2.369797625199999,2.67,119.51,119.73,81.52
57,16,2.280651126199999,2.48,121.79,122.21,82.42
58,16,2.2992169562499996,2.42,124.09,124.63,83.25
59,16,2.2797758892999997,2.53,126.37,127.16,84.06
60,16,2.3274016835499998,2.28,128.7,129.44,84.91
61,16,2.241135272949999,2.43,130.94,131.87,85.67
62,16,2.2526110211999995,2.21,133.19,134.08,86.48
63,16,2.4076769352999996,2.68,135.6,136.76,87.21
64,16,2.1831837424999994,1.94,137.78,138.7,88.1
65,16,2.292477826299999,2.42,140.07,141.12,88.74
66,16,2.2632987539499996,2.27,142.33,143.39,89.53
67,16,2.387998599199999,2.47,144.72,145.86,90.28
68,16,2.238046799199999,2.13,146.96,147.99,91.08
69,16,2.3281292096999997,2.39,149.29,150.38,91.78
70,16,2.239287886799999,2.08,151.53,152.46,92.56
71,16,2.2524720599499997,2.52,153.78,154.98,93.23
72,16,2.3586681357999995,2.47,156.14,157.45,94.04
73,16,2.3860178378,2.26,158.53,159.71,94.84
74,16,2.2561031309499997,2.1,160.79,161.81,95.57
75,16,2.3421803728,2.46,163.13,164.27,96.24
76,16,2.2326283126999984,2.23,165.36,166.5,97.03
77,16,2.4092613357999992,2.59,167.77,169.09,97.74
78,16,2.3241557567999998,2.55,170.09,171.64,98.56
79,16,2.208359256449999,2.22,172.3,173.86,99.37
80,16,2.22208640495,2.48,174.52,176.34,100.07
81,16,2.254683222,2.39,176.77,178.73,100.85
82,16,2.290047808,2.42,179.06,181.15,101.6
83,16,2.1666229244999995,2.13,181.23,183.28,102.35
84,16,2.0802899511999993,2.09,183.31,185.37,103.02
85,16,2.138542654449999,2.31,185.45,187.68,103.67
86,16,2.185750670049999,1.94,187.64,189.62,104.39
87,16,2.1178067507999994,1.98,189.76,191.6,104.99
88,16,2.1617006799999983,1.93,191.92,193.53,105.6
89,16,2.2465968780499987,2.47,194.17,196.0,106.19
90,16,2.335190881749999,2.37,196.51,198.37,106.95
