floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,19,1.6468176032999995,1.65,1.65,1.65,35.69
1,19,1.6682902272,1.84,3.32,3.49,36.32
2,19,1.6786563801999999,1.71,5.0,5.2,37.02
3,19,1.7086031542,1.89,6.71,7.09,37.67
4,19,1.7365726248,1.95,8.45,9.04,38.39
5,19,1.7185503951999994,1.92,10.17,10.96,39.12
6,19,1.7407797054999996,1.64,11.91,12.6,39.85
7,19,1.7822347927999993,1.64,13.69,14.24,40.46
8,19,1.7889861312,1.52,15.48,15.76,41.08
9,19,1.8305007882499995,1.73,17.31,17.49,41.65
10,19,1.832852803,1.97,19.14,19.46,42.3
11,19,1.83310979795,2.09,20.97,21.55,43.03
12,19,1.8127738442999997,2.05,22.78,23.6,43.81
13,19,1.8596958899500002,2.03,24.64,25.63,44.57
14,19,1.8774326322000001,1.74,26.52,27.37,45.32
15,19,1.8516491667,2.02,28.37,29.39,45.97
16,19,1.8949092245499994,1.83,30.26,31.22,46.71
17,19,1.9300489075500002,1.76,32.19,32.98,47.39
18,19,1.9033100526999998,1.79,34.09,34.77,48.03
19,19,1.9986412445499993,2.18,36.09,36.95,48.69
20,19,2.0151589962,1.89,38.11,38.84,49.48
21,19,1.9620668829499994,1.75,40.07,40.59,50.17
22,19,1.9902809642999995,2.27,42.06,42.86,50.81
23,19,2.021628358449999,2.22,44.08,45.08,51.63
24,19,2.120086028799999,1.84,46.2,46.92,52.44
25,19,2.1011274924999994,2.01,48.3,48.93,53.1
26,19,2.140328397949999,2.36,50.44,51.29,53.83
27,19,2.18371523995,2.46,52.62,53.75,54.67
28,19,2.1535505444999994,1.9,54.77,55.65,55.55
29,19,2.1818872594499994,2.24,56.95,57.89,56.23
30,19,2.263733706699999,2.1,59.21,59.99,57.03
31,19,2.2806920902,2.25,61.49,62.24,57.78
32,19,2.053827943449999,2.33,63.54,64.57,58.57
33,19,2.013479931999999,2.01,65.55,66.58,59.4
34,19,1.9950187710499998,2.2,67.55,68.78,60.11
35,19,2.0917335372,2.35,69.64,71.13,60.88
36,19,2.0178443269999997,1.91,71.66,73.04,61.7
37,19,2.0265634897,2.13,73.69,75.17,62.37
38,19,2.03399256855,1.93,75.72,77.1,63.11
39,19,2.0135103833,2.0,77.73,79.1,63.79
40,19,2.0567973632000003,2.09,79.79,81.19,64.48
41,19,2.112665442000001,2.15,81.9,83.34,65.2
42,19,2.053625782500001,2.11,83.95,85.45,65.95
43,19,2.20160772995,2.27,86.15,87.72,66.67
44,19,2.1797679367500002,2.44,88.33,90.16,67.45
45,19,2.2194962803,2.35,90.55,92.51,68.29
46,19,2.1853127817999987,2.23,92.74,94.74,69.09
47,19,2.243818813,2.35,94.98,97.09,69.85
48,19,2.277792237999999,2.14,97.26,99.23,70.65
49,19,2.1731323206999993,2.05,99.43,101.28,71.37
50,19,2.1404680479499993,2.44,101.57,103.72,72.07
51,19,2.1154820105499996,2.22,103.69,105.94,72.89
52,19,2.2727174007000004,2.24,105.96,108.18,73.63
53,19,2.1949583807000006,2.11,108.15,110.29,74.38
54,19,2.2091223230500003,2.29,110.36,112.58,75.09
55,19,2.2404848592499995,2.18,112.6,114.76,75.85
56,19,2.3288957836999997,2.16,114.93,116.92,76.58
57,19,2.2457256757999993,2.48,117.18,119.4,77.29
58,19,2.2655296275499994,2.52,119.45,121.92,78.11
59,19,2.2495874732999996,1.98,121.7,123.9,78.94
60,19,2.2955084165499997,2.14,124.0,126.04,79.59
61,19,2.215932332499999,2.17,126.22,128.21,80.3
62,19,2.228498741550001,2.31,128.45,130.52,81.01
63,19,2.3768407808000007,2.45,130.83,132.97,81.76
64,19,2.167057801249999,2.16,133.0,135.13,82.55
65,19,2.2725466552999993,2.3,135.27,137.43,83.26
66,19,2.2469724519999996,2.2,137.52,139.63,84.0
67,19,2.3665754322999994,2.55,139.89,142.18,84.71
68,19,2.2273362426999994,2.36,142.12,144.54,85.53
69,19,2.3146701321999994,2.24,144.43,146.78,86.28
70,19,2.232559147000001,2.41,146.66,149.19,87.0
71,19,2.24711648245,2.2,148.91,151.39,87.77
72,19,2.3495514104500006,2.5,151.26,153.89,88.47
73,19,2.3775653933000007,2.47,153.64,156.36,89.26
74,19,2.2566762877999995,2.15,155.9,158.51,90.04
75,19,2.3400596992,2.19,158.24,160.7,90.72
76,19,2.238204364299999,2.36,160.48,163.06,91.41
77,19,2.4074260269999996,2.18,162.89,165.24,92.15
78,19,2.32899992745,2.38,165.22,167.62,92.83
79,19,2.2214504654499994,2.15,167.44,169.77,93.57
80,19,2.2363762888,2.33,169.68,172.1,94.24
81,19,2.2694419127999983,2.37,171.95,174.47,94.96
82,19,2.3049902383,2.59,174.25,177.06,95.69
83,19,2.1898172732999996,2.14,176.44,179.2,96.49
84,19,2.1094784675,2.25,178.55,181.45,97.15
85,19,2.166462786799999,2.36,180.72,183.81,97.84
86,19,2.2132188607999996,1.95,182.93,185.76,98.56
87,19,2.1501482619999988,2.41,185.08,188.17,99.15
88,19,2.1929994331999985,2.25,187.27,190.42,99.88
89,19,2.27491546795,2.0,189.54,192.42,100.57
90,19,2.361562507449999,2.38,191.9,194.8,101.17
