floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,3,1.7505852672999995,1.96,1.75,1.96,38.79
1,3,1.7743302911999996,1.62,3.52,3.58,39.52
2,3,1.7779812171999998,1.67,5.3,5.25,40.12
3,3,1.8074445058000004,1.93,7.11,7.18,40.74
4,3,1.8347844569999998,1.77,8.94,8.95,41.45
5,3,1.8079301363,1.63,10.75,10.58,42.11
6,3,1.8253338322999997,1.81,12.58,12.39,42.71
7,3,1.8698755247,2.11,14.45,14.5,43.37
8,3,1.8786577787999996,2.05,16.33,16.55,44.14
9,3,1.92751965605,1.68,18.26,18.23,44.89
10,3,1.9257356938,2.02,20.19,20.25,45.51
11,3,1.9225464487999997,2.03,22.11,22.28,46.24
12,3,1.8961580632000001,1.6,24.01,23.88,46.98
13,3,1.9394335538,2.08,25.95,25.96,47.56
14,3,1.9558466230499998,1.97,27.91,27.93,48.31
15,3,1.9273915551999998,1.99,29.84,29.92,49.02
16,3,1.9707850452999998,1.92,31.81,31.84,49.74
17,3,2.0064633659499997,1.82,33.82,33.66,50.43
18,3,1.9759486391999992,2.02,35.8,35.68,51.08
19,3,2.077627143,2.19,37.88,37.87,51.8
20,3,2.09259437305,2.25,39.97,40.12,52.59
21,3,2.03570894305,2.07,42.01,42.19,53.39
22,3,2.065787327199999,1.98,44.08,44.17,54.12
23,3,2.0940345796999997,2.26,46.17,46.43,54.82
24,3,2.1971710732,2.48,48.37,48.91,55.62
25,3,2.1791529874999993,2.33,50.55,51.24,56.5
26,3,2.2209729621999994,1.95,52.77,53.19,57.32
27,3,2.2614560379999995,2.15,55.03,55.34,58.0
28,3,2.2229537444999994,2.38,57.25,57.72,58.75
29,3,2.2542919986999994,2.38,59.5,60.1,59.58
30,3,2.340886330299999,2.48,61.84,62.58,60.41
31,3,2.3589047352,2.58,64.2,65.16,61.27
32,3,2.1153284668,2.32,66.32,67.48,62.16
33,3,2.0701094928,2.06,68.39,69.54,62.96
34,3,2.04888963445,2.34,70.44,71.88,63.67
35,3,2.1490077689499993,2.06,72.59,73.94,64.47
36,3,2.0677457522000005,1.78,74.66,75.72,65.18
37,3,2.0744615473,1.82,76.73,77.54,65.79
38,3,2.078952544049999,2.36,78.81,79.9,66.41
39,3,2.0575278352999997,1.89,80.87,81.79,67.21
40,3,2.1005240905,2.25,82.97,84.04,67.85
41,3,2.157726563050001,2.11,85.13,86.15,68.61
42,3,2.0940432817000003,2.29,87.22,88.44,69.33
43,3,2.2476447955,2.41,89.47,90.85,70.1
44,3,2.22328748805,2.17,91.69,93.02,70.91
45,3,2.261515684699999,2.52,93.95,95.54,71.63
46,3,2.224452945199999,2.1,96.17,97.64,72.47
47,3,2.2832242581999997,2.21,98.45,99.85,73.17
48,3,2.316304671799999,2.55,100.77,102.4,73.91
49,3,2.2068182794999993,2.19,102.98,104.59,74.75
50,3,2.1716174602,2.01,105.15,106.6,75.48
51,3,2.1427498842999997,2.17,107.29,108.77,76.14
52,3,2.3043633675,2.51,109.59,111.28,76.85
53,3,2.2226777372,2.39,111.81,113.67,77.68
54,3,2.2364935472999994,2.34,114.05,116.01,78.46
55,3,2.2675641066999987,2.15,116.32,118.16,79.22
56,3,2.3578700332,2.14,118.68,120.3,79.92
57,3,2.2698771001999996,2.45,120.95,122.75,80.62
58,3,2.2886574630499985,2.57,123.24,125.32,81.41
59,3,2.2705283327999997,2.28,125.51,127.6,82.24
60,3,2.31739106045,2.61,127.83,130.21,82.97
61,3,2.2340183270499985,2.46,130.06,132.67,83.81
62,3,2.245990854999999,2.02,132.31,134.69,84.6
63,3,2.3982239888,2.69,134.71,137.38,85.24
64,3,2.1791262924999995,2.47,136.89,139.85,86.1
65,3,2.2873759672,2.18,139.18,142.03,86.88
66,3,2.2592405249499996,2.45,141.44,144.48,87.57
67,3,2.3823107155,2.51,143.82,146.99,88.35
68,3,2.2360327688,2.06,146.06,149.05,89.14
69,3,2.3249639996999996,2.47,148.38,151.52,89.78
70,3,2.2386261167999995,2.3,150.62,153.82,90.56
71,3,2.2522499452,2.13,152.87,155.95,91.28
72,3,2.3570308393000006,2.42,155.23,158.37,91.94
73,3,2.3845825730500003,2.57,157.61,160.94,92.69
74,3,2.2580911845499987,2.07,159.87,163.01,93.49
75,3,2.343146942699999,2.07,162.21,165.08,94.13
76,3,2.2367462586999993,2.3,164.45,167.38,94.77
77,3,2.4103775401999994,2.7,166.86,170.08,95.47
78,3,2.3280033955000006,2.46,169.19,172.54,96.3
79,3,2.2155899192499997,2.04,171.41,174.58,97.05
80,3,2.2300023369499997,2.05,173.64,176.63,97.67
81,3,2.263176507,2.32,175.9,178.95,98.3
82,3,2.2987471480000004,2.39,178.2,181.34,99.0
83,3,2.1791309151999996,1.89,180.38,183.23,99.72
84,3,2.0959314199999985,2.32,182.48,185.55,100.3
85,3,2.15346246905,1.86,184.63,187.41,100.99
86,3,2.201228826249999,1.9,186.83,189.31,101.55
87,3,2.1358060132000003,2.37,188.97,191.68,102.12
88,3,2.1788759541999996,2.2,191.15,193.88,102.83
89,3,2.2621492425499987,2.52,193.41,196.4,103.49
90,3,2.3496103988,2.17,195.76,198.57,104.24
