floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,4,1.7016367832999997,1.86,1.7,1.86,37.31
1,4,1.7262462824999998,1.46,3.43,3.32,38.05
2,4,1.7308337432,1.84,5.16,5.16,38.63
3,4,1.7635902448000003,1.73,6.92,6.89,39.36
4,4,1.7901046307999993,1.58,8.71,8.47,40.04
5,4,1.7651369967999995,1.52,10.48,9.99,40.66
6,4,1.7829704727999993,1.98,12.26,11.97,41.26
7,4,1.8303388407999996,2.09,14.09,14.06,42.04
8,4,1.8417108347999998,1.88,15.93,15.94,42.86
9,4,1.8892152665499995,2.07,17.82,18.01,43.59
10,4,1.8941930679999994,1.6,19.71,19.61,44.4
11,4,1.8891546157,2.11,21.6,21.72,45.02
12,4,1.8667429168,2.1,23.47,23.82,45.84
13,4,1.9156330907500003,2.21,25.39,26.03,46.65
14,4,1.9350401894999993,1.76,27.33,27.79,47.5
15,4,1.9069898871999997,1.64,29.24,29.43,48.18
16,4,1.9479788180499995,1.86,31.19,31.29,48.81
17,4,1.9840680612000001,2.1,33.17,33.39,49.52
18,4,1.9582784111999993,1.73,35.13,35.12,50.32
19,4,2.0572650957,2.07,37.19,37.19,50.98
20,4,2.0726411449500004,1.84,39.26,39.03,51.77
21,4,2.0151910064499994,1.98,41.28,41.01,52.47
22,4,2.0457926391999997,2.03,43.33,43.04,53.22
23,4,2.0756791670499997,2.13,45.41,45.17,53.99
24,4,2.177533165299999,2.16,47.59,47.33,54.79
25,4,2.1590549300000004,2.13,49.75,49.46,55.6
26,4,2.20029823,2.03,51.95,51.49,56.4
27,4,2.2423623718,2.29,54.19,53.78,57.16
28,4,2.207353893299999,2.13,56.4,55.91,58.01
29,4,2.237928717999999,2.17,58.64,58.08,58.8
30,4,2.323135162299999,2.4,60.96,60.48,59.61
31,4,2.341946653799999,2.42,63.3,62.9,60.49
32,4,2.1025076107,2.15,65.4,65.05,61.38
33,4,2.0580833306999993,1.88,67.46,66.93,62.17
34,4,2.037182692299999,2.17,69.5,69.1,62.86
35,4,2.1366413653,1.92,71.64,71.02,63.66
36,4,2.0565261268,1.82,73.7,72.84,64.36
37,4,2.0641814852,1.85,75.76,74.69,65.02
38,4,2.06960192205,2.01,77.83,76.7,65.69
39,4,2.0478732532000006,1.92,79.88,78.62,66.42
40,4,2.0914030873000002,2.02,81.97,80.64,67.11
41,4,2.1480535728,2.35,84.12,82.99,67.84
42,4,2.0868234033000013,1.91,86.21,84.9,68.69
43,4,2.23833365645,2.42,88.45,87.32,69.37
44,4,2.215322008799999,2.45,90.67,89.77,70.24
45,4,2.2553359423000003,1.96,92.93,91.73,71.11
46,4,2.217253605799999,2.41,95.15,94.14,71.81
47,4,2.277524987799999,2.07,97.43,96.21,72.66
48,4,2.3105135098,2.17,99.74,98.38,73.39
49,4,2.2013447727999997,2.13,101.94,100.51,74.16
50,4,2.16681051055,1.95,104.11,102.46,74.91
51,4,2.1385021160500006,2.0,106.25,104.46,75.59
52,4,2.2992276523000004,2.49,108.55,106.95,76.29
53,4,2.2186669018,2.2,110.77,109.15,77.16
54,4,2.2324851192,2.24,113.0,111.39,77.92
55,4,2.2637517604999995,2.19,115.26,113.58,78.7
56,4,2.3542067933,2.24,117.61,115.82,79.46
57,4,2.2673317652,1.97,119.88,117.79,80.23
58,4,2.28549904555,2.26,122.17,120.05,80.91
59,4,2.2673537292000003,2.31,124.44,122.36,81.68
60,4,2.3145685011999992,2.33,126.75,124.69,82.48
61,4,2.23163200495,2.27,128.98,126.96,83.27
62,4,2.2436813898000003,2.39,131.22,129.35,84.04
63,4,2.3961252545000007,2.35,133.62,131.7,84.85
64,4,2.1779410487499997,2.22,135.8,133.92,85.65
65,4,2.285781927999999,2.44,138.09,136.36,86.4
66,4,2.2583161417,2.16,140.35,138.52,87.22
67,4,2.3808654367999993,2.43,142.73,140.95,87.94
68,4,2.2354205128,2.13,144.97,143.08,88.76
69,4,2.3242965154499995,2.3,147.29,145.38,89.47
70,4,2.2383270064499996,2.42,149.53,147.8,90.23
71,4,2.2520856189500007,2.08,151.78,149.88,91.03
72,4,2.3567332442000004,2.08,154.14,151.96,91.72
73,4,2.384227596050001,2.16,156.52,154.12,92.41
74,4,2.2582209231999992,2.03,158.78,156.15,93.12
75,4,2.343096942299999,2.37,161.12,158.52,93.79
76,4,2.2370007808,2.42,163.36,160.94,94.56
77,4,2.4103657069999986,2.67,165.77,163.61,95.35
78,4,2.3280933566999997,2.58,168.1,166.19,96.22
79,4,2.2155644583,2.46,170.32,168.65,97.06
80,4,2.2295073432500003,2.47,172.55,171.12,97.85
81,4,2.2622009519999993,2.25,174.81,173.37,98.65
82,4,2.2977129647,2.15,177.11,175.52,99.37
83,4,2.1777062267999985,2.4,179.29,177.92,100.06
84,4,2.0932237071999995,2.3,181.38,180.22,100.82
85,4,2.1505862918000003,2.38,183.53,182.6,101.56
86,4,2.1974772420499997,2.4,185.73,185.0,102.31
87,4,2.1302985972,2.33,187.86,187.33,103.07
88,4,2.1732327907999984,2.25,190.03,189.58,103.81
89,4,2.256641168199999,2.42,192.29,192.0,104.52
90,4,2.344505699199999,2.55,194.63,194.55,105.28
