floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,0,1.7959860599999997,1.71,1.8,1.71,37.0,15.59
1,0,1.8243269159999995,2.04,3.62,3.75,37.72,15.59
2,0,1.857382396,1.56,5.48,5.31,38.57,15.579999999999998
3,0,1.885076721,1.63,7.37,6.94,39.23,16.25
4,0,1.9099334489999997,1.97,9.28,8.91,39.91,15.89
5,0,1.933300443662824,1.79,11.21,10.7,40.73,17.090000000000003
6,0,1.9529853639276187,2.02,13.16,12.72,41.47,16.79
7,0,1.975051824164896,2.16,15.14,14.88,42.31,16.419999999999998
8,0,1.9966918209725515,2.06,17.14,16.94,43.2,16.61
9,0,2.018146231247851,2.15,19.16,19.09,44.05,16.43
10,0,2.0385552697672793,2.14,21.2,21.23,44.93,16.61
11,0,2.0627755994938988,2.11,23.26,23.34,45.81,15.719999999999999
12,0,2.0835343721252917,2.21,25.34,25.55,46.67,15.670000000000002
13,0,2.0981451410470857,2.24,27.44,27.79,47.58,16.84
14,0,2.12395035420766,1.87,29.56,29.66,48.49,16.11
15,0,2.140779246877611,2.39,31.7,32.05,49.24,16.11
16,0,2.16834591417463,2.29,33.87,34.34,50.21,14.59
17,0,2.1900408672,1.98,36.06,36.32,51.13,15.14
18,0,2.2009940347,2.45,38.26,38.77,51.93,16.759999999999998
19,0,2.24437796305,2.14,40.5,40.91,52.91,15.149999999999999
20,0,2.2731826061999993,2.05,42.77,42.96,53.77,14.54
21,0,2.2834234732,2.11,45.05,45.07,54.58,16.24
22,0,2.286371494199999,2.46,47.34,47.53,55.42,17.54
23,0,2.3386655020000005,2.4,49.68,49.93,56.4,15.89
24,0,2.3647743757500006,2.63,52.04,52.56,57.35,15.89
25,0,2.3948916471999997,2.5,54.43,55.06,58.38,15.719999999999999
26,0,2.4185457048,2.37,56.85,57.43,59.36,15.89
27,0,2.4442988415499993,2.26,59.29,59.69,60.29,15.79
28,0,2.4828742679499998,2.76,61.77,62.45,61.17,14.59
29,0,2.5012902069999994,2.48,64.27,64.93,62.25,15.34
30,0,2.5283024585499994,2.54,66.8,67.47,63.21,15.149999999999999
31,0,2.5578598132999995,2.66,69.36,70.13,64.19,14.8
32,0,2.5682475996999994,2.4,71.93,72.53,65.22,15.670000000000002
33,0,2.5943807962999994,2.6,74.52,75.13,66.14,15.430000000000003
34,0,2.612761374449999,2.71,77.13,77.84,67.13,15.650000000000002
