floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,0,1.835882942106804,1.82,1.84,1.82,40.0,21.32
1,0,1.8741500024688933,1.77,3.71,3.59,40.68,21.32
2,0,1.8651612931311101,1.78,5.58,5.37,41.33,22.19
3,0,1.8863774063005272,2.0,7.47,7.37,41.99,21.919999999999998
4,0,1.9150717225425897,2.13,9.39,9.5,42.73,21.42
5,0,1.87420117185197,1.66,11.26,11.16,43.51,23.26
6,0,1.9412188457159005,1.78,13.2,12.94,44.12,21.5
7,0,1.9324849905767212,1.89,15.13,14.83,44.77,22.23
8,0,1.9748929238959967,1.71,17.1,16.54,45.46,21.240000000000002
9,0,1.9172673610512603,1.81,19.02,18.35,46.08,23.370000000000005
10,0,1.91522447416453,1.65,20.94,20.0,46.74,23.720000000000002
11,0,1.990730146500637,1.76,22.93,21.76,47.34,21.91
12,0,1.9601923300759792,2.1,24.89,23.86,47.98,23.11
13,0,1.9829235503101323,2.15,26.87,26.01,48.74,22.85
14,0,2.032101178093332,2.3,28.9,28.31,49.51,21.83
15,0,2.037830207336389,1.99,30.94,30.3,50.34,22.08
16,0,1.9904403182499997,1.84,32.93,32.14,51.05,23.61
17,0,2.09237004955,1.87,35.02,34.01,51.71,21.330000000000002
18,0,2.1399121221999997,2.14,37.16,36.15,52.38,20.34
19,0,2.1480428472999997,2.18,39.31,38.33,53.14,20.71
20,0,2.0649305791999994,2.16,41.37,40.49,53.92,23.4
21,0,2.181974094199999,2.41,43.55,42.9,54.68,20.83
22,0,2.2058983222999986,2.41,45.76,45.31,55.54,20.73
23,0,2.1619181435499994,2.36,47.92,47.67,56.39,22.41
24,0,2.1979935860499995,2.18,50.12,49.85,57.21,21.97
25,0,2.2760158101999997,2.37,52.4,52.22,57.98,20.34
26,0,2.2747363008,2.47,54.67,54.69,58.81,20.900000000000002
27,0,2.3093995274499988,2.39,56.98,57.08,59.67,20.47
28,0,2.3146898295,2.49,59.29,59.57,60.5,20.81
29,0,2.2638890488,2.02,61.55,61.59,61.36,22.42
30,0,2.3043218943,2.12,63.85,63.71,62.06,21.83
31,0,2.237908762299999,2.47,66.09,66.18,62.79,23.479999999999997
32,0,2.177196494799999,2.23,68.27,68.41,63.64,24.82
33,0,2.121801671799999,2.11,70.39,70.52,64.41,25.9
34,0,2.1746680147,2.46,72.56,72.98,65.13,25.240000000000002
35,0,2.12876048545,2.08,74.69,75.06,65.97,26.13
36,0,2.1538224591999997,2.32,76.84,77.38,66.67,25.9
37,0,2.0979179023,2.12,78.94,79.5,67.46,26.85
38,0,2.2041679846999993,1.99,81.14,81.49,68.18,25.45
39,0,2.1328380174999992,2.0,83.27,83.49,68.85,26.6
40,0,2.2065148932,2.16,85.48,85.65,69.52,25.67
41,0,2.2305794562500005,2.14,87.71,87.79,70.25,25.45
42,0,2.2239899959500002,2.27,89.93,90.06,70.97,25.67
43,0,2.2626887826999997,2.33,92.19,92.39,71.73,25.240000000000002
44,0,2.1291683955000003,2.0,94.32,94.39,72.5,27.17
45,0,2.248520534950001,2.03,96.57,96.42,73.17,25.67
46,0,2.2238999768,2.35,98.79,98.77,73.84,26.1
47,0,2.2231614297000006,1.93,101.01,100.7,74.62,26.209999999999997
48,0,2.252509017799999,2.11,103.26,102.81,75.26,25.9
49,0,2.337733912999999,2.51,105.6,105.32,75.95,24.82
50,0,2.226614836449999,2.51,107.83,107.83,76.77,26.41
51,0,2.206796191999999,2.28,110.04,110.11,77.6,26.74
52,0,2.2170569367999984,2.22,112.26,112.33,78.34,26.680000000000003
53,0,2.1906336937999997,2.02,114.45,114.35,79.06,27.06
54,0,2.1268445302,2.01,116.58,116.36,79.72,27.85
55,0,2.16523974445,2.43,118.75,118.79,80.37,27.45
56,0,2.189284633,2.43,120.94,121.22,81.15,27.22
57,0,2.119572848299999,2.37,123.06,123.59,81.94,28.05
58,0,2.1880694879999996,2.27,125.25,125.86,82.7,27.32
59,0,2.1706297784499995,2.42,127.42,128.28,83.43,27.55
60,0,2.164371794999999,2.16,129.58,130.44,84.2,27.650000000000002
61,0,2.2189106385499993,2.25,131.8,132.69,84.89,27.07
62,0,2.1969663519999982,2.16,134.0,134.85,85.6,27.340000000000003
63,0,2.32662276905,2.54,136.33,137.39,86.29,25.89
64,0,2.188813251549999,2.46,138.52,139.85,87.09,27.470000000000002
65,0,2.1160540169499997,2.12,140.64,141.97,87.87,28.25
66,0,2.1350730502000004,2.41,142.78,144.38,88.53,28.060000000000002
67,0,2.186560621049999,1.99,144.97,146.37,89.29,27.53
68,0,2.240775577299999,2.01,147.21,148.38,89.91,26.96
