floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,2,1.7951810280000005,2.08,1.8,2.08,41.0,21.32
1,2,1.8196629782999998,2.1,3.62,4.18,41.81,21.32
2,2,1.8389014567999997,1.57,5.46,5.75,42.64,21.54
3,2,1.8314115295,1.61,7.29,7.36,43.25,22.439999999999998
4,2,1.858476702699999,1.71,9.15,9.07,43.87,22.12
5,2,1.8773167207999994,1.76,11.03,10.83,44.54,22.12
6,2,1.9223673851999994,2.15,12.95,12.98,45.22,21.200000000000003
7,2,1.9794622607499994,2.28,14.93,15.26,46.05,19.790000000000003
8,2,1.9784494571999998,2.22,16.91,17.48,46.93,20.900000000000002
9,2,1.9932896826999995,1.93,18.9,19.41,47.78,21.21
10,2,1.9792414152000002,1.88,20.88,21.29,48.52,22.28
11,2,2.011310192800001,1.93,22.89,23.22,49.24,21.88
12,2,2.0210297586999997,2.29,24.91,25.51,49.98,22.150000000000002
13,2,2.0438715055,2.05,26.95,27.56,50.85,22.12
14,2,2.0416545959499994,1.88,28.99,29.44,51.63,22.69
15,2,2.0597099378,1.92,31.05,31.36,52.34,22.66
16,2,2.0549357384499993,2.27,33.1,33.63,53.07,23.19
17,2,2.1189418792,2.39,35.22,36.02,53.92,22.09
18,2,2.1819907286999993,1.98,37.4,38.0,54.82,20.930000000000003
19,2,2.1651958857999993,1.93,39.57,39.93,55.56,21.870000000000005
20,2,2.1994377351999987,2.14,41.77,42.07,56.28,21.400000000000006
21,2,2.2805141362,2.38,44.05,44.45,57.08,19.53
22,2,2.2540242297999993,2.3,46.3,46.75,57.96,20.95
23,2,2.2869969266999997,2.49,48.59,49.24,58.82,20.57
24,2,2.3331117202999994,2.43,50.92,51.67,59.74,19.830000000000002
25,2,2.2852194719499987,2.43,53.21,54.1,60.63,21.61
26,2,2.25442297045,2.52,55.46,56.62,61.53,22.689999999999998
27,2,2.2406801507500003,2.23,57.7,58.85,62.45,23.309999999999995
28,2,2.2690617988,2.15,59.97,61.0,63.26,23.039999999999996
29,2,2.2646492207499995,2.19,62.23,63.19,64.05,23.39
30,2,2.2293304428,2.24,64.46,65.43,64.84,24.259999999999998
31,2,2.3363852170000006,2.49,66.8,67.92,65.65,22.54
32,2,2.0864633637499987,2.01,68.89,69.93,66.55,26.85
33,2,2.1620328151999995,2.29,71.05,72.22,67.28,25.9
34,2,2.2305747205,1.95,73.28,74.17,68.1,25.03
35,2,2.18857352,2.13,75.47,76.3,68.8,25.8
36,2,2.016239951799999,1.86,77.49,78.16,69.56,28.23
37,2,2.128663124699999,2.05,79.62,80.21,70.22,26.87
38,2,2.1067912119999996,2.3,81.73,82.51,70.95,27.26
39,2,2.1001567074499996,2.01,83.83,84.52,71.77,27.45
40,2,2.0049081352000004,1.77,85.83,86.29,72.48,28.69
41,2,2.1277268369999986,2.35,87.96,88.64,73.1,27.26
42,2,2.0847975967000005,2.18,90.04,90.82,73.93,27.88
43,2,2.207805076799999,1.91,92.25,92.73,74.69,26.420000000000005
44,2,2.206087628799998,2.48,94.46,95.21,75.36,26.520000000000003
45,2,2.30233608745,2.41,96.76,97.62,76.23,25.35
46,2,2.30262140095,2.32,99.06,99.94,77.07,25.45
47,2,2.2752738031999997,2.25,101.34,102.19,77.87,25.9
48,2,2.2200617117499992,2.23,103.56,104.42,78.65,26.67
49,2,2.3051648787000008,2.51,105.87,106.93,79.42,25.669999999999998
50,2,2.360664002199999,2.16,108.23,109.09,80.28,25.03
51,2,2.2797923309500003,2.11,110.51,111.2,81.03,26.13
52,2,2.3028959499999986,2.3,112.81,113.5,81.75,25.9
53,2,2.3075510601999993,2.31,115.12,115.81,82.53,25.9
54,2,2.3152418611999996,2.34,117.44,118.15,83.32,25.86
55,2,2.2133404987999987,1.94,119.65,120.09,84.11,27.1
56,2,2.2246850587,2.34,121.87,122.43,84.77,27.0
57,2,2.2853058867999994,2.14,124.16,124.57,85.56,26.34
58,2,2.2341590002,2.18,126.39,126.75,86.28,26.949999999999996
59,2,2.2235170650499994,2.28,128.61,129.03,87.01,27.09
60,2,2.1072120012,1.91,130.72,130.94,87.77,28.34
61,2,2.2621162918,2.56,132.98,133.5,88.41,26.7
62,2,2.1855817838,2.14,135.17,135.64,89.26,27.540000000000003
63,2,2.189974576199999,2.1,137.36,137.74,89.98,27.5
64,2,2.2433958691999996,2.5,139.6,140.24,90.67,26.939999999999998
65,2,2.083159183,2.23,141.68,142.47,91.5,28.580000000000002
66,2,2.166660835199999,2.08,143.85,144.55,92.23,27.740000000000002
67,2,2.177956931799999,2.36,146.03,146.91,92.91,27.62
68,2,2.1054115070499995,1.91,148.14,148.82,93.69,28.33
69,2,2.2852477658,2.28,150.43,151.1,94.31,26.499999999999996
70,2,2.2285382054999996,2.26,152.66,153.36,95.05,27.080000000000002
71,2,2.2203857510499994,2.1,154.88,155.46,95.79,27.150000000000002
72,2,2.1387771001999982,2.42,157.02,157.88,96.47,27.94
73,2,2.3113846607499995,2.16,159.33,160.04,97.25,26.19
74,2,2.2798681057999994,2.09,161.61,162.13,97.94,26.5
75,2,2.3584822227,2.65,163.97,164.78,98.62,25.67
76,2,2.299390104199999,2.35,166.27,167.13,99.47,26.259999999999998
77,2,2.3138344077000004,2.47,168.58,169.6,100.22,26.089999999999996
78,2,2.197529226999999,2.03,170.78,171.63,101.0,27.209999999999997
79,2,2.2878383549999985,2.05,173.07,173.68,101.65,26.3
80,2,2.384902904499999,2.31,175.45,175.99,102.3,25.29
81,2,2.3331112804500007,2.54,177.78,178.53,103.03,25.789999999999996
82,2,2.356428075699999,2.49,180.14,181.02,103.83,25.52
83,2,2.3617912085499992,2.48,182.5,183.5,104.61,25.43
84,2,2.1577754756999985,1.95,184.66,185.45,105.38,27.35
85,2,2.0838079227999993,1.85,186.74,187.3,105.99,27.98
86,2,2.2818871949499995,2.13,189.02,189.43,106.57,26.110000000000003
87,2,2.346744877699998,2.63,191.37,192.06,107.23,25.440000000000005
88,2,2.242411657799999,2.24,193.61,194.3,108.04,26.390000000000004
89,2,2.0676560988,1.91,195.68,196.21,108.74,27.92
90,2,2.2380897772,2.17,197.92,198.38,109.32,26.340000000000003
