floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,19,1.8166798319999997,1.96,1.82,1.96,40.0,15.59
1,19,1.8439655837999995,1.61,3.66,3.57,40.76,15.59
2,19,1.8670121372999997,1.62,5.53,5.19,41.39,15.919999999999998
3,19,1.8878641927,1.59,7.42,6.78,42.02,15.33
4,19,1.9099417319499996,2.02,9.33,8.8,42.63,16.25
5,19,1.93464996655,1.78,11.26,10.58,43.41,16.79
6,19,1.9603694694999998,2.07,13.22,12.65,44.1,15.89
7,19,1.98622044105,2.16,15.21,14.81,44.89,14.809999999999999
8,19,2.0103068901999994,2.08,17.22,16.89,45.72,16.79
9,19,2.0406551702999995,2.16,19.26,19.05,46.51,15.799999999999997
10,19,2.0651727703000002,2.35,21.33,21.4,47.34,16.31
11,19,2.0941309381999993,2.19,23.42,23.59,48.23,16.18
12,19,2.1225478682999994,2.38,25.54,25.97,49.06,15.770000000000001
13,19,2.1518312098,2.35,27.69,28.32,49.96,15.55
14,19,2.1767017728,1.89,29.87,30.21,50.84,15.919999999999998
15,19,2.1909283942499993,2.08,32.06,32.29,51.55,16.67
16,19,2.2217630344499995,2.25,34.28,34.54,52.33,15.89
17,19,2.2340040741999996,1.95,36.51,36.49,53.18,16.98
18,19,2.2646364194999995,2.23,38.77,38.72,53.9,16.189999999999998
19,19,2.2885127514499994,2.52,41.06,41.24,54.73,16.169999999999998
20,19,2.3201976787,2.22,43.38,43.46,55.67,15.719999999999999
21,19,2.34236435455,2.22,45.72,45.68,56.49,15.790000000000001
22,19,2.3586975145499998,2.38,48.08,48.06,57.31,16.25
23,19,2.3966095796999998,2.23,50.48,50.29,58.18,15.110000000000003
24,19,2.4195724419999998,2.45,52.9,52.74,59.0,15.06
25,19,2.4411777979999987,2.19,55.34,54.93,59.9,15.280000000000005
26,19,2.458636726999999,2.73,57.8,57.66,60.7,15.540000000000003
27,19,2.4812012542999997,2.49,60.28,60.15,61.69,15.720000000000002
28,19,2.4699318080499992,2.42,62.75,62.57,62.59,17.35
29,19,2.4851748858000002,2.74,65.24,65.31,63.46,17.54
30,19,2.5413918207499995,2.61,67.78,67.92,64.45,16.11
31,19,2.5818444917999996,2.79,70.36,70.71,65.39,15.14
32,19,2.5841154762999996,2.62,72.94,73.33,66.39,16.200000000000003
33,19,2.6191270822000003,2.55,75.56,75.88,67.32,15.55
34,19,2.6535147927,2.58,78.21,78.46,68.23,14.84
35,19,2.6705982798,2.71,80.88,81.17,69.14,15.02
36,19,2.689397265499999,2.55,83.57,83.72,70.1,15.129999999999999
37,19,2.7236418870000003,2.74,86.29,86.46,71.0,14.389999999999997
38,19,2.7190594708,2.65,89.01,89.11,71.96,15.54
39,19,2.7372576422999995,2.84,91.75,91.95,72.89,15.559999999999999
40,19,2.7213069921999997,2.67,94.47,94.62,73.88,16.770000000000003
41,19,2.7624345479999994,2.63,97.23,97.25,74.8,15.980000000000004
42,19,2.8264582960499993,2.92,100.06,100.17,75.71,14.150000000000002
43,19,2.8374734672,2.91,102.9,103.08,76.72,14.520000000000003
44,19,2.8517920001999992,2.96,105.75,106.04,77.72,14.690000000000001
45,19,2.8638615487999997,2.77,108.61,108.81,78.74,14.919999999999998
46,19,2.8267886272,2.55,111.44,111.36,79.68,16.560000000000002
47,19,2.902367857,2.82,114.34,114.18,80.55,14.659999999999997
48,19,2.9340338877999987,2.75,117.27,116.93,81.51,14.099999999999998
49,19,2.937591656799999,2.77,120.21,119.7,82.44,14.520000000000003
50,19,2.9313491421999998,2.65,123.14,122.35,83.37,15.179999999999998
51,19,2.9700631413000003,2.84,126.11,125.19,84.26,14.389999999999997
52,19,2.985634548549999,2.94,129.1,128.13,85.21,14.349999999999998
53,19,2.934454519299999,2.7,132.03,130.83,86.19,16.159999999999997
54,19,2.958270188049999,2.92,134.99,133.75,87.09,15.849999999999998
55,19,2.911754744299999,3.02,137.9,136.77,88.06,17.19
56,19,2.9667702332499997,3.09,140.87,139.86,89.05,16.21
57,19,3.0587716637,3.13,143.93,142.99,90.07,14.159999999999998
58,19,3.0742492993,3.13,147.0,146.12,91.09,14.080000000000002
59,19,3.053245070049999,2.97,150.05,149.09,92.11,14.95
60,19,3.0689051332000004,2.78,153.12,151.87,93.08,14.819999999999999
61,19,3.0365145981999997,3.3,156.16,155.17,93.98,15.779999999999996
