floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,9,1.6683677319999997,1.81,1.67,1.81,36.0,15.59
1,9,1.6960243039499994,1.46,3.37,3.27,36.73,15.59
2,9,1.7200410592000004,1.7,5.09,4.97,37.32,15.919999999999998
3,9,1.7422319600499996,1.77,6.83,6.74,38.01,15.33
4,9,1.7724625151999995,1.8,8.6,8.54,38.72,16.25
5,9,1.7988195707499997,1.69,10.4,10.23,39.45,16.79
6,9,1.8219572681999991,2.09,12.22,12.32,40.12,15.89
7,9,1.8472987727999997,2.01,14.07,14.33,40.96,14.809999999999999
8,9,1.8789954087999994,2.16,15.95,16.49,41.76,16.79
9,9,1.9097746031999994,2.13,17.86,18.62,42.62,15.799999999999997
10,9,1.9383522704499998,2.15,19.8,20.77,43.47,16.31
11,9,1.9672213312000002,1.99,21.77,22.76,44.32,16.18
12,9,1.9941248504999998,1.89,23.76,24.65,45.1,15.770000000000001
13,9,2.0194026737499997,1.94,25.78,26.59,45.85,15.55
14,9,2.0435327012999998,2.32,27.82,28.91,46.61,15.919999999999998
15,9,2.0683961031999996,1.83,29.89,30.74,47.52,16.67
16,9,2.0957251189499995,2.02,31.99,32.76,48.23,15.89
17,9,2.1118991302,2.17,34.1,34.93,49.02,16.98
18,9,2.1447300072999997,2.0,36.24,36.93,49.86,16.189999999999998
19,9,2.1686749948000004,2.3,38.41,39.23,50.64,16.169999999999998
20,9,2.1990848766999997,2.38,40.61,41.61,51.53,15.719999999999999
21,9,2.2258709037999993,2.52,42.84,44.13,52.44,15.790000000000001
22,9,2.24986202805,1.96,45.09,46.09,53.41,16.25
23,9,2.2818978947999997,2.5,47.37,48.59,54.16,15.110000000000003
24,9,2.3103864871999993,2.6,49.68,51.19,55.12,15.06
25,9,2.3370462972999997,2.27,52.02,53.46,56.11,15.280000000000005
26,9,2.3585583651999986,2.23,54.38,55.69,56.97,15.540000000000003
27,9,2.3794823982999995,2.6,56.76,58.29,57.81,15.720000000000002
28,9,2.3776649010499997,2.21,59.14,60.5,58.79,17.35
29,9,2.3942076281999998,2.33,61.53,62.83,59.62,17.54
30,9,2.444545424499999,2.41,63.97,65.24,60.5,16.11
31,9,2.4823378019999995,2.74,66.45,67.98,61.4,15.14
32,9,2.4908862591999994,2.78,68.94,70.76,62.42,16.200000000000003
33,9,2.52784951375,2.56,71.47,73.32,63.45,15.55
34,9,2.562486071999999,2.31,74.03,75.63,64.4,14.84
35,9,2.5804665129999997,2.84,76.61,78.47,65.25,15.02
36,9,2.60337948605,2.89,79.21,81.36,66.29,15.129999999999999
37,9,2.6405657882499995,2.79,81.85,84.15,67.35,14.389999999999997
38,9,2.6428307031999996,2.92,84.49,87.07,68.37,15.54
39,9,2.6655523946999993,2.62,87.16,89.69,69.43,15.559999999999999
40,9,2.654271999699999,2.37,89.81,92.06,70.38,16.770000000000003
41,9,2.693277382799999,2.68,92.5,94.74,71.24,15.980000000000004
42,9,2.7540966449999993,2.68,95.25,97.42,72.2,14.150000000000002
43,9,2.767002056799999,2.62,98.02,100.04,73.16,14.520000000000003
44,9,2.7824228994999993,2.75,100.8,102.79,74.1,14.690000000000001
45,9,2.7962937031999995,2.62,103.6,105.41,75.08,14.919999999999998
46,9,2.7661632733000006,2.58,106.37,107.99,76.01,16.560000000000002
47,9,2.8377746931999996,2.73,109.21,110.72,76.92,14.659999999999997
48,9,2.8693276131999985,2.65,112.08,113.37,77.88,14.099999999999998
49,9,2.8761078392,3.01,114.96,116.38,78.82,14.520000000000003
50,9,2.8756999471999998,2.91,117.84,119.29,79.87,15.179999999999998
51,9,2.91566805555,2.95,120.76,122.24,80.89,14.389999999999997
52,9,2.9338559480499993,3.01,123.69,125.25,81.91,14.349999999999998
53,9,2.8905265344999997,2.65,126.58,127.9,82.95,16.159999999999997
54,9,2.915160006949999,2.76,129.5,130.66,83.87,15.849999999999998
55,9,2.873831629699999,2.86,132.37,133.52,84.82,17.19
56,9,2.9273079495500003,2.74,135.3,136.26,85.79,16.21
57,9,3.0137785236999988,3.1,138.31,139.36,86.73,14.159999999999998
58,9,3.031113677199999,3.17,141.34,142.53,87.78,14.080000000000002
59,9,3.015128956299999,2.85,144.36,145.38,88.86,14.95
