floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,19,1.7061867569999998,1.76,1.71,1.76,37.0,15.59
1,19,1.7338547982999994,1.8,3.44,3.56,37.74,15.59
2,19,1.75554114655,1.58,5.2,5.14,38.49,14.750000000000002
3,19,1.7841332917999992,1.62,6.98,6.76,39.14,15.34
4,19,1.8037735746999999,1.51,8.78,8.27,39.82,14.59
5,19,1.8338972368,1.84,10.61,10.11,40.44,16.32
6,19,1.8601942019999997,1.63,12.47,11.74,41.2,16.61
7,19,1.8841636672,1.82,14.35,13.56,41.88,16.24
8,19,1.9085081534499992,1.86,16.26,15.42,42.63,16.79
9,19,1.93533380505,1.67,18.2,17.09,43.39,16.43
10,19,1.95653521345,2.06,20.16,19.15,44.07,16.79
11,19,1.9803552142,2.11,22.14,21.26,44.92,17.35
12,19,2.0143637796999996,1.76,24.15,23.02,45.78,16.43
13,19,2.0361927400499997,2.21,26.19,25.23,46.49,16.61
14,19,2.0647597435500002,1.88,28.25,27.11,47.39,16.61
15,19,2.089945959249999,2.34,30.34,29.45,48.15,16.43
16,19,2.1144441497999997,2.12,32.45,31.57,49.09,16.939999999999998
17,19,2.1520815632999994,1.96,34.6,33.53,49.94,15.349999999999998
18,19,2.15943620395,2.36,36.76,35.89,50.73,17.27
19,19,2.2008305111999995,1.9,38.96,37.79,51.68,16.07
20,19,2.2231067524499992,2.0,41.18,39.79,52.43,16.07
21,19,2.2474585632,2.32,43.43,42.11,53.23,15.979999999999999
22,19,2.2710904487499994,2.09,45.7,44.2,54.15,16.25
23,19,2.2820828236999993,2.55,47.98,46.75,54.98,17.11
24,19,2.3339708737,2.57,50.31,49.32,55.98,15.21
25,19,2.3648109212999993,2.47,52.67,51.79,56.99,14.959999999999999
26,19,2.3823787677999992,2.18,55.05,53.97,57.96,15.809999999999999
27,19,2.39855661705,2.18,57.45,56.15,58.81,16.25
28,19,2.4226324052999995,2.21,59.87,58.36,59.66,16.130000000000003
29,19,2.4285995851999993,2.41,62.3,60.77,60.52,16.98
30,19,2.47654594175,2.56,64.78,63.33,61.45,15.629999999999997
31,19,2.4846266788,2.19,67.26,65.52,62.44,16.54
32,19,2.541854899199999,2.84,69.8,68.36,63.28,14.239999999999998
33,19,2.5540360034499994,2.52,72.35,70.88,64.37,15.329999999999995
34,19,2.5942295867,2.57,74.94,73.45,65.33,14.199999999999996
35,19,2.5973797943000005,2.51,77.54,75.96,66.31,15.479999999999997
36,19,2.646958182449999,2.49,80.19,78.45,67.27,13.789999999999996
37,19,2.624495069549999,2.76,82.81,81.21,68.21,16.189999999999998
38,19,2.664737782999999,2.84,85.47,84.05,69.25,15.419999999999995
39,19,2.6676856671999993,2.37,88.14,86.42,70.32,16.239999999999995
40,19,2.7247544319999997,2.56,90.86,88.98,71.2,14.559999999999992
41,19,2.7400348247999995,2.61,93.6,91.59,72.16,14.809999999999995
42,19,2.7713049127,2.91,96.37,94.5,73.13,14.280000000000001
43,19,2.7884381322999987,3.03,99.16,97.53,74.21,14.519999999999998
44,19,2.7763088856999993,2.88,101.94,100.41,75.33,15.84
45,19,2.7727493572999986,2.73,104.71,103.14,76.39,16.560000000000002
46,19,2.7991398062999995,2.83,107.51,105.97,77.39,16.28
47,19,2.8551478657,2.64,110.37,108.61,78.42,15.029999999999996
48,19,2.853594387699999,3.04,113.22,111.65,79.38,15.629999999999999
49,19,2.8220104311999985,2.71,116.04,114.36,80.48,17.009999999999998
50,19,2.850751510799999,2.58,118.89,116.94,81.46,16.64
51,19,2.84858267505,2.75,121.74,119.69,82.39,17.029999999999998
52,19,2.9354651881999994,2.72,124.68,122.41,83.38,15.060000000000002
53,19,2.922655349249999,2.77,127.6,125.18,84.35,15.829999999999998
54,19,2.932660835699999,2.81,130.53,127.99,85.33,15.920000000000002
55,19,3.008333707949999,3.11,133.54,131.1,86.33,14.149999999999999
56,19,3.039557490949999,3.33,136.58,134.43,87.43,13.649999999999999
57,19,2.9912183169999995,2.92,139.57,137.35,88.6,15.489999999999998
58,19,2.9907578007,3.11,142.56,140.46,89.63,15.799999999999999
59,19,2.9861841758,3.25,145.55,143.71,90.71,16.18
60,19,3.0212247168000004,2.79,148.57,146.5,91.84,15.649999999999999
61,19,3.02222021705,3.19,151.59,149.69,92.81,15.850000000000001
