floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,13,1.7803428069999994,1.58,1.78,1.58,39.0,15.59
1,13,1.8040180657499996,1.83,3.58,3.41,39.65,15.59
2,13,1.8264447299999997,1.59,5.41,5.0,40.4,14.750000000000002
3,13,1.8534065469999998,1.76,7.26,6.76,41.05,15.34
4,13,1.8751431749499996,1.67,9.14,8.43,41.77,14.59
5,13,1.9036791505000004,1.85,11.04,10.28,42.45,16.32
6,13,1.9283595519999999,2.1,12.97,12.38,43.2,16.61
7,13,1.9583626268,1.86,14.93,14.24,44.06,16.24
8,13,1.9808173255500001,2.14,16.91,16.38,44.81,16.79
9,13,2.0107883644499998,2.0,18.92,18.38,45.67,16.43
10,13,2.0346220451999995,2.33,20.95,20.71,46.48,16.79
11,13,2.0586809405499995,2.0,23.01,22.71,47.41,17.35
12,13,2.0918234195499994,2.21,25.1,24.92,48.21,16.43
13,13,2.1176278990499995,2.4,27.22,27.32,49.09,16.61
14,13,2.14685211825,1.97,29.37,29.29,50.05,16.61
15,13,2.1720715174499996,2.24,31.54,31.53,50.83,16.43
16,13,2.1926382051999993,1.98,33.73,33.51,51.72,16.939999999999998
17,13,2.2308372624999997,2.47,35.96,35.98,52.5,15.349999999999998
18,13,2.23779040845,2.04,38.2,38.02,53.47,17.27
19,13,2.2765806944499998,2.01,40.48,40.03,54.27,16.07
20,13,2.299026423299999,2.25,42.78,42.28,55.06,16.07
21,13,2.3245044941999997,2.53,45.1,44.81,55.93,15.979999999999999
22,13,2.3481520842,2.58,47.45,47.39,56.92,16.25
23,13,2.360263083199999,2.1,49.81,49.49,57.92,17.11
24,13,2.410584787449999,2.29,52.22,51.78,58.73,15.21
25,13,2.4371711292999994,2.41,54.66,54.19,59.61,14.959999999999999
26,13,2.450444263299999,2.54,57.11,56.73,60.54,15.809999999999999
27,13,2.4675020215499996,2.42,59.58,59.15,61.51,16.25
28,13,2.4924542579499995,2.23,62.07,61.38,62.43,16.130000000000003
29,13,2.494886367199999,2.55,64.56,63.93,63.28,16.98
30,13,2.545890811749999,2.4,67.11,66.33,64.25,15.629999999999997
31,13,2.5484799027999983,2.8,69.66,69.13,65.16,16.54
32,13,2.6153521033000002,2.88,72.28,72.01,66.21,14.239999999999998
33,13,2.6228447960499994,2.85,74.9,74.86,67.29,15.329999999999995
34,13,2.6672012888,2.58,77.57,77.44,68.36,14.199999999999996
35,13,2.6649503511999995,2.77,80.23,80.21,69.32,15.479999999999997
36,13,2.719283928249999,2.67,82.95,82.88,70.35,13.789999999999996
37,13,2.6895225619499996,2.82,85.64,85.7,71.33,16.189999999999998
38,13,2.7303305101999995,2.86,88.37,88.56,72.37,15.419999999999995
39,13,2.7289404891999998,2.72,91.1,91.28,73.42,16.239999999999995
40,13,2.7917673332,2.65,93.89,93.93,74.42,14.559999999999992
41,13,2.80498729855,3.05,96.69,96.98,75.39,14.809999999999995
42,13,2.838760810299999,2.81,99.53,99.79,76.49,14.280000000000001
43,13,2.8522629702999995,3.14,102.38,102.93,77.51,14.519999999999998
44,13,2.8345443968,2.65,105.21,105.58,78.64,15.84
45,13,2.8255380320000003,2.76,108.04,108.34,79.6,16.560000000000002
46,13,2.8508455911999993,2.75,110.89,111.09,80.58,16.28
47,13,2.9080266117999996,2.87,113.8,113.96,81.56,15.029999999999996
48,13,2.904185763699999,3.18,116.7,117.14,82.58,15.629999999999999
49,13,2.867274181549999,2.58,119.57,119.72,83.71,17.009999999999998
50,13,2.8946143332000003,2.85,122.46,122.57,84.62,16.64
51,13,2.8907404896999993,3.16,125.35,125.73,85.62,17.029999999999998
52,13,2.9832727791999987,3.16,128.33,128.89,86.72,15.060000000000002
53,13,2.9682606274500003,2.79,131.3,131.68,87.83,15.829999999999998
54,13,2.9760650132999986,3.1,134.28,134.78,88.79,15.920000000000002
55,13,3.056577624449999,2.94,137.34,137.72,89.87,14.149999999999999
56,13,3.0863336431999993,3.24,140.43,140.96,90.88,13.649999999999999
57,13,3.0296424245499987,3.16,143.46,144.12,91.99,15.489999999999998
58,13,3.0269933847,2.98,146.49,147.1,93.07,15.799999999999999
59,13,3.0187869711999995,2.89,149.51,149.99,94.08,16.18
60,13,3.0522383882999997,2.88,152.56,152.87,95.06,15.649999999999999
