floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,7,1.8166798319999997,1.85,1.82,1.85,40.0,15.59
1,7,1.8418218194999996,1.98,3.66,3.83,40.7,15.59
2,7,1.8646554637499995,1.57,5.52,5.4,41.45,14.750000000000002
3,7,1.8886034427999994,2.1,7.41,7.5,42.04,15.34
4,7,1.9131508794499998,1.76,9.32,9.26,42.83,14.59
5,7,1.9393387779999998,1.97,11.26,11.23,43.5,16.32
6,7,1.9630246187999998,1.96,13.22,13.19,44.24,16.61
7,7,1.9886410476999996,2.02,15.21,15.21,44.97,16.24
8,7,2.0103068901999994,1.98,17.22,17.19,45.72,16.79
9,7,2.0363336582999993,1.75,19.26,18.94,46.46,16.43
10,7,2.0545617310499993,1.84,21.31,20.78,47.11,16.79
11,7,2.0703648860499992,2.33,23.38,23.11,47.79,17.35
12,7,2.1055371217499994,2.39,25.49,25.5,48.65,16.43
13,7,2.1313834382999994,2.15,27.62,27.65,49.54,16.61
14,7,2.15529009045,2.33,29.78,29.98,50.33,16.61
15,7,2.182534926699999,2.09,31.96,32.07,51.18,16.43
16,7,2.199313992,2.17,34.16,34.24,51.95,16.939999999999998
17,7,2.2380546252999998,2.34,36.4,36.58,52.74,15.349999999999998
18,7,2.2411372090499997,2.14,38.64,38.72,53.59,17.27
19,7,2.27943896895,2.45,40.92,41.17,54.37,16.07
20,7,2.3043787717499997,2.45,43.22,43.62,55.25,16.07
21,7,2.330346013799999,2.62,45.55,46.24,56.14,15.979999999999999
22,7,2.3524875042,2.34,47.9,48.58,57.08,16.25
23,7,2.360263083199999,2.29,50.26,50.87,57.92,17.11
24,7,2.4108565662999997,2.18,52.67,53.05,58.74,15.21
25,7,2.4347417152,2.22,55.1,55.27,59.52,14.959999999999999
26,7,2.44450991255,2.58,57.54,57.85,60.31,15.809999999999999
27,7,2.4602694026999994,2.64,60.0,60.49,61.22,16.25
28,7,2.4858152427999993,2.36,62.49,62.85,62.16,16.130000000000003
29,7,2.4880983777999988,2.56,64.98,65.41,62.99,16.98
30,7,2.5371920075500003,2.3,67.52,67.71,63.89,15.629999999999997
31,7,2.5379379769999995,2.73,70.06,70.44,64.7,16.54
32,7,2.6016326745000007,2.62,72.66,73.06,65.65,14.239999999999998
33,7,2.606269492449999,2.59,75.27,75.65,66.57,15.329999999999995
34,7,2.646237792699999,2.38,77.92,78.03,67.47,14.199999999999996
35,7,2.6423319322999994,2.94,80.56,80.97,68.29,15.479999999999997
36,7,2.6953862830499995,2.75,83.26,83.72,69.31,13.789999999999996
37,7,2.667557235749999,2.72,85.93,86.44,70.25,16.189999999999998
38,7,2.7060884368,2.42,88.64,88.86,71.19,15.419999999999995
39,7,2.7016680013,2.88,91.34,91.74,72.01,16.239999999999995
40,7,2.7628463919999993,2.85,94.1,94.59,73.0,14.559999999999992
41,7,2.7768670277999994,2.94,96.88,97.53,73.96,14.809999999999995
42,7,2.8087358607999993,2.83,99.69,100.36,74.96,14.280000000000001
43,7,2.8221825711999995,2.6,102.51,102.96,75.92,14.519999999999998
44,7,2.8026629952999986,2.6,105.31,105.56,76.79,15.84
45,7,2.7942431547999993,3.05,108.1,108.61,77.66,16.560000000000002
46,7,2.8206544391999997,2.87,110.92,111.48,78.68,16.28
47,7,2.8762716837999998,2.81,113.8,114.29,79.64,15.029999999999996
48,7,2.8729988549499996,2.65,116.67,116.94,80.57,15.629999999999999
49,7,2.836145043249999,3.11,119.51,120.05,81.45,17.009999999999998
50,7,2.8653073176999997,2.75,122.38,122.8,82.47,16.64
51,7,2.8620518577,3.13,125.24,125.93,83.38,17.029999999999998
52,7,2.9506496119999994,2.98,128.19,128.91,84.4,15.060000000000002
53,7,2.9366421859500003,2.81,131.13,131.72,85.37,15.829999999999998
54,7,2.945296413299999,3.21,134.08,134.93,86.29,15.920000000000002
55,7,3.022589312949999,2.73,137.1,137.66,87.33,14.149999999999999
56,7,3.05064737105,2.76,140.15,140.42,88.21,13.649999999999999
