floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,14,1.7951810280000005,2.0,1.8,2.0,41.0,21.32
1,14,1.8184616006999994,1.56,3.62,3.56,41.77,21.32
2,14,1.7868775539499997,1.95,5.41,5.51,42.37,23.069999999999997
3,14,1.8826948531999996,1.64,7.29,7.15,43.12,20.25
4,14,1.8594078917499997,1.67,9.15,8.82,43.75,21.97
5,14,1.8941699535499996,1.69,11.04,10.51,44.39,21.369999999999997
6,14,1.9377659542000003,2.12,12.98,12.63,45.03,20.34
7,14,1.8841165168,1.89,14.86,14.52,45.84,23.0
8,14,1.9662587608,1.93,16.83,16.45,46.56,20.97
9,14,1.9400233090500003,1.83,18.77,18.28,47.29,22.49
10,14,1.9020809711999993,1.94,20.67,20.22,47.98,23.96
11,14,2.0007765357999996,2.0,22.67,22.22,48.71,21.78
12,14,2.0604189132999995,1.95,24.73,24.17,49.46,20.430000000000003
13,14,2.037670526799999,1.93,26.77,26.1,50.19,21.82
14,14,2.0625409682,1.77,28.83,27.87,50.92,21.630000000000003
15,14,2.1303628836999997,2.39,30.96,30.26,51.58,19.930000000000003
16,14,2.0767121751999995,2.11,33.04,32.37,52.47,22.300000000000004
17,14,2.132857597,2.03,35.17,34.4,53.25,21.260000000000005
18,14,2.182087299999999,2.11,37.35,36.51,54.0,20.300000000000004
19,14,2.1596088141999994,2.31,39.51,38.82,54.78,21.540000000000006
20,14,2.1189461238,1.86,41.63,40.68,55.64,23.030000000000005
21,14,2.1299631712,2.18,43.76,42.86,56.32,23.11
22,14,2.1915350272,2.25,45.95,45.11,57.12,22.08
23,14,2.2643731782999987,2.41,48.21,47.52,57.94,20.65
24,14,2.2358550446999996,1.95,50.45,49.47,58.82,21.889999999999997
25,14,2.2502924702,2.31,52.7,51.78,59.53,21.899999999999995
26,14,2.292643983199999,2.37,54.99,54.15,60.37,21.299999999999997
27,14,2.2527574351999995,2.39,57.24,56.54,61.22,22.599999999999998
28,14,2.276957182299999,2.27,59.52,58.81,62.09,22.439999999999998
29,14,2.3828082969999995,2.21,61.9,61.02,62.9,20.34
30,14,2.3062307720500006,2.09,64.21,63.11,63.69,22.450000000000003
31,14,2.402467106799999,2.45,66.61,65.56,64.44,20.62
32,14,2.1500360441999993,2.37,68.76,67.93,65.32,25.67
33,14,2.1620289467999996,2.04,70.92,69.97,66.16,25.67
34,14,2.1252232031999996,2.41,73.05,72.38,66.88,26.36
35,14,2.2119116627,2.19,75.26,74.57,67.73,25.240000000000002
36,14,2.1459058982999997,2.33,77.41,76.9,68.51,26.36
37,14,2.1882781041999997,2.29,79.6,79.19,69.33,25.9
38,14,2.2433264146999994,2.39,81.84,81.58,70.13,25.240000000000002
39,14,2.1745243727999997,2.4,84.01,83.98,70.96,26.36
40,14,2.193215923,1.99,86.2,85.97,71.8,26.23
41,14,2.184171124049999,2.09,88.38,88.06,72.49,26.450000000000003
42,14,2.178605622199999,2.36,90.56,90.42,73.22,26.62
43,14,2.170039733449999,2.2,92.73,92.62,74.03,26.830000000000002
44,14,2.2025600697999996,2.22,94.93,94.84,74.79,26.5
45,14,2.123365676749999,2.32,97.05,97.16,75.55,27.57
46,14,2.0524063292499988,2.23,99.1,99.39,76.35,28.47
47,14,2.1909773135499995,1.92,101.29,101.31,77.11,26.89
48,14,2.14941667745,2.27,103.44,103.58,77.77,27.45
49,14,2.0841823557999986,2.15,105.52,105.73,78.54,28.26
50,14,2.225124880199999,2.48,107.75,108.21,79.27,26.66
51,14,2.13243656555,1.93,109.88,110.14,80.11,27.81
52,14,2.0763070077999988,2.0,111.96,112.14,80.76,28.47
53,14,2.1174040809499988,2.19,114.08,114.33,81.43,28.05
54,14,2.1742379354500003,2.38,116.25,116.71,82.17,27.45
55,14,2.2651382607999997,2.5,118.52,119.21,82.96,26.44
56,14,2.2903465069999993,2.09,120.81,121.3,83.8,26.19
57,14,2.1762381490499996,2.05,122.99,123.35,84.49,27.53
58,14,2.14895815045,2.44,125.14,125.79,85.17,27.85
59,14,2.2519048102,2.32,127.39,128.11,85.98,26.74
60,14,2.1694964892499997,2.3,129.56,130.41,86.75,27.669999999999998
61,14,2.251001605299999,2.21,131.81,132.62,87.51,26.799999999999997
62,14,2.4142848569499993,2.68,134.22,135.3,88.23,24.93
63,14,2.258942470049999,2.07,136.48,137.37,89.11,26.75
64,14,2.4019882041999994,2.68,138.88,140.05,89.78,25.14
65,14,2.404306702,2.54,141.28,142.59,90.65,25.14
66,14,2.4061700852,2.45,143.69,145.04,91.48,25.14
67,14,2.3698982919499985,2.36,146.06,147.4,92.27,25.57
68,14,2.262985154199999,2.02,148.32,149.42,93.03,26.74
69,14,2.293042831199999,2.22,150.61,151.64,93.68,26.42
70,14,2.196973238549999,2.43,152.81,154.07,94.39,27.41
71,14,2.2711356317,2.54,155.08,156.61,95.17,26.64
72,14,2.1246812376999995,2.0,157.2,158.61,95.98,28.09
73,14,2.199606329799999,2.48,159.4,161.09,96.61,27.34
74,14,2.202558716999999,2.27,161.6,163.36,97.4,27.290000000000003
75,14,2.1363760321999994,2.04,163.74,165.4,98.12,27.91
76,14,2.255900612799999,1.97,166.0,167.37,98.76,26.720000000000002
77,14,2.2266868797000003,2.07,168.23,169.44,99.38,26.990000000000002
78,14,2.4325562639499987,2.24,170.66,171.68,100.03,24.85
79,14,2.3512982514499994,2.11,173.01,173.79,100.73,25.690000000000005
80,14,2.2216900772999995,2.42,175.23,176.21,101.39,26.96
81,14,2.162433599299999,2.35,177.39,178.56,102.14,27.490000000000006
82,14,2.0867561594499993,1.97,179.48,180.53,102.87,28.150000000000002
83,14,2.1911440261999986,2.4,181.67,182.93,103.48,27.150000000000002
84,14,2.0295279741999988,2.16,183.7,185.09,104.22,28.580000000000002
85,14,2.0964806871999992,2.13,185.8,187.22,104.88,27.94
86,14,2.2180258721999997,2.39,188.02,189.61,105.53,26.78
87,14,2.207887261299999,2.13,190.23,191.74,106.26,26.830000000000002
88,14,2.2598021867999987,2.15,192.49,193.89,106.91,26.300000000000004
89,14,2.172455307949999,1.87,194.66,195.76,107.57,27.07
90,14,2.2116038322999994,2.32,196.87,198.08,108.14,26.67
