floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,12,1.764509328,1.92,1.76,1.92,40.0,21.32
1,12,1.7893914182999997,1.63,3.55,3.55,40.81,21.32
2,12,1.7618979575499996,1.6,5.31,5.15,41.49,23.069999999999997
3,12,1.8533378467999997,1.75,7.16,6.9,42.16,20.25
4,12,1.8347327760499998,2.05,8.99,8.95,42.89,21.97
5,12,1.8756976367499993,2.15,10.87,11.1,43.75,21.369999999999997
6,12,1.9262942368000004,1.66,12.8,12.76,44.64,20.34
7,12,1.8705283266999997,1.61,14.67,14.37,45.33,23.0
8,12,1.950504698,1.93,16.62,16.3,46.0,20.97
9,12,1.9268308015500002,1.69,18.55,17.99,46.79,22.49
10,12,1.8899706162999996,2.07,20.44,20.06,47.49,23.96
11,12,1.9910484217999995,1.73,22.43,21.79,48.34,21.78
12,12,2.049287431749999,1.78,24.48,23.57,49.05,20.430000000000003
13,12,2.0272012342,2.17,26.51,25.74,49.78,21.82
14,12,2.0559607153,2.36,28.57,28.1,50.66,21.630000000000003
15,12,2.1314205947,2.12,30.7,30.22,51.62,19.930000000000003
16,12,2.0769508911999996,1.93,32.78,32.15,52.48,22.300000000000004
17,12,2.1331018458,2.37,34.91,34.52,53.26,21.260000000000005
18,12,2.1875584601999996,2.1,37.1,36.62,54.22,20.300000000000004
19,12,2.1661467217999992,2.33,39.27,38.95,55.06,21.540000000000006
20,12,2.126707847999999,2.3,41.4,41.25,56.0,23.030000000000005
21,12,2.142618938199999,2.37,43.54,43.62,56.92,23.11
22,12,2.2075136547999996,2.25,45.75,45.87,57.86,22.08
23,12,2.282789127799999,2.57,48.03,48.44,58.76,20.65
24,12,2.255890316700001,2.55,50.29,50.99,59.78,21.889999999999997
25,12,2.2760420947999993,1.98,52.57,52.97,60.79,21.899999999999995
26,12,2.317337067199999,2.57,54.89,55.54,61.57,21.299999999999997
27,12,2.278336384700001,2.08,57.17,57.62,62.57,22.599999999999998
28,12,2.3012338243,2.09,59.47,59.71,63.39,22.439999999999998
29,12,2.409227040799999,2.37,61.88,62.08,64.21,20.34
30,12,2.3319208544499994,2.48,64.21,64.56,65.13,22.450000000000003
31,12,2.4339318478,2.39,66.64,66.95,66.09,20.62
32,12,2.1739462807000005,2.08,68.81,69.03,67.02,25.67
33,12,2.1847041566999996,2.33,70.99,71.36,67.82,25.67
34,12,2.1484750991999997,1.91,73.14,73.27,68.72,26.36
35,12,2.2347144595,2.5,75.37,75.77,69.45,25.240000000000002
36,12,2.1683579322999993,2.14,77.54,77.91,70.41,26.36
37,12,2.2106356701999994,1.97,79.75,79.88,71.22,25.9
38,12,2.2654840626999992,2.52,82.02,82.4,71.97,25.240000000000002
39,12,2.1953852346999994,1.94,84.22,84.34,72.93,26.36
40,12,2.2124089003,2.45,86.43,86.79,73.66,26.23
41,12,2.204583365549999,2.02,88.63,88.81,74.59,26.450000000000003
42,12,2.1981987679999997,1.97,90.83,90.78,75.35,26.62
43,12,2.1878098805499993,2.09,93.02,92.87,76.09,26.830000000000002
44,12,2.2203310282,2.11,95.24,94.98,76.87,26.5
45,12,2.1385475592999996,2.12,97.38,97.1,77.66,27.57
46,12,2.064931061799999,2.17,99.44,99.27,78.44,28.47
47,12,2.2060233432499996,1.94,101.65,101.21,79.25,26.89
48,12,2.163022786450001,2.0,103.81,103.21,79.97,27.45
49,12,2.095207257799999,2.08,105.91,105.29,80.71,28.26
50,12,2.2386693341999986,2.13,108.15,107.42,81.47,26.66
51,12,2.1425761483,2.17,110.29,109.59,82.26,27.81
52,12,2.0849282967499994,1.88,112.37,111.47,83.05,28.47
53,12,2.1262002952999985,2.22,114.5,113.69,83.74,28.05
54,12,2.18367828875,2.06,116.68,115.75,84.55,27.45
55,12,2.275662831999999,2.13,118.96,117.88,85.3,26.44
56,12,2.3001656984499985,2.36,121.26,120.24,86.07,26.19
57,12,2.1828863982000004,1.99,123.44,122.23,86.92,27.53
58,12,2.1541483737999987,2.32,125.59,124.55,87.64,27.85
59,12,2.2586228301999998,2.17,127.85,126.72,88.47,26.74
60,12,2.1731860517499997,2.46,130.02,129.18,89.25,27.669999999999998
61,12,2.2558641156999997,2.22,132.28,131.4,90.13,26.799999999999997
62,12,2.4228138381999993,2.55,134.7,133.95,90.92,24.93
63,12,2.261892074699999,2.45,136.96,136.4,91.82,26.75
64,12,2.4082768887999997,2.37,139.37,138.77,92.69,25.14
65,12,2.4093141292,2.68,141.78,141.45,93.53,25.14
66,12,2.4100615701999986,2.65,144.19,144.1,94.47,25.14
67,12,2.371427562999999,2.59,146.56,146.69,95.4,25.57
68,12,2.2597891870000004,2.29,148.82,148.98,96.3,26.74
69,12,2.2894630829999993,2.07,151.11,151.05,97.1,26.42
70,12,2.1891068936999982,2.15,153.3,153.2,97.82,27.41
71,12,2.2644159396999983,2.13,155.56,155.33,98.57,26.64
72,12,2.1125121595000005,2.17,157.67,157.5,99.3,28.09
73,12,2.1881532970000004,2.36,159.86,159.86,100.05,27.34
74,12,2.189827837299999,2.19,162.05,162.05,100.86,27.290000000000003
75,12,2.1203147555499995,2.39,164.17,164.44,101.61,27.91
76,12,2.2416289736999992,2.25,166.41,166.69,102.43,26.720000000000002
77,12,2.2096437400499997,2.2,168.62,168.89,103.19,26.990000000000002
78,12,2.4212652982999994,2.66,171.04,171.55,103.94,24.85
79,12,2.3346896797999994,2.6,173.37,174.15,104.84,25.690000000000005
80,12,2.1975824991999997,2.24,175.57,176.39,105.72,26.96
81,12,2.134650608949999,2.34,177.7,178.73,106.47,27.490000000000006
82,12,2.054409793749999,1.8,179.75,180.53,107.25,28.150000000000002
83,12,2.1614307412999993,2.22,181.91,182.75,107.86,27.150000000000002
84,12,1.9925608179999998,1.99,183.9,184.74,108.6,28.580000000000002
85,12,2.0606153637999993,1.92,185.96,186.66,109.26,27.94
86,12,2.185510343799999,2.15,188.15,188.81,109.89,26.78
87,12,2.17369206355,2.39,190.32,191.2,110.61,26.830000000000002
88,12,2.2251455787999994,2.42,192.55,193.62,111.39,26.300000000000004
89,12,2.1318390630499997,1.84,194.68,195.46,112.19,27.07
90,12,2.171058692049998,2.03,196.85,197.49,112.79,26.67
