floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,4,1.565027763661063,1.48,1.57,1.48,35.65
1,4,1.5097605806100198,1.37,3.08,2.85,36.24
2,4,1.5063936114648329,1.55,4.59,4.4,36.79
3,4,1.529519371178038,1.3,6.12,5.7,37.41
4,4,1.4472129674563665,1.59,7.57,7.29,37.93
5,4,1.4268040954071228,1.5,9.0,8.79,38.56
6,4,1.5099307635873749,1.26,10.51,10.05,39.15
7,4,1.4991017199327148,1.76,12.01,11.81,39.65
8,4,1.5100898462506935,1.59,13.52,13.4,40.35
9,4,1.5404103966387541,1.37,15.06,14.77,40.97
10,4,1.5997905136486967,1.51,16.66,16.28,41.51
11,4,1.5784073685357554,1.41,18.24,17.69,42.11
12,4,1.568401618327896,1.37,19.81,19.06,42.66
13,4,1.643126718534279,1.93,21.45,20.99,43.2
14,4,1.621155919869656,1.74,23.07,22.73,43.95
15,4,1.6713906709776,1.39,24.74,24.12,44.63
16,4,1.6904762762551135,1.43,26.43,25.55,45.17
17,4,1.7536456307007606,1.49,28.18,27.04,45.72
18,4,1.7683748754313149,1.67,29.95,28.71,46.3
19,4,1.7490721204200939,2.04,31.7,30.75,46.95
20,4,1.7469045651889623,2.01,33.45,32.76,47.73
21,4,1.8125730824173474,1.91,35.26,34.67,48.51
22,4,1.7579772769259945,1.87,37.02,36.54,49.24
23,4,1.7926075131278563,1.8,38.81,38.34,49.96
24,4,1.7674367846873342,1.84,40.58,40.18,50.65
25,4,1.8701330816539485,1.8,42.45,41.98,51.35
26,4,1.924344920734342,1.9,44.37,43.88,52.03
27,4,1.8480964282627415,1.83,46.22,45.71,52.75
28,4,1.8699023697080897,2.12,48.09,47.83,53.44
29,4,1.9587996737385993,2.16,50.05,49.99,54.25
30,4,1.9882349781053958,1.76,52.04,51.75,55.06
31,4,1.97989198122282,2.26,54.02,54.01,55.72
32,4,2.012755259728576,2.06,56.03,56.07,56.57
33,4,2.051162060605701,1.8,58.08,57.87,57.34
34,4,2.052009417446529,2.25,60.13,60.12,58.01
35,4,2.0112208026612213,1.93,62.14,62.05,58.84
36,4,1.9980687952909344,2.14,64.14,64.19,59.56
37,4,1.9963634264309407,1.98,66.14,66.17,60.35
38,4,1.9549914933086954,1.92,68.09,68.09,61.08
39,4,1.990130580071454,2.18,70.08,70.27,61.79
40,4,2.0255026835595684,1.94,72.11,72.21,62.59
41,4,1.9552761712567581,1.71,74.07,73.92,63.3
42,4,1.9831993533979775,2.22,76.05,76.14,63.92
43,4,2.052045349162916,2.35,78.1,78.49,64.73
44,4,2.03132087090449,2.24,80.13,80.73,65.58
45,4,2.110429714099402,2.35,82.24,83.08,66.39
46,4,2.144614188569332,2.33,84.38,85.41,67.24
47,4,2.118277644348166,1.86,86.5,87.27,68.08
48,4,2.1222994585012382,1.93,88.62,89.2,68.75
49,4,2.2227716520721748,2.05,90.84,91.25,69.44
50,4,2.2910552251336567,2.3,93.13,93.55,70.17
51,4,2.2425660867540906,1.97,95.37,95.52,70.99
52,4,2.276594371158807,2.07,97.65,97.59,71.69
53,4,2.2497516026400066,2.05,99.9,99.64,72.42
54,4,2.265154694433689,2.0,102.17,101.64,73.15
55,4,2.361541884397284,2.6,104.53,104.24,73.85
56,4,2.3227068150666335,2.42,106.85,106.66,74.77
57,4,2.306367838538002,2.46,109.16,109.12,75.61
58,4,2.4271224185143248,2.69,111.59,111.81,76.47
59,4,2.4111395991198927,2.18,114.0,113.99,77.41
60,4,2.2902405241468813,2.26,116.29,116.25,78.17
61,4,2.36581044601141,2.53,118.66,118.78,78.95
62,4,2.423652215595955,2.26,121.08,121.04,79.82
63,4,2.4258421474871383,2.36,123.51,123.4,80.6
64,4,2.320459150218752,2.17,125.83,125.57,81.41
65,4,2.3920808672351948,2.14,128.22,127.71,82.15
66,4,2.4129749418634914,2.16,130.63,129.87,82.88
67,4,2.384461266031634,2.37,133.01,132.24,83.61
68,4,2.3704700406166763,2.16,135.38,134.4,84.42
69,4,2.4175088666032023,2.43,137.8,136.83,85.15
70,4,2.3576821519985236,2.31,140.16,139.14,85.97
71,4,2.4668645329194554,2.19,142.63,141.33,86.74
72,4,2.3665935629591446,2.22,145.0,143.55,87.48
73,4,2.431344090813797,2.6,147.43,146.15,88.22
74,4,2.442482301583064,2.71,149.87,148.86,89.08
75,4,2.4932294023160533,2.36,152.36,151.22,89.98
76,4,2.5053881323377696,2.48,154.87,153.7,90.76
77,4,2.5393554143978627,2.59,157.41,156.29,91.58
78,4,2.5482099678002847,2.83,159.96,159.12,92.43
79,4,2.4482636567594693,2.28,162.41,161.4,93.36
80,4,2.4098977343944172,2.5,164.82,163.9,94.11
81,4,2.3958265394669165,2.14,167.22,166.04,94.92
82,4,2.4002973709201565,2.33,169.62,168.37,95.62
83,4,2.4046101660998267,2.49,172.02,170.86,96.37
84,4,2.5072906581023315,2.76,174.53,173.62,97.17
85,4,2.3985901004888546,2.53,176.93,176.15,98.06
86,4,2.462052570386748,2.6,179.39,178.75,98.87
87,4,2.43535605542674,2.41,181.83,181.16,99.7
88,4,2.528570699766491,2.62,184.36,183.78,100.47
89,4,2.514987924471209,2.73,186.87,186.51,101.3
90,4,2.575168280979776,2.63,189.45,189.14,102.17
