floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,15,1.6114846253365578,1.54,1.61,1.54,37.2
1,15,1.5485876514474206,1.36,3.16,2.9,37.82
2,15,1.5440931638918987,1.46,4.7,4.36,38.37
3,15,1.5665750242500083,1.5,6.27,5.86,38.96
4,15,1.482704168081655,1.62,7.75,7.48,39.57
5,15,1.4614151031699116,1.36,9.21,8.84,40.22
6,15,1.5453797161810225,1.66,10.76,10.5,40.76
7,15,1.5372990565220819,1.82,12.3,12.32,41.43
8,15,1.5482728979558957,1.74,13.85,14.06,42.15
9,15,1.5805675377753883,1.65,15.43,15.71,42.85
10,15,1.6437915746547742,1.41,17.07,17.12,43.5
11,15,1.6199910610566737,1.48,18.69,18.6,44.06
12,15,1.609835035392227,1.42,20.3,20.02,44.65
13,15,1.6869787515878747,1.72,21.99,21.74,45.21
14,15,1.6618447853361071,1.66,23.65,23.4,45.89
15,15,1.7125670775590602,1.64,25.36,25.04,46.55
16,15,1.7338041108494848,1.68,27.09,26.72,47.19
17,15,1.801249571819432,1.7,28.89,28.42,47.85
18,15,1.817747801147797,2.05,30.71,30.47,48.52
19,15,1.7997728863682865,1.66,32.51,32.13,49.32
20,15,1.7935515641817903,1.65,34.3,33.78,49.96
21,15,1.8580472156216294,2.12,36.16,35.9,50.61
22,15,1.8024460420494777,2.09,37.96,37.99,51.43
23,15,1.8392681026318658,1.98,39.8,39.97,52.24
24,15,1.813857913631106,2.03,41.61,42.0,53.0
25,15,1.9211097138059439,1.62,43.53,43.62,53.78
26,15,1.9755791434438563,2.1,45.51,45.72,54.4
27,15,1.8971160433382377,1.71,47.41,47.43,55.21
28,15,1.918120179859035,1.84,49.33,49.27,55.86
29,15,2.0073477079254944,2.21,51.34,51.48,56.57
30,15,2.037585561963854,1.8,53.38,53.28,57.41
31,15,2.028458905362894,2.29,55.41,55.57,58.09
32,15,2.0619798832081417,2.34,57.47,57.91,58.96
33,15,2.1032892034898243,1.81,59.57,59.72,59.84
34,15,2.103458230082566,1.93,61.67,61.65,60.52
35,15,2.0582651942382495,2.03,63.73,63.68,61.25
36,15,2.044769351926288,1.98,65.77,65.66,62.01
37,15,2.04135520997718,2.22,67.81,67.88,62.75
38,15,1.9998064007439695,1.96,69.81,69.84,63.57
39,15,2.0356992415693913,1.91,71.85,71.75,64.3
40,15,2.069762990427897,2.18,73.92,73.93,65.01
41,15,1.998795006555105,2.05,75.92,75.98,65.82
42,15,2.029229191676736,2.28,77.95,78.26,66.57
43,15,2.0999023897445364,1.81,80.05,80.07,67.41
44,15,2.074767320602637,1.97,82.12,82.04,68.08
45,15,2.153746082681094,2.2,84.27,84.24,68.8
46,15,2.1872668565108433,2.32,86.46,86.56,69.6
47,15,2.1598390392255915,2.39,88.62,88.95,70.45
48,15,2.166932955137029,2.21,90.79,91.16,71.32
49,15,2.2715302765619314,2.0,93.06,93.16,72.12
50,15,2.3410216890180853,2.25,95.4,95.41,72.84
51,15,2.2902442913358083,2.4,97.69,97.81,73.65
52,15,2.327510489800539,2.04,100.02,99.85,74.51
53,15,2.299293559607062,2.38,102.32,102.23,75.24
54,15,2.3166221428070557,2.16,104.64,104.39,76.09
55,15,2.4165560538729425,2.28,107.06,106.67,76.86
56,15,2.373789977274697,2.34,109.43,109.01,77.67
57,15,2.3561590512496893,2.5,111.79,111.51,78.5
58,15,2.480012798947346,2.28,114.27,113.79,79.38
59,15,2.4602947914374496,2.25,116.73,116.04,80.18
60,15,2.3362532246644556,2.41,119.07,118.45,80.97
61,15,2.4143457345946557,2.18,121.48,120.63,81.82
62,15,2.471175077613957,2.55,123.95,123.18,82.58
63,15,2.474733943325875,2.63,126.42,125.81,83.47
64,15,2.3677605019043932,2.14,128.79,127.95,84.38
65,15,2.4406858035003793,2.49,131.23,130.44,85.12
66,15,2.4637162751761577,2.4,133.69,132.84,85.98
67,15,2.4353777197305657,2.43,136.13,135.27,86.8
68,15,2.4207662056697736,2.15,138.55,137.42,87.63
69,15,2.468689891457269,2.64,141.02,140.06,88.37
70,15,2.407959946052228,2.14,143.43,142.2,89.27
71,15,2.5187048978017637,2.79,145.95,144.99,89.99
72,15,2.4184758281276966,2.53,148.37,147.52,90.94
73,15,2.486143617616904,2.49,150.86,150.01,91.79
74,15,2.4966748292429477,2.61,153.36,152.62,92.63
75,15,2.547869509993243,2.46,155.91,155.08,93.51
76,15,2.5604228838964342,2.74,158.47,157.82,94.33
77,15,2.5961194184434824,2.43,161.07,160.25,95.24
78,15,2.604001603998918,2.53,163.67,162.78,96.05
79,15,2.4994495955333136,2.33,166.17,165.11,96.89
80,15,2.4599006640842376,2.57,168.63,167.68,97.66
81,15,2.4453827058368636,2.52,171.08,170.2,98.5
82,15,2.4513169774733687,2.35,173.53,172.55,99.33
83,15,2.4555507436073056,2.44,175.99,174.99,100.1
84,15,2.5603063096095933,2.75,178.55,177.74,100.89
85,15,2.4483479495435088,2.22,181.0,179.96,101.79
86,15,2.5117580124963017,2.45,183.51,182.41,102.51
87,15,2.483380319958703,2.4,185.99,184.81,103.3
88,15,2.578457429169502,2.36,188.57,187.17,104.07
89,15,2.563120582034968,2.77,191.13,189.94,104.83
90,15,2.624389066561257,2.51,193.75,192.45,105.71
