floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,2,1.5782818588732208,1.55,1.58,1.55,36.09
1,2,1.5204129130732196,1.61,3.1,3.16,36.67
2,2,1.5179302857245147,1.49,4.62,4.65,37.27
3,2,1.5393951073289949,1.84,6.16,6.49,37.82
4,2,1.4596276715513397,1.7,7.62,8.19,38.5
5,2,1.4387654106515233,1.23,9.06,9.42,39.13
6,2,1.5194641016330803,1.59,10.58,11.01,39.58
7,2,1.5103414282643408,1.81,12.09,12.82,40.17
8,2,1.5205611491775741,1.53,13.61,14.35,40.84
9,2,1.5496696095735984,1.62,15.16,15.97,41.4
10,2,1.6104937854960368,1.37,16.77,17.34,41.99
11,2,1.5865801026933863,1.43,18.36,18.77,42.49
12,2,1.57596256376246,1.41,19.94,20.18,43.02
13,2,1.6503916382425579,1.64,21.59,21.82,43.53
14,2,1.6249658969451872,1.55,23.21,23.37,44.13
15,2,1.6726899252803644,1.93,24.88,25.3,44.69
16,2,1.695238993742425,1.45,26.58,26.75,45.39
17,2,1.7581620915935179,1.7,28.34,28.45,45.92
18,2,1.7735442976072382,2.0,30.11,30.45,46.53
19,2,1.7555564115039501,1.96,31.87,32.41,47.25
20,2,1.7517624233403697,1.47,33.62,33.88,47.96
21,2,1.811916529132091,1.6,35.43,35.48,48.48
22,2,1.7542817165392224,2.03,37.18,37.51,49.06
23,2,1.7888817287233467,2.06,38.97,39.57,49.78
24,2,1.764839914999297,1.62,40.73,41.19,50.52
25,2,1.8648232184958213,2.14,42.59,43.33,51.1
26,2,1.9206247880776184,2.01,44.51,45.34,51.86
27,2,1.844468189597851,2.03,46.35,47.37,52.57
28,2,1.8668804359363305,1.61,48.22,48.98,53.29
29,2,1.9503268994669496,1.7,50.17,50.68,53.85
30,2,1.9752541711063958,2.15,52.15,52.83,54.45
31,2,1.9693111911247656,2.07,54.12,54.9,55.21
32,2,1.9994017572014364,1.76,56.12,56.66,55.93
33,2,2.0344530234120177,2.28,58.15,58.94,56.55
34,2,2.038300070137446,1.77,60.19,60.71,57.35
35,2,1.9938180836449884,1.81,62.18,62.52,57.96
36,2,1.9793327106897267,2.2,64.16,64.72,58.59
37,2,1.9773720669827677,2.26,66.14,66.98,59.35
38,2,1.9378528795552301,1.78,68.08,68.76,60.14
39,2,1.9709980100502515,1.73,70.05,70.49,60.75
40,2,2.002329761117878,2.11,72.05,72.6,61.34
41,2,1.9337400316144793,1.65,73.98,74.25,62.07
42,2,1.960646637486611,2.08,75.94,76.33,62.64
43,2,2.027043363231217,2.14,77.97,78.47,63.35
44,2,2.0048813467159414,1.76,79.97,80.23,64.08
45,2,2.0792505786372035,1.84,82.05,82.07,64.68
46,2,2.1090289264597852,2.03,84.16,84.1,65.3
47,2,2.0810647577768395,2.18,86.24,86.28,65.99
48,2,2.086670133259971,2.15,88.33,88.43,66.73
49,2,2.1859972091802287,2.47,90.52,90.9,67.45
50,2,2.2551391636539293,2.24,92.78,93.14,68.28
51,2,2.2070844230983275,2.01,94.99,95.15,69.04
52,2,2.240285046401941,2.5,97.23,97.65,69.71
53,2,2.216224648901545,2.15,99.45,99.8,70.54
54,2,2.2315601089449375,2.11,101.68,101.91,71.26
55,2,2.3264569480458297,2.23,104.01,104.14,71.96
56,2,2.2856787022096077,2.24,106.3,106.38,72.7
57,2,2.2683979965709957,2.17,108.57,108.55,73.44
58,2,2.3842698078394684,2.09,110.95,110.64,74.15
59,2,2.3647934096958303,2.4,113.31,113.04,74.84
60,2,2.247830296877624,2.36,115.56,115.4,75.63
61,2,2.3219947466251267,2.56,117.88,117.96,76.4
62,2,2.3785334389306194,2.66,120.26,120.62,77.24
63,2,2.3825907044508337,2.09,122.64,122.71,78.1
64,2,2.2778925994083665,2.32,124.92,125.03,78.78
65,2,2.348520008207083,2.51,127.27,127.54,79.53
66,2,2.3707377263761265,2.46,129.64,130.0,80.34
67,2,2.34424652180633,2.4,131.98,132.4,81.13
68,2,2.330352714536033,2.47,134.31,134.87,81.9
69,2,2.377795337602815,2.24,136.69,137.11,82.69
70,2,2.3178912622609253,2.08,139.01,139.19,83.4
71,2,2.4235939064627234,2.17,141.43,141.36,84.07
72,2,2.325120541502312,2.11,143.76,143.47,84.76
73,2,2.3876301143306167,2.61,146.15,146.08,85.42
74,2,2.398548490653043,2.44,148.55,148.52,86.25
75,2,2.446633141480353,2.62,151.0,151.14,87.02
76,2,2.4596148931644146,2.67,153.46,153.81,87.84
77,2,2.493462156307952,2.29,155.95,156.1,88.67
78,2,2.5005623165590456,2.62,158.45,158.72,89.39
79,2,2.4016551236837085,2.24,160.85,160.96,90.2
80,2,2.363897458500212,2.2,163.21,163.16,90.9
81,2,2.3487718046966726,2.24,165.56,165.4,91.58
82,2,2.353399264387816,2.13,167.91,167.53,92.27
83,2,2.3567763753089737,2.17,170.27,169.7,92.93
84,2,2.455494424804652,2.36,172.73,172.06,93.6
85,2,2.3477631890568107,2.51,175.08,174.57,94.32
86,2,2.4094901607759227,2.48,177.49,177.05,95.09
87,2,2.3829157895963826,2.1,179.87,179.15,95.84
88,2,2.4722663748523326,2.3,182.34,181.45,96.48
89,2,2.4577756497476004,2.31,184.8,183.76,97.18
90,2,2.5144121746321626,2.72,187.31,186.48,97.88
