floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,12,1.6224792292855592,1.77,1.62,1.77,37.57
1,12,1.5604583380403705,1.71,3.18,3.48,38.31
2,12,1.5591447948565156,1.75,4.74,5.23,39.01
3,12,1.584943422189149,1.73,6.32,6.96,39.74
4,12,1.501466647204039,1.68,7.82,8.64,40.45
5,12,1.480310654457418,1.24,9.3,9.88,41.14
6,12,1.564695419552938,1.56,10.86,11.44,41.65
7,12,1.5554805391536692,1.47,12.42,12.91,42.29
8,12,1.5637501895653854,1.27,13.98,14.18,42.89
9,12,1.5923701361011977,1.36,15.57,15.54,43.41
10,12,1.6540438039798675,1.5,17.22,17.04,43.97
11,12,1.630934527325753,1.77,18.85,18.81,44.58
12,12,1.6231819496666393,1.9,20.47,20.71,45.3
13,12,1.7054591611155583,1.79,22.18,22.5,46.07
14,12,1.6804490130161784,1.66,23.86,24.16,46.79
15,12,1.731803703880797,1.81,25.59,25.97,47.46
16,12,1.7549296431039392,1.82,27.34,27.79,48.19
17,12,1.8247652748357621,1.58,29.16,29.37,48.92
18,12,1.8404908103504345,1.78,31.0,31.15,49.56
19,12,1.8197696103653234,1.81,32.82,32.96,50.27
20,12,1.8147666653197714,1.59,34.63,34.55,50.99
21,12,1.8795899779329213,1.74,36.51,36.29,51.62
22,12,1.820265288736098,1.98,38.33,38.27,52.32
23,12,1.856620063790517,1.61,40.19,39.88,53.1
24,12,1.828276840725399,1.84,42.02,41.72,53.74
25,12,1.9351757156492915,2.15,43.96,43.87,54.46
26,12,1.994951610458635,2.25,45.95,46.12,55.31
27,12,1.916359948181219,1.89,47.87,48.01,56.19
28,12,1.939128409553817,2.18,49.81,50.19,56.93
29,12,2.032282085378351,2.23,51.84,52.42,57.78
30,12,2.0632233393887724,2.33,53.9,54.75,58.65
31,12,2.0581051187273056,2.16,55.96,56.91,59.56
32,12,2.090968746159087,1.84,58.05,58.75,60.39
33,12,2.1291492605347004,2.01,60.18,60.76,61.1
34,12,2.1308993707107247,2.34,62.31,63.1,61.88
35,12,2.087682701092282,2.35,64.4,65.45,62.78
36,12,2.075925104086618,2.03,66.48,67.48,63.67
37,12,2.072742538693952,2.21,68.55,69.69,64.45
38,12,2.0302867347076172,2.15,70.58,71.84,65.29
39,12,2.068048104603398,2.35,72.65,74.19,66.11
40,12,2.105588554883105,1.89,74.76,76.08,67.0
41,12,2.030923027368847,2.09,76.79,78.17,67.71
42,12,2.062214934457258,2.0,78.85,80.17,68.5
43,12,2.132248690751418,1.94,80.98,82.11,69.25
44,12,2.107290112311266,2.1,83.09,84.21,69.98
45,12,2.1884572751737164,2.26,85.28,86.47,70.76
46,12,2.2228902901309158,2.2,87.5,88.67,71.6
47,12,2.1938931673852293,1.98,89.69,90.65,72.42
48,12,2.1982595869488555,2.26,91.89,92.91,73.15
49,12,2.3050544890766322,2.11,94.2,95.02,73.99
50,12,2.37660341699353,2.62,96.58,97.64,74.77
51,12,2.3269716644490415,2.49,98.91,100.13,75.73
52,12,2.3653763746139163,2.49,101.28,102.62,76.64
53,12,2.339236844149099,2.38,103.62,105.0,77.55
54,12,2.35658731471229,2.17,105.98,107.17,78.41
55,12,2.4586289115227546,2.39,108.44,109.56,79.2
56,12,2.415399356611009,2.12,110.86,111.68,80.07
57,12,2.3956853531611317,2.4,113.26,114.08,80.83
58,12,2.5213506668890004,2.42,115.78,116.5,81.69
59,12,2.5019003707636522,2.72,118.28,119.22,82.56
60,12,2.3776754149246058,2.48,120.66,121.7,83.53
61,12,2.4576364564438222,2.3,123.12,124.0,84.42
62,12,2.5161147174838407,2.51,125.64,126.51,85.23
63,12,2.5191894847107497,2.49,128.16,129.0,86.12
64,12,2.4088424100846955,2.24,130.57,131.24,87.0
65,12,2.483710570072062,2.71,133.05,133.95,87.79
66,12,2.5081797600315743,2.39,135.56,136.34,88.74
67,12,2.478883949157913,2.51,138.04,138.85,89.57
68,12,2.464241111140402,2.27,140.5,141.12,90.45
69,12,2.5135766933669585,2.56,143.01,143.68,91.24
70,12,2.4506777318773474,2.35,145.46,146.03,92.12
71,12,2.564852203846307,2.36,148.02,148.39,92.93
72,12,2.459778550310778,2.34,150.48,150.73,93.74
73,12,2.527824539037641,2.23,153.01,152.96,94.55
74,12,2.536940406222186,2.72,155.55,155.68,95.31
75,12,2.589465921215232,2.29,158.14,157.97,96.24
76,12,2.601248478115631,2.61,160.74,160.58,97.02
77,12,2.6367355968233754,2.65,163.38,163.23,97.9
78,12,2.645578133572932,2.42,166.03,165.65,98.79
79,12,2.538285984178719,2.3,168.57,167.95,99.61
80,12,2.4976231248091163,2.33,171.07,170.28,100.38
81,12,2.481641484595319,2.34,173.55,172.62,101.16
82,12,2.486657850655722,2.58,176.04,175.2,101.94
83,12,2.4918517703108134,2.77,178.53,177.97,102.8
84,12,2.599875684716006,2.38,181.13,180.35,103.71
85,12,2.4839423284409516,2.19,183.61,182.54,104.5
86,12,2.5482112065361333,2.29,186.16,184.83,105.22
87,12,2.5184730447092973,2.63,188.68,187.46,105.97
88,12,2.6161442959661443,2.55,191.3,190.01,106.83
89,12,2.601279066333271,2.73,193.9,192.74,107.67
90,12,2.663308232005673,2.83,196.56,195.57,108.55
