floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,1,1.6517219514934942,1.68,1.65,1.68,38.56
1,1,1.5815838615826479,1.71,3.23,3.39,39.19
2,1,1.5780216215781246,1.54,4.81,4.93,39.82
3,1,1.600346561475673,1.8,6.41,6.73,40.4
4,1,1.5143614200162319,1.77,7.92,8.5,41.06
5,1,1.4921219482414614,1.75,9.41,10.25,41.72
6,1,1.5801812802785464,1.82,10.99,12.07,42.37
7,1,1.5711967989363407,1.6,12.56,13.67,43.04
8,1,1.5791039757130687,1.84,14.14,15.51,43.63
9,1,1.6109832561634456,1.77,15.75,17.28,44.3
10,1,1.675255870348577,1.91,17.43,19.19,44.95
11,1,1.653267662491123,1.9,19.08,21.09,45.65
12,1,1.6443534220895142,1.81,20.72,22.9,46.34
13,1,1.7252617881601306,2.01,22.45,24.91,47.0
14,1,1.699703381143638,1.98,24.15,26.89,47.73
15,1,1.7525360102377192,1.8,25.9,28.69,48.45
16,1,1.7739754550297215,1.96,27.67,30.65,49.1
17,1,1.8441323185119602,1.67,29.51,32.32,49.81
18,1,1.8589046165520293,1.7,31.37,34.02,50.41
19,1,1.8354303389852016,2.05,33.21,36.07,51.02
20,1,1.8302921480492278,1.76,35.04,37.83,51.75
21,1,1.895665886766943,2.0,36.94,39.83,52.38
22,1,1.8357665816205684,1.59,38.78,41.42,53.1
23,1,1.8678485671948248,1.74,40.65,43.16,53.66
24,1,1.838740661749696,1.67,42.49,44.83,54.28
25,1,1.9438216196898122,2.23,44.43,47.06,54.88
26,1,2.002360040001291,2.27,46.43,49.33,55.66
27,1,1.921829457828294,1.93,48.35,51.26,56.47
28,1,1.9434249923766136,2.16,50.29,53.42,57.15
29,1,2.0349458246637253,2.04,52.32,55.46,57.91
30,1,2.0626062343919944,1.83,54.38,57.29,58.62
31,1,2.0520835715668526,2.0,56.43,59.29,59.26
32,1,2.0822871131518887,2.05,58.51,61.34,59.96
33,1,2.1203540148277362,2.13,60.63,63.47,60.67
34,1,2.1214495324601392,1.83,62.75,65.3,61.41
35,1,2.0736892150461537,1.8,64.82,67.1,62.05
36,1,2.0572024494271224,1.92,66.88,69.02,62.67
37,1,2.0521076948921104,2.07,68.93,71.09,63.33
38,1,2.008173101626425,1.82,70.94,72.91,64.04
39,1,2.0423460898885315,2.34,72.98,75.25,64.67
40,1,2.0780890347695187,1.79,75.06,77.04,65.47
41,1,2.003240200817312,1.78,77.06,78.82,66.08
42,1,2.0312930732782712,1.74,79.09,80.56,66.69
43,1,2.0976016120634395,2.13,81.19,82.69,67.28
44,1,2.073561062146749,2.28,83.26,84.97,68.01
45,1,2.153389536628166,2.19,85.41,87.16,68.78
46,1,2.185832101049227,2.0,87.6,89.16,69.52
47,1,2.1553116567236206,2.02,89.76,91.18,70.19
48,1,2.1591725134773707,2.09,91.92,93.27,70.87
49,1,2.2615935187228557,2.54,94.18,95.81,71.57
50,1,2.3332198697724844,2.61,96.51,98.42,72.42
51,1,2.283838963604968,2.57,98.79,100.99,73.29
52,1,2.321061123647012,2.14,101.11,103.13,74.15
53,1,2.2926685608278707,2.17,103.4,105.3,74.86
54,1,2.307761183738798,2.46,105.71,107.76,75.58
55,1,2.408033408381804,2.34,108.12,110.1,76.39
56,1,2.364871425007515,2.38,110.48,112.48,77.16
57,1,2.3465782828886033,2.34,112.83,114.82,77.94
58,1,2.4679174589688975,2.29,115.3,117.11,78.71
59,1,2.447418448428817,2.36,117.75,119.47,79.45
60,1,2.3240022623104886,2.04,120.07,121.51,80.22
61,1,2.3985375371251294,2.3,122.47,123.81,80.88
62,1,2.4549020171754465,2.49,124.92,126.3,81.63
63,1,2.457108576364476,2.69,127.38,128.99,82.43
64,1,2.350651823881389,2.34,129.73,131.33,83.3
65,1,2.423267384016601,2.27,132.15,133.6,84.05
66,1,2.4441771707014177,2.32,134.59,135.92,84.78
67,1,2.4150542618974553,2.63,137.01,138.55,85.52
68,1,2.40081595191702,2.36,139.41,140.91,86.35
69,1,2.4486095042001566,2.48,141.86,143.39,87.1
70,1,2.387043516997251,2.19,144.25,145.58,87.89
71,1,2.4963233164287466,2.29,146.75,147.87,88.58
72,1,2.394003253090237,2.12,149.14,149.99,89.3
73,1,2.4583344986495983,2.38,151.6,152.37,89.97
74,1,2.4674890426083707,2.31,154.07,154.68,90.71
75,1,2.5157931279300265,2.35,156.59,157.03,91.43
76,1,2.5272437582654588,2.25,159.12,159.28,92.17
77,1,2.5593259814681772,2.31,161.68,161.59,92.86
78,1,2.566042979281955,2.3,164.25,163.89,93.58
79,1,2.461837139433618,2.4,166.71,166.29,94.29
80,1,2.4229421087795555,2.18,169.13,168.47,95.03
81,1,2.406699660862147,2.65,171.54,171.12,95.7
82,1,2.412622727050909,2.21,173.95,173.33,96.51
83,1,2.4158897705050464,2.3,176.37,175.63,97.19
84,1,2.517626379918683,2.37,178.89,178.0,97.89
85,1,2.4059844110858406,2.58,181.3,180.58,98.61
86,1,2.4692068984379727,2.48,183.77,183.06,99.39
87,1,2.4412705068206155,2.71,186.21,185.77,100.14
88,1,2.535410746591012,2.28,188.75,188.05,100.96
89,1,2.5196587971939706,2.65,191.27,190.7,101.64
90,1,2.578950894530325,2.82,193.85,193.52,102.44
