floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,7,1.5788830543713592,1.48,1.58,1.48,36.11
1,7,1.5206598665855513,1.57,3.1,3.05,36.68
2,7,1.5184093690686102,1.47,4.62,4.52,37.29
3,7,1.540355697254162,1.39,6.16,5.91,37.86
4,7,1.4574558591470512,1.43,7.62,7.34,38.4
5,7,1.4349969675505225,1.46,9.05,8.8,38.95
6,7,1.5179154735769527,1.57,10.57,10.37,39.51
7,7,1.509048003488483,1.37,12.08,11.74,40.11
8,7,1.5160806328668817,1.81,13.6,13.55,40.63
9,7,1.5481653550371324,1.49,15.15,15.04,41.33
10,7,1.6082687503878905,1.31,16.76,16.35,41.89
11,7,1.584432697193884,1.8,18.34,18.15,42.39
12,7,1.577219860389453,1.54,19.92,19.69,43.08
13,7,1.6532463952280054,1.66,21.57,21.35,43.66
14,7,1.6283464734492723,1.41,23.2,22.76,44.29
15,7,1.6755021554227172,1.43,24.88,24.19,44.82
16,7,1.6945901768834095,1.64,26.57,25.83,45.36
17,7,1.7595151002315277,1.68,28.33,27.51,45.98
18,7,1.7753393480201562,1.65,30.11,29.16,46.61
19,7,1.7551247393539358,1.76,31.87,30.92,47.23
20,7,1.7502851082672228,1.65,33.62,32.57,47.89
21,7,1.8123542535374453,1.53,35.43,34.1,48.5
22,7,1.754487191111524,1.46,37.18,35.56,49.07
23,7,1.7855646140996038,1.56,38.97,37.12,49.62
24,7,1.7582338861009565,1.92,40.73,39.04,50.19
25,7,1.860779310829267,2.08,42.59,41.12,50.91
26,7,1.9164596175239472,2.13,44.51,43.25,51.67
27,7,1.842248077546748,1.67,46.35,44.92,52.46
28,7,1.8624410635971342,1.97,48.21,46.89,53.07
29,7,1.949053306801454,2.21,50.16,49.1,53.79
30,7,1.9784528944605573,2.04,52.14,51.14,54.6
31,7,1.9722204225805815,2.17,54.11,53.31,55.35
32,7,2.0037916181878757,1.92,56.11,55.23,56.14
33,7,2.040388644397168,2.26,58.15,57.49,56.83
34,7,2.044541205601211,1.85,60.19,59.34,57.65
35,7,2.0009522833623348,2.06,62.19,61.4,58.32
36,7,1.9884289145602836,1.91,64.18,63.31,59.06
37,7,1.9849863145339084,2.09,66.16,65.4,59.75
38,7,1.9444312312877825,1.84,68.1,67.24,60.5
39,7,1.978558688704861,1.86,70.08,69.1,61.16
40,7,2.0112538604879235,2.2,72.09,71.3,61.82
41,7,1.94304412011155,1.98,74.03,73.28,62.6
42,7,1.972478160511251,2.26,76.0,75.54,63.31
43,7,2.0408435257315567,2.3,78.04,77.84,64.11
44,7,2.0197226148589333,1.82,80.06,79.66,64.92
45,7,2.095343144286411,2.33,82.16,81.99,65.56
46,7,2.128898927038508,2.35,84.29,84.34,66.38
47,7,2.10267471057197,1.98,86.39,86.32,67.2
48,7,2.107190893660019,1.99,88.5,88.31,67.89
49,7,2.2069402529291255,2.29,90.71,90.6,68.58
50,7,2.2760992715935635,2.26,92.99,92.86,69.38
51,7,2.227519746778666,2.35,95.22,95.21,70.16
52,7,2.2634457465117057,2.42,97.48,97.63,70.97
53,7,2.2389179421297793,2.23,99.72,99.86,71.81
54,7,2.2548885566335124,2.17,101.97,102.03,72.57
55,7,2.3517464405686077,2.17,104.32,104.2,73.32
56,7,2.3100606870069975,2.16,106.63,106.36,74.06
57,7,2.2922546916520132,2.43,108.92,108.79,74.8
58,7,2.4114945931531317,2.15,111.33,110.94,75.62
59,7,2.392112570366593,2.17,113.72,113.11,76.35
60,7,2.272120817959471,2.28,115.99,115.39,77.08
61,7,2.3469913795980135,2.08,118.34,117.47,77.85
62,7,2.40152865732581,2.66,120.74,120.13,78.55
63,7,2.4058521142361,2.38,123.15,122.51,79.44
64,7,2.301603512023852,2.38,125.45,124.89,80.24
65,7,2.3735397531441005,2.2,127.82,127.09,81.03
66,7,2.394425968068854,2.3,130.21,129.39,81.76
67,7,2.3668558731248863,2.16,132.58,131.55,82.52
68,7,2.351596804017499,2.37,134.93,133.92,83.23
69,7,2.399172620533877,2.18,137.33,136.1,84.01
70,7,2.3385546233143217,2.43,139.67,138.53,84.73
71,7,2.447333083276985,2.32,142.12,140.85,85.53
72,7,2.348373080777484,2.23,144.47,143.08,86.28
73,7,2.4125346293739223,2.14,146.88,145.22,87.01
74,7,2.4211420720043764,2.24,149.3,147.46,87.7
75,7,2.4689203688242207,2.26,151.77,149.72,88.43
76,7,2.480393787977405,2.22,154.25,151.94,89.16
77,7,2.5124712198804975,2.76,156.76,154.7,89.87
78,7,2.522127418668876,2.65,159.28,157.35,90.76
79,7,2.4225464011262203,2.53,161.7,159.88,91.61
80,7,2.3856317294157003,2.11,164.09,161.99,92.41
81,7,2.3701458666919,2.08,166.46,164.07,93.09
82,7,2.3742181767363135,2.32,168.83,166.39,93.75
83,7,2.378433632311633,2.22,171.21,168.61,94.48
84,7,2.47853232165932,2.71,173.69,171.32,95.18
85,7,2.371121773995563,2.35,176.06,173.67,96.03
86,7,2.4329734465131834,2.56,178.49,176.23,96.77
87,7,2.406543424587944,2.35,180.9,178.58,97.57
88,7,2.49808483138988,2.65,183.4,181.23,98.3
89,7,2.4848580266305937,2.19,185.88,183.42,99.12
90,7,2.5417578823709692,2.37,188.42,185.79,99.8
