floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,17,1.5532349734027477,1.37,1.55,1.37,35.26
1,17,1.498041642357252,1.78,3.05,3.15,35.77
2,17,1.4976916933210966,1.43,4.55,4.58,36.43
3,17,1.5186169584217701,1.28,6.07,5.86,36.96
4,17,1.4362513425523076,1.57,7.51,7.43,37.43
5,17,1.415184219220178,1.66,8.93,9.09,38.01
6,17,1.4981127431203198,1.49,10.43,10.58,38.62
7,17,1.4886656393634368,1.32,11.92,11.9,39.17
8,17,1.4952438664471597,1.66,13.42,13.56,39.66
9,17,1.5250223778115324,1.26,14.95,14.82,40.26
10,17,1.5822713077696586,1.8,16.53,16.62,40.73
11,17,1.5626100384185628,1.68,18.09,18.3,41.38
12,17,1.554462498742086,1.84,19.64,20.14,42.0
13,17,1.6311815421373441,1.57,21.27,21.71,42.66
14,17,1.605842825992537,1.53,22.88,23.24,43.23
15,17,1.6531137020089026,1.55,24.53,24.79,43.79
16,17,1.67262671566612,1.58,26.2,26.37,44.35
17,17,1.735479424354513,1.61,27.94,27.98,44.92
18,17,1.7502928161257612,1.5,29.69,29.48,45.5
19,17,1.729280680425757,1.6,31.42,31.08,46.04
20,17,1.7230895825611334,1.89,33.14,32.97,46.61
21,17,1.7857095813730912,1.97,34.93,34.94,47.29
22,17,1.7323894530022865,1.97,36.66,36.91,48.0
23,17,1.7663929962308618,1.62,38.43,38.53,48.7
24,17,1.7399119656141266,1.85,40.17,40.38,49.28
25,17,1.8398040416127983,1.81,42.01,42.19,49.93
26,17,1.8921897591311603,1.65,43.9,43.84,50.57
27,17,1.8158437617203576,1.9,45.72,45.74,51.16
28,17,1.8372564215960874,2.0,47.56,47.74,51.83
29,17,1.922143472198934,1.9,49.48,49.64,52.53
30,17,1.9484240936619472,2.13,51.43,51.77,53.2
31,17,1.9429650517845207,1.7,53.37,53.47,53.95
32,17,1.9701376413313887,2.24,55.34,55.71,54.54
33,17,2.008414759446819,1.78,57.35,57.49,55.33
34,17,2.0089583228302037,2.11,59.36,59.6,55.95
35,17,1.9682815888532699,1.71,61.33,61.31,56.68
36,17,1.9536024180230294,1.78,63.28,63.09,57.27
37,17,1.9493755847113032,2.04,65.23,65.13,57.89
38,17,1.9093178452020083,1.62,67.14,66.75,58.59
39,17,1.9412636440871673,1.69,69.08,68.44,59.15
40,17,1.9721575012763597,2.12,71.05,70.56,59.73
41,17,1.9052461321088712,1.71,72.96,72.27,60.46
42,17,1.9321507514111615,1.64,74.89,73.91,61.04
43,17,1.994971153019199,1.77,76.88,75.68,61.6
44,17,1.9715125131540177,2.24,78.85,77.92,62.21
45,17,2.047686347932706,2.08,80.9,80.0,62.97
46,17,2.078748533508373,1.89,82.98,81.89,63.67
47,17,2.0507531817078526,2.18,85.03,84.07,64.31
48,17,2.0566539797476366,1.98,87.09,86.05,65.05
49,17,2.153614244894922,2.39,89.24,88.44,65.72
50,17,2.221265617394295,1.97,91.46,90.41,66.52
51,17,2.17280329246042,2.21,93.63,92.62,67.18
52,17,2.2070434098138603,2.46,95.84,95.08,67.92
53,17,2.183733344696645,2.04,98.02,97.12,68.74
54,17,2.198454461057379,2.49,100.22,99.61,69.42
55,17,2.2943361016655386,2.55,102.51,102.16,70.25
56,17,2.2565388148935326,2.27,104.77,104.43,71.09
57,17,2.2400671520419726,1.97,107.01,106.4,71.84
58,17,2.353215935585935,2.64,109.36,109.04,72.49
59,17,2.33758193765944,2.07,111.7,111.11,73.35
60,17,2.2207735826840165,2.51,113.92,113.62,74.03
61,17,2.2950294054194718,2.05,116.22,115.67,74.85
62,17,2.3480641042292256,2.33,118.57,118.0,75.52
63,17,2.3505217042797355,2.23,120.92,120.23,76.27
64,17,2.2485397536564453,2.01,123.17,122.24,76.99
65,17,2.3166803973180152,2.09,125.49,124.33,77.64
66,17,2.3367022614457884,2.42,127.83,126.75,78.32
67,17,2.3108994818762034,2.21,130.14,128.96,79.1
68,17,2.296477274550997,2.39,132.44,131.35,79.8
69,17,2.343125846977497,2.59,134.78,133.94,80.57
70,17,2.2863657715156203,2.26,137.07,136.2,81.39
71,17,2.3914207187028924,2.59,139.46,138.79,82.11
72,17,2.2968622102983067,2.48,141.76,141.27,82.93
73,17,2.3607605835862993,2.07,144.12,143.34,83.72
74,17,2.3689872423044,2.42,146.49,145.76,84.37
75,17,2.4164920336288223,2.47,148.91,148.23,85.13
76,17,2.4288091419088533,2.69,151.34,150.92,85.9
77,17,2.4626354460529103,2.27,153.8,153.19,86.74
78,17,2.469758856808137,2.49,156.27,155.68,87.45
79,17,2.372204856619814,2.29,158.64,157.97,88.23
80,17,2.3354261612156186,2.28,160.98,160.25,88.94
81,17,2.3210601885507147,2.11,163.3,162.36,89.64
82,17,2.3252932111801874,2.03,165.63,164.39,90.29
83,17,2.328430054063949,2.39,167.96,166.78,90.92
84,17,2.4268048177449897,2.38,170.39,169.16,91.65
85,17,2.321011946094115,2.2,172.71,171.36,92.38
86,17,2.3807041792492005,2.67,175.09,174.03,93.05
87,17,2.3556181164077805,2.42,177.45,176.45,93.86
88,17,2.4452068332221035,2.5,179.9,178.95,94.59
89,17,2.4319894416696632,2.26,182.33,181.21,95.35
90,17,2.487820105168944,2.37,184.82,183.58,96.03
