floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,ET
0,6,1.8136996480935306,1.89,1.81,1.89,39.0,21.32
1,6,1.849552224,1.6,3.66,3.49,39.76,21.32
2,6,1.8701680502113858,1.58,5.53,5.07,40.4,21.23
3,6,1.8826670988879726,1.69,7.41,6.76,41.03,21.28
4,6,1.8835861425176492,1.66,9.29,8.42,41.71,21.810000000000002
5,6,1.9131262122687107,2.1,11.2,10.52,42.37,21.200000000000003
6,6,1.950413344936103,1.99,13.15,12.51,43.2,20.34
7,6,1.8981067762926116,2.07,15.05,14.58,43.99,22.830000000000002
8,6,1.9557601463968117,1.94,17.01,16.52,44.81,21.47
9,6,1.91316269025431,2.09,18.92,18.61,45.58,23.24
10,6,1.9673395727597487,1.75,20.89,20.36,46.4,22.099999999999998
11,6,1.9782245754698218,1.95,22.87,22.31,47.08,22.149999999999995
12,6,1.9579640628235608,1.97,24.83,24.28,47.85,23.11
13,6,1.9710578049340455,1.91,26.8,26.19,48.62,23.11
14,6,1.9834049481303593,1.88,28.78,28.07,49.36,23.11
15,6,2.0031632606166565,1.99,30.78,30.06,50.09,22.909999999999997
16,6,2.0089239896245443,1.96,32.79,32.02,50.86,23.08
17,6,1.9883304071999992,1.94,34.78,33.96,51.62,23.96
18,6,2.100012316949999,2.22,36.88,36.18,52.37,21.59
19,6,2.133718730199999,2.14,39.01,38.32,53.23,21.22
20,6,2.093171323249999,1.97,41.1,40.29,54.05,22.81
21,6,2.0984145679999995,1.92,43.2,42.21,54.8,23.08
22,6,2.1361132697999996,2.19,45.34,44.4,55.54,22.58
23,6,2.1648197684499997,2.11,47.5,46.51,56.37,22.33
24,6,2.1072389906999995,2.2,49.61,48.71,57.17,23.96
25,6,2.1085664807999986,2.28,51.72,50.99,58.01,24.259999999999998
26,6,2.2560514651999997,2.42,53.98,53.41,58.87,21.419999999999998
27,6,2.2249392217000006,2.47,56.2,55.88,59.78,22.59
28,6,2.3085713582999996,2.23,58.51,58.11,60.71,21.080000000000002
29,6,2.291881064799999,2.13,60.8,60.24,61.54,21.880000000000003
30,6,2.2854710728000005,2.48,63.09,62.72,62.34,22.36
31,6,2.3060327113,2.6,65.4,65.32,63.26,22.29
32,6,2.0554096649499987,2.33,67.46,67.65,64.23,26.85
33,6,2.0672310830499994,2.13,69.53,69.78,65.09,26.85
34,6,2.0777683281999995,2.08,71.61,71.86,65.88,26.85
35,6,2.1687255347999996,2.29,73.78,74.15,66.64,25.67
36,6,2.1441231112000003,2.4,75.92,76.55,67.48,26.199999999999996
37,6,2.1269469288,2.1,78.05,78.65,68.36,26.6
38,6,2.1541425569499992,2.29,80.2,80.94,69.13,26.35
39,6,2.1515926648000003,2.19,82.35,83.13,69.96,26.519999999999996
40,6,2.1163324457999995,1.93,84.47,85.06,70.76,27.109999999999996
41,6,2.2190495997999995,2.05,86.69,87.11,71.46,25.819999999999997
42,6,2.151731532,2.26,88.84,89.37,72.2,26.839999999999996
43,6,2.306197032799999,2.23,91.15,91.6,73.01,24.82
44,6,2.2040843163000003,2.41,93.35,94.01,73.81,26.36
