floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,8,1.5467177817561708,1.42,1.55,1.42,35.02
1,8,1.5649495206220347,1.79,3.11,3.21,35.62
2,8,1.5875727866843197,1.71,4.7,4.92,36.37
3,8,1.6091734288018733,1.56,6.31,6.48,37.09
4,8,1.6283681903453413,1.79,7.94,8.27,37.74
5,8,1.6507951549200495,1.51,9.59,9.78,38.49
6,8,1.6695118512512335,1.45,11.26,11.23,39.12
7,8,1.6870425637964808,1.79,12.95,13.02,39.72
8,8,1.7087462708739198,1.56,14.66,14.58,40.46
9,8,1.7275875147583017,1.64,16.39,16.22,41.11
10,8,1.7471672856907825,2.01,18.14,18.23,41.79
11,8,1.7708448140151385,1.82,19.91,20.05,42.61
12,8,1.791989180608774,1.91,21.7,21.96,43.36
13,8,1.8143669487477094,1.62,23.51,23.58,44.15
14,8,1.8332046388048924,1.91,25.34,25.49,44.81
15,8,1.8551261815284668,1.81,27.2,27.3,45.59
16,8,1.8751765188454654,1.94,29.08,29.24,46.33
17,8,1.8954497570503086,1.79,30.98,31.03,47.11
18,8,1.9096456928144703,2.07,32.89,33.1,47.84
19,8,1.9133966907368807,1.95,34.8,35.05,48.68
20,8,1.9334457761334574,1.98,36.73,37.03,49.46
21,8,1.9639602211979261,1.89,38.69,38.92,50.26
22,8,1.9882600953259895,2.23,40.68,41.15,51.02
23,8,2.0078882034882075,2.01,42.69,43.16,51.91
24,8,2.0394363174293404,1.89,44.73,45.05,52.71
25,8,2.0665351415516198,2.13,46.8,47.18,53.47
26,8,2.0911188340064797,2.03,48.89,49.21,54.31
27,8,2.114191056757578,2.33,51.0,51.54,55.12
28,8,2.1350945417043,1.96,53.14,53.5,56.04
29,8,2.1557838504258835,1.87,55.3,55.37,56.81
30,8,2.17225782765716,2.3,57.47,57.67,57.54
31,8,2.197983709854182,2.08,59.67,59.75,58.44
32,8,2.222146767860611,2.45,61.89,62.2,59.26
33,8,2.241469008246556,1.97,64.13,64.17,60.21
34,8,2.2668397581957933,1.98,66.4,66.15,60.98
35,8,2.2863246123088476,2.16,68.69,68.31,61.74
36,8,2.307085572885111,2.21,71.0,70.52,62.58
37,8,2.326024869941111,2.04,73.33,72.56,63.43
38,8,2.3252161554457005,2.2,75.66,74.76,64.21
39,8,2.3638151652781794,2.52,78.02,77.28,65.06
40,8,2.3944636841507534,2.38,80.41,79.66,66.02
41,8,2.4172482480133075,2.43,82.83,82.09,66.93
42,8,2.4408477928272707,2.53,85.27,84.62,67.85
43,8,2.4640700703197798,2.2,87.73,86.82,68.81
44,8,2.4824516507873677,2.29,90.21,89.11,69.64
45,8,2.5042118324713103,2.32,92.71,91.43,70.5
46,8,2.5074660687467927,2.59,95.22,94.02,71.37
47,8,2.5197203580219756,2.75,97.74,96.77,72.34
48,8,2.533766225854684,2.61,100.27,99.38,73.36
49,8,2.5602671743434313,2.58,102.83,101.96,74.33
50,8,2.5742302200202123,2.49,105.4,104.45,75.29
51,8,2.6123319846956954,2.67,108.01,107.12,76.21
52,8,2.6392856590310734,2.66,110.65,109.78,77.19
53,8,2.6825698380199863,2.4,113.33,112.18,78.16
54,8,2.706187151265604,2.64,116.04,114.82,79.04
55,8,2.7212686058047364,2.43,118.76,117.25,80.0
56,8,2.744769460406122,2.46,121.5,119.71,80.88
57,8,2.767230404372221,2.97,124.27,122.68,81.77
58,8,2.788779776060462,2.5,127.06,125.18,82.84
59,8,2.8161544634429396,2.95,129.88,128.13,83.74
60,8,2.8186581020374923,2.66,132.7,130.79,84.8
61,8,2.862246818799088,3.05,135.56,133.84,85.74
62,8,2.8704848851522984,2.98,138.43,136.82,86.83
63,8,2.8964991300681544,2.86,141.33,139.68,87.88
64,8,2.898014165482908,3.1,144.23,142.78,88.89
65,8,2.9057448388960014,3.17,147.14,145.95,89.98
66,8,2.982631267173261,2.92,150.12,148.87,91.09
67,8,3.0062972130043795,3.04,153.13,151.91,92.11
68,8,3.014815463635908,2.85,156.14,154.76,93.16
69,8,3.0263032805899366,3.04,159.17,157.8,94.15
70,8,3.0640619800225024,3.06,162.23,160.86,95.19
71,8,3.0964090468483487,2.99,165.33,163.85,96.24
72,8,3.119172679709259,2.93,168.45,166.78,97.27
73,8,3.1425368748622633,3.25,171.59,170.03,98.26
74,8,3.101508250171111,2.97,174.69,173.0,99.37
75,8,3.1825250940202685,3.15,177.87,176.15,100.37
76,8,3.2065936265642243,3.13,181.08,179.28,101.43
77,8,3.2371651387935,3.26,184.32,182.54,102.48
78,8,3.256626582907581,2.99,187.58,185.53,103.57
79,8,3.279635240784597,3.39,190.86,188.92,104.56
80,8,3.3030509487873627,3.42,194.16,192.34,105.68
81,8,3.2991131114452363,3.03,197.46,195.37,106.81
82,8,3.3522024197797724,3.48,200.81,198.85,107.8
83,8,3.368425905448218,3.1,204.18,201.95,108.94
84,8,3.3993616135549214,3.17,207.58,205.12,109.95
85,8,3.4115095054405793,3.21,210.99,208.33,110.98
86,8,3.4356078611113405,3.38,214.43,211.71,112.01
87,8,3.4282726488488255,3.57,217.86,215.28,113.1
88,8,3.487659189345347,3.29,221.35,218.57,114.24
89,8,3.4520255776848146,3.26,224.8,221.83,115.29
90,8,3.509237627912271,3.61,228.31,225.44,116.32
